"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04820",NA,NA,"hsa04820","Cytoskeleton in muscle cells","5/76","232/8535",0.021551724137931,2.42031533575318,2.07890600031278,0.0554015615607493,0.6330545266338,0.6330545266338,"255631/1756/6383/5318/22801",5
"hsa04640","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","3/76","100/8535",0.03,3.36907894736842,2.25871061509198,0.0594151474612662,0.6330545266338,0.6330545266338,"952/3566/3589",3
"hsa00514","Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","2/76","47/8535",0.0425531914893617,4.77883538633819,2.46222547318833,0.0654132537532058,0.6330545266338,0.6330545266338,"442117/3955",2
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","3/76","105/8535",0.0285714285714286,3.20864661654135,2.15839387276696,0.0667789880629897,0.6330545266338,0.6330545266338,"7535/4050/695",3
"hsa04974","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","3/76","105/8535",0.0285714285714286,3.20864661654135,2.15839387276696,0.0667789880629897,0.6330545266338,0.6330545266338,"255631/91522/1303",3
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","2/76","49/8535",0.0408163265306122,4.58378088077336,2.38457824471623,0.0703661263704974,0.6330545266338,0.6330545266338,"4128/627",2
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","2/76","50/8535",0.04,4.4921052631579,2.34730761677578,0.0728875166115869,0.6330545266338,0.6330545266338,"4128/2628",2
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","5/76","254/8535",0.0196850393700787,2.21068172399503,1.85664578262728,0.0754634535060159,0.6330545266338,0.6330545266338,"7424/952/814/3274/1910",5
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","4/76","188/8535",0.0212765957446809,2.38941769316909,1.82587123095411,0.0862909799078149,0.650036101092496,0.650036101092496,"814/4852/4128/627",4
"hsa04722","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","3/76","120/8535",0.025,2.80756578947368,1.89008475386542,0.09120112471441,0.650036101092496,0.650036101092496,"814/4217/627",3
"hsa04923","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","2/76","59/8535",0.0338983050847458,3.80686886708296,2.05057783265166,0.0968038313583152,0.650036101092496,0.650036101092496,"4881/4852",2
"hsa03265","Genetic Information Processing","Information processing in viruses","hsa03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus","1/76","12/8535",0.0833333333333333,9.35855263157895,2.74630686909687,0.101835689757235,0.650036101092496,0.650036101092496,"4685",1
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","2/76","61/8535",0.0327868852459016,3.68205349439172,1.99256146169446,0.102388692039029,0.650036101092496,0.650036101092496,"7018/2512",2
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","2/76","62/8535",0.032258064516129,3.62266553480475,1.9644625482677,0.105214180321815,0.650036101092496,0.650036101092496,"3955/23220",2
"hsa04924","Organismal Systems","Endocrine system","hsa04924","Renin secretion","2/76","69/8535",0.0289855072463768,3.25514874141876,1.78272439667463,0.125554850738039,0.650036101092496,0.650036101092496,"4881/358",2
"hsa05031","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","2/76","69/8535",0.0289855072463768,3.25514874141876,1.78272439667463,0.125554850738039,0.650036101092496,0.650036101092496,"814/4128",2
"hsa00604","Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","1/76","15/8535",0.0666666666666667,7.48684210526316,2.38332222040765,0.125651769680537,0.650036101092496,0.650036101092496,"6489",1
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","2/76","70/8535",0.0285714285714286,3.20864661654135,1.75867413337594,0.128534211631253,0.650036101092496,0.650036101092496,"5443/4852",2
"hsa05418","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","3/76","141/8535",0.0212765957446809,2.38941769316909,1.57681775619584,0.130600871912772,0.650036101092496,0.650036101092496,"4217/6383/59341",3
"hsa00360","Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","1/76","16/8535",0.0625,7.01891447368421,2.28405973250854,0.133451120091837,0.650036101092496,0.650036101092496,"4128",1
"hsa00603","Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/76","16/8535",0.0625,7.01891447368421,2.28405973250854,0.133451120091837,0.650036101092496,0.650036101092496,"6489",1
"hsa00910","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","1/76","17/8535",0.0588235294117647,6.60603715170279,2.19298275885241,0.141181806190325,0.666201647960597,0.666201647960597,"1373",1
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","2/76","76/8535",0.0263157894736842,2.9553324099723,1.62289897299141,0.146744200248585,0.67146588598595,0.67146588598595,"3274/115111",2
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","3/76","158/8535",0.0189873417721519,2.13232844770153,1.36169645549366,0.166148224992661,0.737893587467405,0.737893587467405,"6383/57689/4685",3
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","1/76","22/8535",0.0454545454545455,5.10466507177033,1.82713801034372,0.178825972154123,0.757612484766368,0.757612484766368,"4128",1
"hsa00220","Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","1/76","23/8535",0.0434782608695652,4.88272311212815,1.76729127895034,0.186157021856495,0.757612484766368,0.757612484766368,"1373",1
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","1/76","23/8535",0.0434782608695652,4.88272311212815,1.76729127895034,0.186157021856495,0.757612484766368,0.757612484766368,"358",1
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","1/76","24/8535",0.0416666666666667,4.67927631578947,1.71080824000929,0.19342347701849,0.757612484766368,0.757612484766368,"266722",1
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","2/76","93/8535",0.021505376344086,2.4151103565365,1.30056694743576,0.200702884839411,0.757612484766368,0.757612484766368,"7535/3566",2
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","2/76","95/8535",0.0210526315789474,2.36426592797784,1.2673985770178,0.207212489958921,0.757612484766368,0.757612484766368,"4050/3589",2
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","5/76","362/8535",0.0138121546961326,1.55114132015121,1.0156641207727,0.219827766460998,0.757612484766368,0.757612484766368,"23566/7424/627/22801/3566",5
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","2/76","99/8535",0.0202020202020202,2.26874003189793,1.20349851251948,0.220298377823787,0.757612484766368,0.757612484766368,"1756/22801",2
"hsa04916","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","2/76","101/8535",0.0198019801980198,2.22381448671183,1.17268962060368,0.226869109728655,0.757612484766368,0.757612484766368,"5443/1910",2
"hsa05414","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","2/76","105/8535",0.019047619047619,2.1390977443609,1.11318015906109,0.240052935707186,0.757612484766368,0.757612484766368,"1756/22801",2
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","1/76","31/8535",0.032258064516129,3.62266553480475,1.38655063217842,0.242526590654448,0.757612484766368,0.757612484766368,"84532",1
"hsa00640","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","1/76","32/8535",0.03125,3.50945723684211,1.34800747945324,0.249296108423763,0.757612484766368,0.757612484766368,"84532",1
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","2/76","108/8535",0.0185185185185185,2.0796783625731,1.07027007256326,0.249968011137554,0.757612484766368,0.757612484766368,"7018/392255",2
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","2/76","109/8535",0.018348623853211,2.06059874456784,1.05627556477167,0.253276617276607,0.757612484766368,0.757612484766368,"7535/3566",2
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","3/76","198/8535",0.0151515151515152,1.70155502392344,0.946701436962193,0.258442225329066,0.757612484766368,0.757612484766368,"4613/3248/8013",3
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","2/76","115/8535",0.0173913043478261,1.95308924485126,0.975326548948069,0.273146048631937,0.757612484766368,0.757612484766368,"4128/2562",2
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","4/76","298/8535",0.0134228187919463,1.50741787354292,0.84510945958375,0.273924099260539,0.757612484766368,0.757612484766368,"4050/392255/3566/3589",4
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","1/76","36/8535",0.0277777777777778,3.11951754385965,1.20789158138762,0.275782254630798,0.757612484766368,0.757612484766368,"4128",1
"hsa00512","Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","1/76","36/8535",0.0277777777777778,3.11951754385965,1.20789158138762,0.275782254630798,0.757612484766368,0.757612484766368,"442117",1
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","2/76","116/8535",0.0172413793103448,1.93625226860254,0.962310502877711,0.276458067308443,0.757612484766368,0.757612484766368,"1373/84532",2
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","2/76","116/8535",0.0172413793103448,1.93625226860254,0.962310502877711,0.276458067308443,0.757612484766368,0.757612484766368,"814/3768",2
"hsa00250","Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","1/76","37/8535",0.027027027027027,3.03520625889047,1.17591121164987,0.282258375191812,0.757612484766368,0.757612484766368,"1373",1
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","2/76","119/8535",0.0168067226890756,1.8874391862008,0.924023086152682,0.286389743285956,0.757612484766368,0.757612484766368,"7424/4217",2
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","3/76","212/8535",0.0141509433962264,1.58918818272095,0.82339004836365,0.292407412431184,0.757612484766368,0.757612484766368,"23566/7424/5587",3
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","2/76","122/8535",0.0163934426229508,1.84102674719586,0.886824906322213,0.296309747328217,0.757612484766368,0.757612484766368,"4217/53637",2
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","1/76","40/8535",0.025,2.80756578947368,1.08609051296085,0.301345789531591,0.757612484766368,0.757612484766368,"8908",1
"hsa05033","Human Diseases","Substance dependence","hsa05033","Nicotine addiction","1/76","41/8535",0.024390243902439,2.73908857509628,1.0579888846258,0.307596256864799,0.757612484766368,0.757612484766368,"2562",1
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","1/76","42/8535",0.0238095238095238,2.67387218045113,1.03071827802308,0.313791534057908,0.757612484766368,0.757612484766368,"4128",1
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","2/76","128/8535",0.015625,1.75472861842105,0.815452901365932,0.316089977087955,0.757612484766368,0.757612484766368,"4881/4907",2
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","2/76","130/8535",0.0153846153846154,1.72773279352227,0.79249834872926,0.322659364367562,0.761274437804716,0.761274437804716,"7424/1910",2
"hsa00860","Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","1/76","46/8535",0.0217391304347826,2.44136155606407,0.929067325038779,0.33803029713066,0.775186118565725,0.775186118565724,"2512",1
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","2/76","136/8535",0.0147058823529412,1.6515092879257,0.725938580476298,0.342273189715984,0.775186118565725,0.775186118565724,"4217/8739",2
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","1/76","47/8535",0.0212765957446809,2.38941769316909,0.905321160426262,0.343956754595388,0.775186118565725,0.775186118565724,"84532",1
"hsa04371","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","2/76","140/8535",0.0142857142857143,1.60432330827068,0.683355376155172,0.355255860087064,0.776131935475777,0.776131935475777,"814/8862",2
"hsa04014","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","3/76","238/8535",0.0126050420168067,1.4155793896506,0.616318972842449,0.356121958243631,0.776131935475777,0.776131935475777,"7535/7424/627",3
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","1/76","50/8535",0.02,2.24605263157895,0.837566056174327,0.361423752227964,0.776131935475777,0.776131935475777,"6383",1
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","2/76","143/8535",0.013986013986014,1.57066617592933,0.652290444038894,0.364936208071392,0.776131935475777,0.776131935475777,"814/695",2
"hsa03460","Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","1/76","55/8535",0.0181818181818182,2.04186602870813,0.734714987453994,0.389521094122689,0.781300169569615,0.781300169569615,"57697",1
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","1/76","58/8535",0.0172413793103448,1.93625226860254,0.678124431058302,0.405790149664295,0.781300169569615,0.781300169569615,"4907",1
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","2/76","157/8535",0.0127388535031847,1.43060677170634,0.516159715526896,0.409345642266206,0.781300169569615,0.781300169569615,"338440/121601",2
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/76","59/8535",0.0169491525423729,1.90343443354148,0.660010392505314,0.411117499979915,0.781300169569615,0.781300169569615,"493869",1
"hsa00310","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","1/76","63/8535",0.0158730158730159,1.78258145363409,0.590922403314836,0.431959608217702,0.781300169569615,0.781300169569615,"10157",1
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","1/76","63/8535",0.0158730158730159,1.78258145363409,0.590922403314836,0.431959608217702,0.781300169569615,0.781300169569615,"3248",1
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","2/76","166/8535",0.0120481927710843,1.35304375396322,0.435380922662954,0.437115220453649,0.781300169569615,0.781300169569615,"4881/1910",2
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","1/76","65/8535",0.0153846153846154,1.72773279352227,0.558226593193802,0.442105962594985,0.781300169569615,0.781300169569615,"5443",1
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","2/76","168/8535",0.0119047619047619,1.33693609022556,0.418062190073894,0.443193499927211,0.781300169569615,0.781300169569615,"3566/3589",2
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","1/76","66/8535",0.0151515151515152,1.70155502392344,0.54230204640626,0.447111859506765,0.781300169569615,0.781300169569615,"3566",1
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","1/76","67/8535",0.0149253731343284,1.6761586802828,0.526646506107025,0.452073425060843,0.781300169569615,0.781300169569615,"84532",1
"hsa04720","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","1/76","67/8535",0.0149253731343284,1.6761586802828,0.526646506107025,0.452073425060843,0.781300169569615,0.781300169569615,"814",1
"hsa04664","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","1/76","69/8535",0.0144927536231884,1.62757437070938,0.496105698415035,0.461865108363981,0.781300169569615,0.781300169569615,"695",1
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","1/76","70/8535",0.0142857142857143,1.60432330827068,0.481203177770522,0.466695990925325,0.781300169569615,0.781300169569615,"1756",1
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/76","73/8535",0.0136986301369863,1.53839221341024,0.437872118811768,0.480933322167139,0.781300169569615,0.781300169569615,"4128",1
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","1/76","75/8535",0.0133333333333333,1.49736842105263,0.410059861481591,0.490215814555299,0.781300169569615,0.781300169569615,"1373",1
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/76","75/8535",0.0133333333333333,1.49736842105263,0.410059861481591,0.490215814555299,0.781300169569615,0.781300169569615,"4217",1
"hsa04918","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","1/76","75/8535",0.0133333333333333,1.49736842105263,0.410059861481591,0.490215814555299,0.781300169569615,0.781300169569615,"493869",1
"hsa04360","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","2/76","184/8535",0.0108695652173913,1.22068077803204,0.286832117483673,0.490496615649027,0.781300169569615,0.781300169569615,"57689/1948",2
"hsa05214","Human Diseases","Cancer: specific types","hsa05214","Glioma","1/76","76/8535",0.0131578947368421,1.47766620498615,0.396456372098751,0.494795436079388,0.781300169569615,0.781300169569615,"814",1
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","3/76","300/8535",0.01,1.12302631578947,0.20561294196156,0.503012229903821,0.781300169569615,0.781300169569615,"7424/4217/627",3
"hsa03018","Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","1/76","78/8535",0.0128205128205128,1.43977732793522,0.369824411786495,0.503833221535551,0.781300169569615,0.781300169569615,"140886",1
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","2/76","189/8535",0.0105820105820106,1.18838763575606,0.248237683943017,0.504769152221137,0.781300169569615,0.781300169569615,"115361/3428",2
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","1/76","83/8535",0.0120481927710843,1.35304375396322,0.306345452078184,0.525735547758424,0.781300169569615,0.781300169569615,"3428",1
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","2/76","197/8535",0.0101522842639594,1.14012823938018,0.188604233123292,0.527073368667182,0.781300169569615,0.781300169569615,"57576/4648",2
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","3/76","311/8535",0.00964630225080386,1.0833051277712,0.141851515960201,0.527436245330557,0.781300169569615,0.781300169569615,"493869/4217/627",3
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","1/76","85/8535",0.0117647058823529,1.32120743034056,0.282091691091705,0.534226829888511,0.781300169569615,0.781300169569615,"4907",1
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","2/76","203/8535",0.00985221674876847,1.10642986777288,0.145465670742897,0.543361463004726,0.781300169569615,0.781300169569615,"7424/22801",2
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","2/76","204/8535",0.00980392156862745,1.10100619195046,0.138400646055276,0.54603890951476,0.781300169569615,0.781300169569615,"2719/6383",2
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","1/76","88/8535",0.0113636363636364,1.27616626794258,0.246822259063039,0.546683203040379,0.781300169569615,0.781300169569615,"7035",1
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","1/76","89/8535",0.0112359550561798,1.26182732111177,0.235346654966828,0.550761819894757,0.781300169569615,0.781300169569615,"22801",1
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","1/76","89/8535",0.0112359550561798,1.26182732111177,0.235346654966828,0.550761819894757,0.781300169569615,0.781300169569615,"2562",1
"hsa04211","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","1/76","90/8535",0.0111111111111111,1.24780701754386,0.224005474119385,0.554804218863262,0.781300169569615,0.781300169569615,"814",1
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","1/76","90/8535",0.0111111111111111,1.24780701754386,0.224005474119385,0.554804218863262,0.781300169569615,0.781300169569615,"358",1
"hsa05235","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/76","90/8535",0.0111111111111111,1.24780701754386,0.224005474119385,0.554804218863262,0.781300169569615,0.781300169569615,"7535",1
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","1/76","91/8535",0.010989010989011,1.23409485251591,0.21279530952017,0.558810717308069,0.781300169569615,0.781300169569615,"695",1
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","1/76","91/8535",0.010989010989011,1.23409485251591,0.21279530952017,0.558810717308069,0.781300169569615,0.781300169569615,"2562",1
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","1/76","93/8535",0.010752688172043,1.20755517826825,0.190755020184789,0.566717268380392,0.785085390141644,0.785085390141644,"9411",1
"hsa04970","Organismal Systems","Digestive system","hsa04970","Salivary secretion","1/76","97/8535",0.0103092783505155,1.15775908844276,0.148109903068981,0.582113226491763,0.787059407851157,0.787059407851157,"952",1
"hsa04081",NA,NA,"hsa04081","Hormone signaling","2/76","219/8535",0.0091324200913242,1.02559480894016,0.0363697496819435,0.584904233314139,0.787059407851157,0.787059407851157,"4881/5443",2
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","1/76","98/8535",0.0102040816326531,1.14594522019334,0.137731251053385,0.585877079867756,0.787059407851157,0.787059407851157,"4824",1
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","1/76","99/8535",0.0101010101010101,1.13437001594896,0.127460401860171,0.589607474786571,0.787059407851157,0.787059407851157,"59341",1
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/76","101/8535",0.0099009900990099,1.11190724335591,0.107232316808448,0.596969060693597,0.787059407851157,0.787059407851157,"7424",1
"hsa03015","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","1/76","103/8535",0.00970873786407767,1.09031681144609,0.0874068588347152,0.604200301824309,0.787059407851157,0.787059407851157,"140886",1
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","2/76","227/8535",0.00881057268722467,0.989450498492928,-0.0152693386121164,0.604628419276386,0.787059407851157,0.787059407851157,"4217/5587",2
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","1/76","106/8535",0.00943396226415094,1.05945878848064,0.0583854409479201,0.614807738690484,0.79346981660054,0.79346981660054,"952",1
"hsa04714","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","2/76","235/8535",0.00851063829787234,0.955767077267637,-0.0651724615638724,0.623650510861035,0.797528340225295,0.797528340225296,"4881/4217",2
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","1/76","110/8535",0.00909090909090909,1.02093301435407,0.0209443439831101,0.62851571183318,0.797528340225295,0.797528340225296,"7018",1
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","1/76","115/8535",0.00869565217391304,0.976544622425629,-0.0240026341577855,0.644975345380949,0.811593976271028,0.811593976271028,"9935",1
"hsa04660","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","1/76","122/8535",0.00819672131147541,0.920513373597929,-0.0838150751422764,0.666816051858187,0.821887649466751,0.821887649466751,"7535",1
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","1/76","122/8535",0.00819672131147541,0.920513373597929,-0.0838150751422764,0.666816051858187,0.821887649466751,0.821887649466751,"1735",1
"hsa04611","Organismal Systems","Immune system","hsa04611","Platelet activation","1/76","126/8535",0.00793650793650794,0.891290726817043,-0.116520755365777,0.678695434797675,0.821887649466751,0.821887649466751,"695",1
"hsa04728","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","1/76","132/8535",0.00757575757575758,0.850777511961722,-0.163767478986849,0.695734995869982,0.821887649466751,0.821887649466751,"4128",1
"hsa05012","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","2/76","271/8535",0.00738007380073801,0.828801709069722,-0.27146417177758,0.700672523522542,0.821887649466751,0.821887649466751,"4217/4128",2
"hsa04270","Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","1/76","134/8535",0.00746268656716418,0.838079340141398,-0.179065852538638,0.701214213320417,0.821887649466751,0.821887649466751,"4881",1
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","1/76","134/8535",0.00746268656716418,0.838079340141398,-0.179065852538638,0.701214213320417,0.821887649466751,0.821887649466751,"7535",1
"hsa05135","Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","1/76","138/8535",0.0072463768115942,0.813787185354691,-0.20903096915595,0.711882172363455,0.821887649466751,0.821887649466751,"7535",1
