"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","11/179","300/9397",0.0366666666666667,1.92489757914339,2.26874058630651,0.0282911058075832,0.332757592561766,0.306806846772278,"8913/10235/5602/2246/7867/59285/4609/2250/1944/56034/2264",11
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","9/179","226/9397",0.0398230088495575,2.09059672714688,2.31254254035843,0.0287865809959963,0.332757592561766,0.306806846772278,"5337/478/7434/5602/2770/7432/2902/3352/1129",9
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","6/179","122/9397",0.0491803278688525,2.58182983789724,2.45054333652361,0.0289270346692712,0.332757592561766,0.306806846772278,"5522/5337/5602/2770/5521/165679",6
"hsa04540","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction","5/179","92/9397",0.0543478260869565,2.85310905999514,2.48895114451685,0.0308687619515425,0.332757592561766,0.306806846772278,"7277/2770/3357/56034/2697",5
"hsa00730","Metabolism","Metabolism of cofactors and vitamins","hsa00730","Thiamine metabolism","2/179","15/9397",0.133333333333333,6.99962756052142,3.24042425564244,0.0321979436135146,0.332757592561766,0.306806846772278,"205/249",2
"hsa01250","Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","3/179","37/9397",0.0810810810810811,4.25653027329005,2.76565322823886,0.0328860549086043,0.332757592561766,0.306806846772278,"2821/3098/4351",3
"hsa04820",NA,NA,"hsa04820","Cytoskeleton in muscle cells","9/179","232/9397",0.0387931034482759,2.03652957041033,2.22760980974252,0.0332608129825379,0.332757592561766,0.306806846772278,"1634/478/1277/2026/3679/7168/84676/2199/91977",9
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","4/179","65/9397",0.0615384615384615,3.23059733562527,2.51460723069708,0.0350708554321012,0.332757592561766,0.306806846772278,"8913/84634/6696/3767",4
"hsa00520","Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","3/179","38/9397",0.0789473684210526,4.14451631872979,2.70651597732195,0.0352188692857344,0.332757592561766,0.306806846772278,"2821/3098/4351",3
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","3/179","40/9397",0.075,3.9372905027933,2.5941091744794,0.0401337894818518,0.36338782757455,0.335048323541652,"5836/2821/3098",3
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","6/179","133/9397",0.0451127819548872,2.36829503927416,2.21455243316773,0.0414691440493904,0.36338782757455,0.335048323541652,"5602/6446/23710/2308/11067/6648",6
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","3/179","41/9397",0.0731707317073171,3.84125902711541,2.54060599177178,0.042714642663166,0.36338782757455,0.335048323541652,"1839/4609/1029",3
"hsa04530","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","7/179","170/9397",0.0411764705882353,2.16164968780808,2.12985014629834,0.0437656872626283,0.36338782757455,0.335048323541652,"5522/1741/5602/7277/57530/5521/100506658",7
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","8/179","212/9397",0.0377358490566038,1.9810266680721,2.01320885116139,0.049670691173449,0.393312923089812,0.362639652483883,"10235/2246/2770/2250/1944/56034/2264/2902",8
"hsa05218","Human Diseases","Cancer: specific types","hsa05218","Melanoma","4/179","73/9397",0.0547945205479452,2.87655927144716,2.24286044351684,0.050240701854538,0.393312923089812,0.362639652483883,"2246/2250/56034/1029",4
"hsa02010","Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","3/179","45/9397",0.0666666666666667,3.49981378026071,2.34229360802687,0.0538429558647441,0.399652333913673,0.368484672067928,"5244/5243/8714",3
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","4/179","75/9397",0.0533333333333333,2.79985102420857,2.18068185325657,0.0545154187635204,0.399652333913673,0.368484672067928,"5054/3486/1029/25946",4
"hsa04931","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","5/179","109/9397",0.0458715596330275,2.40812874788581,2.06050739847297,0.0569196659445238,0.399652333913673,0.368484672067928,"5836/5602/28965/2308/9021",5
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","10/179","298/9397",0.0335570469798658,1.76165123167485,1.86186040383552,0.0585565260871158,0.399652333913673,0.368484672067928,"51330/6387/5618/7852/3598/55504/9518/90865/58191/3600",10
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","5/179","110/9397",0.0454545454545455,2.38623666835957,2.03786621776148,0.0587523817351312,0.399652333913673,0.368484672067928,"1634/4609/4086/3400/64388",5
"hsa00532","Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","2/179","21/9397",0.0952380952380952,4.99973397180101,2.55688751409227,0.0598019915710241,0.399652333913673,0.368484672067928,"166012/51363",2
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","3/179","49/9397",0.0612244897959184,3.21411469615779,2.1653019667544,0.0662150629887026,0.428968506142788,0.395514565786666,"4129/2770/2902",3
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","5/179","115/9397",0.0434782608695652,2.28248724799611,1.92823899463911,0.0684179423647053,0.428968506142788,0.395514565786666,"4129/2770/1573/3357/3352",5
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","3/179","50/9397",0.06,3.14983240223464,2.12389553907639,0.0694946274621872,0.428968506142788,0.395514565786666,"6387/7852/3600",3
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","5/179","116/9397",0.0431034482758621,2.26281063378925,1.90699478870128,0.0704510320307499,0.428968506142788,0.395514565786666,"1103/43/2770/1129/6572",5
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","5/179","117/9397",0.0427350427350427,2.24347037196199,1.88596683897458,0.0725172544208535,0.43025099556821,0.396697037788592,"5214/2821/2026/3098/55753",5
"hsa04261","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","6/179","154/9397",0.038961038961039,2.04534571573678,1.82260893591156,0.0738021780719192,0.43025099556821,0.396697037788592,"5522/478/2770/59285/7168/5521",6
"hsa04012","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","4/179","86/9397",0.0465116279069767,2.44173054436794,1.87160772655788,0.0813924132456596,0.455133086312464,0.419638650460973,"5602/1839/4609/3084",4
"hsa05412","Human Diseases","Cardiovascular disease","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","4/179","86/9397",0.0465116279069767,2.44173054436794,1.87160772655788,0.0813924132456596,0.455133086312464,0.419638650460973,"59285/3679/51176/2697",4
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","6/179","159/9397",0.0377358490566038,1.9810266680721,1.73848146266708,0.0831586126482573,0.45570919731245,0.420169832328037,"5522/4609/5521/9021/3434/100506658",6
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","7/179","201/9397",0.0348258706467662,1.82826092998694,1.65403764918952,0.0893784974763062,0.471888042492976,0.435086938910158,"8842/4609/64332/3486/2308/4086/4300",7
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","4/179","89/9397",0.0449438202247191,2.35942502040048,1.79556752710693,0.0896776579333571,0.471888042492976,0.435086938910158,"2770/2571/23710/2563",4
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","4/179","90/9397",0.0444444444444444,2.33320918684047,1.77090132561895,0.0925265555000223,0.471888042492976,0.435086938910158,"5244/5243/478/8714",4
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","7/179","203/9397",0.0344827586206897,1.8102485070314,1.62627384115945,0.0929998331920463,0.471888042492976,0.435086938910158,"1277/5602/6696/3679/56034/5649/3914",7
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","7/179","204/9397",0.0343137254901961,1.80137473984007,1.61250759998082,0.0948410600153945,0.472480917167602,0.435633577104205,"1634/7078/1277/1839/4609/4060/60495",7
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","5/179","128/9397",0.0390625,2.05067213687151,1.66776719344232,0.0973947989826534,0.475077117785849,0.438027307985416,"3614/5136/2766/205/2272",5
"hsa00790","Metabolism","Metabolism of cofactors and vitamins","hsa00790","Folate biosynthesis","2/179","28/9397",0.0714285714285714,3.74980047885076,2.03054793871865,0.0988299113642095,0.475077117785849,0.438027307985416,"249/8644",2
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","10/179","333/9397",0.03003003003003,1.57649269381113,1.49257321461221,0.103627643618045,0.482375191424788,0.444756227206873,"5522/1741/1277/6696/3679/2308/5521/84667/5649/3914",10
"hsa04392","Environmental Information Processing","Signal transduction","hsa04392","Hippo signaling pathway - multiple species","2/179","29/9397",0.0689655172413793,3.6204970140628,1.96942249756674,0.10487168579593,0.482375191424788,0.444756227206873,"25937/7004",2
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","8/179","251/9397",0.0318725099601594,1.67321774355094,1.50645611185454,0.106632803776269,0.482375191424788,0.444756227206873,"5788/5602/7277/4609/51176/1780/197259/338382",8
"hsa04728","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","5/179","132/9397",0.0378787878787879,1.98853055696631,1.59380072475178,0.107390097360993,0.482375191424788,0.444756227206873,"4129/5522/5602/2770/5521",5
"hsa00030","Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","2/179","31/9397",0.0645161290322581,3.38691656154262,1.85490074505812,0.117242019280024,0.497870298721858,0.459042918529566,"5214/2821",2
"hsa04981",NA,NA,"hsa04981","Folate transport and metabolism","2/179","31/9397",0.0645161290322581,3.38691656154262,1.85490074505812,0.117242019280024,0.497870298721858,0.459042918529566,"8714/11309",2
"hsa00140","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","3/179","63/9397",0.0476190476190476,2.49986698590051,1.66444247452146,0.118243784732468,0.497870298721858,0.459042918529566,"3290/1645/8644",3
"hsa04666","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","4/179","99/9397",0.0404040404040404,2.12109926076407,1.56259546740993,0.12003385063563,0.497870298721858,0.459042918529566,"5337/5788/2934/6850",4
"hsa05231","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","4/179","99/9397",0.0404040404040404,2.12109926076407,1.56259546740993,0.12003385063563,0.497870298721858,0.459042918529566,"5337/5602/204962/56034",4
"hsa04910","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","5/179","138/9397",0.036231884057971,1.90207270666343,1.48757445417682,0.123284601317022,0.497870298721858,0.459042918529566,"5836/5602/2308/3098/9021",5
"hsa00052","Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","2/179","32/9397",0.0625,3.28107541899441,1.80111071753086,0.123559052237542,0.497870298721858,0.459042918529566,"5214/3098",2
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","4/179","101/9397",0.0396039603960396,2.07909729520438,1.51933275559813,0.126579675793198,0.502649727062843,0.463449613888138,"5054/1277/5602/2308",4
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","4/179","102/9397",0.0392156862745098,2.05871398838865,1.49807552165057,0.129908237941247,0.508497959941451,0.468841760990965,"718/715/716/3426",4
"hsa04974","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","4/179","105/9397",0.0380952380952381,1.9998935887204,1.43573239723749,0.140109261216296,0.540703346102327,0.498535547693271,"1307/478/1277/1296",4
"hsa04922","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","4/179","107/9397",0.0373831775700935,1.96251240014619,1.39530783455632,0.147083177147383,0.559733201921986,0.516081323324151,"5214/5836/3939/2308",4
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","3/179","71/9397",0.0422535211267606,2.2181918325596,1.43574337133903,0.153041407008746,0.569952116344727,0.525503295899864,"5602/5618/9021",3
"hsa00250","Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","2/179","37/9397",0.0540540540540541,2.83768684886003,1.56068089024922,0.156248442309379,0.569952116344727,0.525503295899864,"2571/445",2
"hsa05216","Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","2/179","37/9397",0.0540540540540541,2.83768684886003,1.56068089024922,0.156248442309379,0.569952116344727,0.525503295899864,"4609/51176",2
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","5/179","150/9397",0.0333333333333333,1.74990689013035,1.29012625125858,0.158088908183209,0.569952116344727,0.525503295899864,"5243/2246/4609/2250/51176",5
"hsa04960","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","2/179","38/9397",0.0526315789473684,2.76301087915319,1.51744072186847,0.162972307477359,0.579927431802551,0.534700667048069,"478/6446",2
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","3/179","75/9397",0.04,2.09988826815642,1.33261384121121,0.171523736912864,0.602532101463137,0.555542467733971,"5214/2026/445",3
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","4/179","116/9397",0.0344827586206897,1.8102485070314,1.22357195854889,0.180031660616754,0.612255724377747,0.564507775069763,"6387/7852/2770/100506658",4
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","5/179","157/9397",0.0318471337579618,1.67188556381881,1.18301109615787,0.18006164852886,0.612255724377747,0.564507775069763,"5054/4609/3486/1029/2308",5
"hsa05212","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","3/179","77/9397",0.038961038961039,2.04534571573678,1.28344427688771,0.180995305381743,0.612255724377747,0.564507775069763,"5337/5602/1029",3
"hsa05033","Human Diseases","Substance dependence","hsa05033","Nicotine addiction","2/179","41/9397",0.0487804878048781,2.56083935141027,1.39567627257557,0.18343339108893,0.612935965345938,0.565134966127642,"2902/2563",2
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","5/179","159/9397",0.0314465408805031,1.65085555672675,1.15338385496383,0.186542284241304,0.615814287736352,0.567788816967824,"718/7277/1780/715/338382",5
"hsa04721","Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","3/179","79/9397",0.0379746835443038,1.99356481154091,1.23574272449865,0.19060529386497,0.617395888103456,0.569247073164923,"10814/10815/6572",3
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","4/179","119/9397",0.0336134453781513,1.76461199004742,1.16968001118647,0.191527921491948,0.617395888103456,0.569247073164923,"5602/3600/197259/9021",4
"hsa04152","Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","4/179","122/9397",0.0327868852459016,1.7212198919315,1.11730134177417,0.203250307715365,0.621802817711802,0.573310319826479,"5214/5522/2308/5521",4
"hsa04660","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","4/179","122/9397",0.0327868852459016,1.7212198919315,1.11730134177417,0.203250307715365,0.621802817711802,0.573310319826479,"5522/5788/5602/5521",4
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","4/179","122/9397",0.0327868852459016,1.7212198919315,1.11730134177417,0.203250307715365,0.621802817711802,0.573310319826479,"5214/478/4609/2308",4
"hsa04935","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","4/179","122/9397",0.0327868852459016,1.7212198919315,1.11730134177417,0.203250307715365,0.621802817711802,0.573310319826479,"5602/2770/3486/9021",4
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","2/179","44/9397",0.0454545454545455,2.38623666835957,1.28430425445272,0.204241801438183,0.621802817711802,0.573310319826479,"5798/2571",2
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","5/179","168/9397",0.0297619047619048,1.56241686618782,1.02497983576084,0.216701927909423,0.648627342786078,0.59804288232293,"5618/3598/4609/3600/9021",5
"hsa04611","Organismal Systems","Immune system","hsa04611","Platelet activation","4/179","126/9397",0.0317460317460317,1.66657799060034,1.04966959979233,0.219199838325024,0.648627342786078,0.59804288232293,"10235/1277/2770/6850",4
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","3/179","85/9397",0.0352941176470588,1.85284258954979,1.10061778673088,0.220154536055129,0.648627342786078,0.59804288232293,"3614/2766/205",3
"hsa04911","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","3/179","86/9397",0.0348837209302326,1.83129790827595,1.07916392163473,0.225170034469929,0.656346696220856,0.605160227018846,"478/27345/3767",3
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","3/179","87/9397",0.0344827586206897,1.8102485070314,1.05799275310633,0.230207887431417,0.657051678710503,0.605810230082676,"478/59285/7168",3
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","3/179","87/9397",0.0344827586206897,1.8102485070314,1.05799275310633,0.230207887431417,0.657051678710503,0.605810230082676,"5602/4609/51176",3
"hsa00565","Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","2/179","50/9397",0.04,2.09988826815642,1.08661855863354,0.24650078204274,0.69386636509546,0.639753851797581,"5337/7368",2
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","3/179","91/9397",0.032967032967033,1.73067714408497,0.975987740191512,0.250557164111887,0.69386636509546,0.639753851797581,"5136/2770/2563",3
"hsa00604","Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","1/179","15/9397",0.0666666666666667,3.49981378026071,1.3501600101727,0.250765402726788,0.69386636509546,0.639753851797581,"256435",1
"hsa04913","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","2/179","52/9397",0.0384615384615385,2.01912333476579,1.02687701341774,0.260681479146373,0.69386636509546,0.639753851797581,"1573/8644",2
"hsa04973","Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","2/179","52/9397",0.0384615384615385,2.01912333476579,1.02687701341774,0.260681479146373,0.69386636509546,0.639753851797581,"478/3098",2
"hsa04912","Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","3/179","93/9397",0.032258064516129,1.69345828077131,0.936497515660422,0.260832976659972,0.69386636509546,0.639753851797581,"5337/5602/1839",3
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","3/179","93/9397",0.032258064516129,1.69345828077131,0.936497515660422,0.260832976659972,0.69386636509546,0.639753851797581,"4609/2272/3914",3
"hsa00360","Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","1/179","16/9397",0.0625,3.28107541899441,1.27249104741391,0.26506011525204,0.698331457490951,0.643870725308598,"4129",1
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","1/179","17/9397",0.0588235294117647,3.08807098258298,1.20073720435652,0.279083592426102,0.699411086013708,0.644866156908529,"2571",1
"hsa00910","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","1/179","17/9397",0.0588235294117647,3.08807098258298,1.20073720435652,0.279083592426102,0.699411086013708,0.644866156908529,"771",1
"hsa04713","Organismal Systems","Environmental adaptation","hsa04713","Circadian entrainment","3/179","97/9397",0.0309278350515464,1.62362494960548,0.860295284360597,0.28153860447348,0.699411086013708,0.644866156908529,"8913/2770/2902",3
"hsa00600","Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","2/179","55/9397",0.0363636363636364,1.90898933468766,0.942106214387103,0.281961916971472,0.699411086013708,0.644866156908529,"9331/7368",2
"hsa01522","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","3/179","99/9397",0.0303030303030303,1.59082444557305,0.823494968731163,0.291949892170089,0.699411086013708,0.644866156908529,"5602/1839/1029",3
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","3/179","99/9397",0.0303030303030303,1.59082444557305,0.823494968731163,0.291949892170089,0.699411086013708,0.644866156908529,"5602/1573/3357",3
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","3/179","99/9397",0.0303030303030303,1.59082444557305,0.823494968731163,0.291949892170089,0.699411086013708,0.644866156908529,"59285/3679/7168",3
"hsa04550","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","4/179","144/9397",0.0277777777777778,1.45825574177529,0.772196000348023,0.294370224959486,0.699411086013708,0.644866156908529,"4609/2264/4086/3400",4
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","4/179","144/9397",0.0277777777777778,1.45825574177529,0.772196000348023,0.294370224959486,0.699411086013708,0.644866156908529,"5602/718/51176/2308",4
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","6/179","238/9397",0.0252100840336134,1.32345899253556,0.704309175391395,0.300943872646371,0.699411086013708,0.644866156908529,"5602/1839/718/715/6850/716",6
"hsa00531","Metabolism","Glycan biosynthesis and metabolism","hsa00531","Glycosaminoglycan degradation","1/179","19/9397",0.0526315789473684,2.76301087915319,1.07190512200917,0.306337217450995,0.699411086013708,0.644866156908529,"60495",1
"hsa04062","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","5/179","193/9397",0.0259067357512953,1.36003126175934,0.70422303984586,0.30691532651228,0.699411086013708,0.644866156908529,"10235/6387/7852/2770/58191",5
"hsa05213","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","2/179","59/9397",0.0338983050847458,1.77956632894612,0.837012244898694,0.31024859752242,0.699411086013708,0.644866156908529,"4609/51176",2
"hsa05224","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","4/179","148/9397",0.027027027027027,1.41884342443002,0.715673336665095,0.311577248592732,0.699411086013708,0.644866156908529,"2246/4609/2250/51176",4
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","3/179","103/9397",0.029126213592233,1.52904485545371,0.752297193232222,0.31284519972883,0.699411086013708,0.644866156908529,"1103/5337/43",3
