from	to	combined_score
9606.ENSP00000308012	9606.ENSP00000362981	818
9606.ENSP00000222598	9606.ENSP00000363081	437
9606.ENSP00000222598	9606.ENSP00000363081	437
9606.ENSP00000228682	9606.ENSP00000363081	419
9606.ENSP00000228682	9606.ENSP00000363081	419
9606.ENSP00000244050	9606.ENSP00000363081	431
9606.ENSP00000244050	9606.ENSP00000363081	431
9606.ENSP00000245479	9606.ENSP00000363081	534
9606.ENSP00000245479	9606.ENSP00000363081	534
9606.ENSP00000302251	9606.ENSP00000363081	406
9606.ENSP00000302251	9606.ENSP00000363081	406
9606.ENSP00000323588	9606.ENSP00000363081	543
9606.ENSP00000323588	9606.ENSP00000363081	543
9606.ENSP00000323901	9606.ENSP00000363081	957
9606.ENSP00000323901	9606.ENSP00000363081	957
9606.ENSP00000340347	9606.ENSP00000363081	459
9606.ENSP00000340347	9606.ENSP00000363081	459
9606.ENSP00000349041	9606.ENSP00000363081	420
9606.ENSP00000349041	9606.ENSP00000363081	420
9606.ENSP00000354607	9606.ENSP00000363081	550
9606.ENSP00000354607	9606.ENSP00000363081	550
9606.ENSP00000296632	9606.ENSP00000363727	637
9606.ENSP00000296632	9606.ENSP00000363727	637
9606.ENSP00000284770	9606.ENSP00000363824	540
9606.ENSP00000284770	9606.ENSP00000363824	540
9606.ENSP00000365160	9606.ENSP00000365174	708
9606.ENSP00000365160	9606.ENSP00000365174	708
9606.ENSP00000306881	9606.ENSP00000365817	600
9606.ENSP00000306881	9606.ENSP00000365817	600
9606.ENSP00000359497	9606.ENSP00000365817	921
9606.ENSP00000359497	9606.ENSP00000365817	921
9606.ENSP00000307046	9606.ENSP00000365895	946
9606.ENSP00000307046	9606.ENSP00000365895	946
9606.ENSP00000361818	9606.ENSP00000365895	919
9606.ENSP00000361818	9606.ENSP00000365895	919
9606.ENSP00000261226	9606.ENSP00000366243	421
9606.ENSP00000261226	9606.ENSP00000366243	421
9606.ENSP00000064571	9606.ENSP00000367001	511
9606.ENSP00000064571	9606.ENSP00000367001	511
9606.ENSP00000295225	9606.ENSP00000367001	749
9606.ENSP00000295225	9606.ENSP00000367001	749
9606.ENSP00000245479	9606.ENSP00000367013	450
9606.ENSP00000245479	9606.ENSP00000367013	450
9606.ENSP00000365174	9606.ENSP00000367013	520
9606.ENSP00000365174	9606.ENSP00000367013	520
9606.ENSP00000344277	9606.ENSP00000367407	400
9606.ENSP00000344277	9606.ENSP00000367407	400
9606.ENSP00000350833	9606.ENSP00000367433	524
9606.ENSP00000350833	9606.ENSP00000367433	524
9606.ENSP00000367893	9606.ENSP00000368102	553
9606.ENSP00000367893	9606.ENSP00000368102	553
9606.ENSP00000052754	9606.ENSP00000368104	517
9606.ENSP00000052754	9606.ENSP00000368104	517
9606.ENSP00000212355	9606.ENSP00000368104	400
9606.ENSP00000212355	9606.ENSP00000368104	400
9606.ENSP00000222598	9606.ENSP00000368104	968
9606.ENSP00000222598	9606.ENSP00000368104	968
9606.ENSP00000226218	9606.ENSP00000368104	404
9606.ENSP00000226218	9606.ENSP00000368104	404
9606.ENSP00000228682	9606.ENSP00000368104	626
9606.ENSP00000228682	9606.ENSP00000368104	626
9606.ENSP00000231061	9606.ENSP00000368104	708
9606.ENSP00000231061	9606.ENSP00000368104	708
9606.ENSP00000245479	9606.ENSP00000368104	870
9606.ENSP00000245479	9606.ENSP00000368104	870
9606.ENSP00000257770	9606.ENSP00000368104	534
9606.ENSP00000257770	9606.ENSP00000368104	534
9606.ENSP00000262120	9606.ENSP00000368104	712
9606.ENSP00000262120	9606.ENSP00000368104	712
9606.ENSP00000264563	9606.ENSP00000368104	476
9606.ENSP00000264563	9606.ENSP00000368104	476
9606.ENSP00000266744	9606.ENSP00000368104	506
9606.ENSP00000266744	9606.ENSP00000368104	506
9606.ENSP00000284987	9606.ENSP00000368104	428
9606.ENSP00000284987	9606.ENSP00000368104	428
9606.ENSP00000298925	9606.ENSP00000368104	569
9606.ENSP00000298925	9606.ENSP00000368104	569
9606.ENSP00000304408	9606.ENSP00000368104	476
9606.ENSP00000304408	9606.ENSP00000368104	476
9606.ENSP00000323588	9606.ENSP00000368104	571
9606.ENSP00000323588	9606.ENSP00000368104	571
9606.ENSP00000339824	9606.ENSP00000368104	437
9606.ENSP00000339824	9606.ENSP00000368104	437
9606.ENSP00000363081	9606.ENSP00000368104	642
9606.ENSP00000363081	9606.ENSP00000368104	642
9606.ENSP00000299163	9606.ENSP00000369855	852
9606.ENSP00000299163	9606.ENSP00000369855	852
9606.ENSP00000228872	9606.ENSP00000370253	427
9606.ENSP00000228872	9606.ENSP00000370253	427
9606.ENSP00000245479	9606.ENSP00000370253	430
9606.ENSP00000245479	9606.ENSP00000370253	430
9606.ENSP00000323588	9606.ENSP00000370253	476
9606.ENSP00000323588	9606.ENSP00000370253	476
9606.ENSP00000345826	9606.ENSP00000370253	508
9606.ENSP00000345826	9606.ENSP00000370253	508
9606.ENSP00000322804	9606.ENSP00000371085	524
9606.ENSP00000322804	9606.ENSP00000371085	524
9606.ENSP00000319501	9606.ENSP00000371201	557
9606.ENSP00000319501	9606.ENSP00000371201	557
9606.ENSP00000245457	9606.ENSP00000371234	624
9606.ENSP00000245457	9606.ENSP00000371234	624
9606.ENSP00000226279	9606.ENSP00000371362	900
9606.ENSP00000226279	9606.ENSP00000371362	900
9606.ENSP00000323588	9606.ENSP00000371634	420
9606.ENSP00000323588	9606.ENSP00000371634	420
9606.ENSP00000332256	9606.ENSP00000371634	442
9606.ENSP00000332256	9606.ENSP00000371634	442
9606.ENSP00000064571	9606.ENSP00000375069	497
9606.ENSP00000064571	9606.ENSP00000375069	497
9606.ENSP00000304408	9606.ENSP00000375069	428
9606.ENSP00000304408	9606.ENSP00000375069	428
9606.ENSP00000318234	9606.ENSP00000375069	779
9606.ENSP00000318234	9606.ENSP00000375069	779
9606.ENSP00000359603	9606.ENSP00000375069	425
9606.ENSP00000359603	9606.ENSP00000375069	425
9606.ENSP00000228682	9606.ENSP00000376322	546
9606.ENSP00000228682	9606.ENSP00000376322	546
9606.ENSP00000245479	9606.ENSP00000376322	405
9606.ENSP00000245479	9606.ENSP00000376322	405
9606.ENSP00000272369	9606.ENSP00000376322	733
9606.ENSP00000272369	9606.ENSP00000376322	733
9606.ENSP00000356404	9606.ENSP00000376456	817
9606.ENSP00000356404	9606.ENSP00000376456	817
9606.ENSP00000266744	9606.ENSP00000376703	540
9606.ENSP00000266744	9606.ENSP00000376703	540
9606.ENSP00000274255	9606.ENSP00000377280	509
9606.ENSP00000274255	9606.ENSP00000377280	509
9606.ENSP00000322323	9606.ENSP00000377396	603
9606.ENSP00000322323	9606.ENSP00000377396	603
9606.ENSP00000352172	9606.ENSP00000377396	418
9606.ENSP00000352172	9606.ENSP00000377396	418
9606.ENSP00000052754	9606.ENSP00000377836	941
9606.ENSP00000052754	9606.ENSP00000377836	941
9606.ENSP00000217086	9606.ENSP00000377836	704
9606.ENSP00000217086	9606.ENSP00000377836	704
9606.ENSP00000228682	9606.ENSP00000377836	447
9606.ENSP00000228682	9606.ENSP00000377836	447
9606.ENSP00000307046	9606.ENSP00000377836	826
9606.ENSP00000307046	9606.ENSP00000377836	826
9606.ENSP00000307900	9606.ENSP00000377836	652
9606.ENSP00000307900	9606.ENSP00000377836	652
9606.ENSP00000339824	9606.ENSP00000377836	432
9606.ENSP00000339824	9606.ENSP00000377836	432
9606.ENSP00000340292	9606.ENSP00000377836	449
9606.ENSP00000340292	9606.ENSP00000377836	449
9606.ENSP00000347665	9606.ENSP00000377836	712
9606.ENSP00000347665	9606.ENSP00000377836	712
9606.ENSP00000361818	9606.ENSP00000377836	705
9606.ENSP00000361818	9606.ENSP00000377836	705
9606.ENSP00000363081	9606.ENSP00000377836	929
9606.ENSP00000363081	9606.ENSP00000377836	929
9606.ENSP00000365895	9606.ENSP00000377836	929
9606.ENSP00000365895	9606.ENSP00000377836	929
9606.ENSP00000368104	9606.ENSP00000377836	669
9606.ENSP00000368104	9606.ENSP00000377836	669
9606.ENSP00000319501	9606.ENSP00000377948	529
9606.ENSP00000319501	9606.ENSP00000377948	529
9606.ENSP00000231061	9606.ENSP00000378401	801
9606.ENSP00000231061	9606.ENSP00000378401	801
9606.ENSP00000340292	9606.ENSP00000378996	497
9606.ENSP00000340292	9606.ENSP00000378996	497
9606.ENSP00000263851	9606.ENSP00000379111	782
9606.ENSP00000263851	9606.ENSP00000379111	782
9606.ENSP00000264563	9606.ENSP00000379111	654
9606.ENSP00000264563	9606.ENSP00000379111	654
9606.ENSP00000371085	9606.ENSP00000379256	720
9606.ENSP00000371085	9606.ENSP00000379256	720
9606.ENSP00000261200	9606.ENSP00000379353	407
9606.ENSP00000261200	9606.ENSP00000379353	407
9606.ENSP00000309741	9606.ENSP00000379353	574
9606.ENSP00000309741	9606.ENSP00000379353	574
9606.ENSP00000354632	9606.ENSP00000379430	494
9606.ENSP00000354632	9606.ENSP00000379430	494
9606.ENSP00000354687	9606.ENSP00000379430	866
9606.ENSP00000354687	9606.ENSP00000379430	866
9606.ENSP00000354982	9606.ENSP00000379430	487
9606.ENSP00000354982	9606.ENSP00000379430	487
9606.ENSP00000355046	9606.ENSP00000379430	754
9606.ENSP00000355046	9606.ENSP00000379430	754
9606.ENSP00000307900	9606.ENSP00000379895	851
9606.ENSP00000307900	9606.ENSP00000379895	851
9606.ENSP00000311825	9606.ENSP00000380876	443
9606.ENSP00000311825	9606.ENSP00000380876	443
9606.ENSP00000245323	9606.ENSP00000381098	920
9606.ENSP00000245323	9606.ENSP00000381098	920
9606.ENSP00000247986	9606.ENSP00000381098	492
9606.ENSP00000247986	9606.ENSP00000381098	492
9606.ENSP00000329797	9606.ENSP00000381098	777
9606.ENSP00000329797	9606.ENSP00000381098	777
9606.ENSP00000350896	9606.ENSP00000381098	477
9606.ENSP00000350896	9606.ENSP00000381098	477
9606.ENSP00000359160	9606.ENSP00000381133	608
9606.ENSP00000359160	9606.ENSP00000381133	608
9606.ENSP00000311825	9606.ENSP00000383063	714
9606.ENSP00000311825	9606.ENSP00000383063	714
9606.ENSP00000333275	9606.ENSP00000383063	969
9606.ENSP00000333275	9606.ENSP00000383063	969
9606.ENSP00000360526	9606.ENSP00000383063	485
9606.ENSP00000360526	9606.ENSP00000383063	485
9606.ENSP00000052754	9606.ENSP00000383611	408
9606.ENSP00000052754	9606.ENSP00000383611	408
9606.ENSP00000267339	9606.ENSP00000383820	510
9606.ENSP00000267339	9606.ENSP00000383820	510
9606.ENSP00000367001	9606.ENSP00000383933	511
9606.ENSP00000367001	9606.ENSP00000383933	511
9606.ENSP00000247986	9606.ENSP00000384290	723
9606.ENSP00000247986	9606.ENSP00000384290	723
9606.ENSP00000266744	9606.ENSP00000384364	420
9606.ENSP00000266744	9606.ENSP00000384364	420
9606.ENSP00000357669	9606.ENSP00000384364	433
9606.ENSP00000357669	9606.ENSP00000384364	433
9606.ENSP00000368244	9606.ENSP00000384364	593
9606.ENSP00000368244	9606.ENSP00000384364	593
9606.ENSP00000377948	9606.ENSP00000384364	421
9606.ENSP00000377948	9606.ENSP00000384364	421
9606.ENSP00000349677	9606.ENSP00000384719	604
9606.ENSP00000349677	9606.ENSP00000384719	604
9606.ENSP00000226218	9606.ENSP00000385834	538
9606.ENSP00000226218	9606.ENSP00000385834	538
9606.ENSP00000360687	9606.ENSP00000386162	630
9606.ENSP00000360687	9606.ENSP00000386162	630
9606.ENSP00000345494	9606.ENSP00000386289	422
9606.ENSP00000345494	9606.ENSP00000386289	422
9606.ENSP00000355045	9606.ENSP00000386499	557
9606.ENSP00000355045	9606.ENSP00000386499	557
9606.ENSP00000319254	9606.ENSP00000386647	685
9606.ENSP00000319254	9606.ENSP00000386647	685
9606.ENSP00000231136	9606.ENSP00000386845	460
9606.ENSP00000231136	9606.ENSP00000386845	460
9606.ENSP00000384719	9606.ENSP00000386845	430
9606.ENSP00000384719	9606.ENSP00000386845	430
9606.ENSP00000172229	9606.ENSP00000387123	669
9606.ENSP00000172229	9606.ENSP00000387123	669
9606.ENSP00000307900	9606.ENSP00000387123	841
9606.ENSP00000307900	9606.ENSP00000387123	841
9606.ENSP00000316924	9606.ENSP00000387123	741
9606.ENSP00000316924	9606.ENSP00000387123	741
9606.ENSP00000323901	9606.ENSP00000387123	433
9606.ENSP00000323901	9606.ENSP00000387123	433
9606.ENSP00000332256	9606.ENSP00000387123	490
9606.ENSP00000332256	9606.ENSP00000387123	490
9606.ENSP00000340684	9606.ENSP00000387123	725
9606.ENSP00000340684	9606.ENSP00000387123	725
9606.ENSP00000348395	9606.ENSP00000387123	581
9606.ENSP00000348395	9606.ENSP00000387123	581
9606.ENSP00000357669	9606.ENSP00000387123	485
9606.ENSP00000357669	9606.ENSP00000387123	485
9606.ENSP00000371362	9606.ENSP00000387123	473
9606.ENSP00000371362	9606.ENSP00000387123	473
9606.ENSP00000377040	9606.ENSP00000387123	972
9606.ENSP00000377040	9606.ENSP00000387123	972
9606.ENSP00000379256	9606.ENSP00000387123	451
9606.ENSP00000379256	9606.ENSP00000387123	451
9606.ENSP00000379895	9606.ENSP00000387123	910
9606.ENSP00000379895	9606.ENSP00000387123	910
9606.ENSP00000245323	9606.ENSP00000389588	510
9606.ENSP00000245323	9606.ENSP00000389588	510
9606.ENSP00000268070	9606.ENSP00000389588	902
9606.ENSP00000268070	9606.ENSP00000389588	902
9606.ENSP00000274181	9606.ENSP00000389588	902
9606.ENSP00000274181	9606.ENSP00000389588	902
9606.ENSP00000274487	9606.ENSP00000389588	903
9606.ENSP00000274487	9606.ENSP00000389588	903
9606.ENSP00000284987	9606.ENSP00000389588	900
9606.ENSP00000284987	9606.ENSP00000389588	900
9606.ENSP00000317128	9606.ENSP00000389588	888
9606.ENSP00000317128	9606.ENSP00000389588	888
9606.ENSP00000317333	9606.ENSP00000389588	522
9606.ENSP00000317333	9606.ENSP00000389588	522
9606.ENSP00000254878	9606.ENSP00000389630	435
9606.ENSP00000254878	9606.ENSP00000389630	435
9606.ENSP00000245479	9606.ENSP00000389870	466
9606.ENSP00000245479	9606.ENSP00000389870	466
9606.ENSP00000272369	9606.ENSP00000389870	873
9606.ENSP00000272369	9606.ENSP00000389870	873
9606.ENSP00000323588	9606.ENSP00000389870	431
9606.ENSP00000323588	9606.ENSP00000389870	431
9606.ENSP00000342626	9606.ENSP00000389870	567
9606.ENSP00000342626	9606.ENSP00000389870	567
9606.ENSP00000368104	9606.ENSP00000389870	476
9606.ENSP00000368104	9606.ENSP00000389870	476
9606.ENSP00000355866	9606.ENSP00000391668	441
9606.ENSP00000355866	9606.ENSP00000391668	441
9606.ENSP00000052754	9606.ENSP00000391826	552
9606.ENSP00000052754	9606.ENSP00000391826	552
9606.ENSP00000172229	9606.ENSP00000391826	684
9606.ENSP00000172229	9606.ENSP00000391826	684
9606.ENSP00000223215	9606.ENSP00000391826	736
9606.ENSP00000223215	9606.ENSP00000391826	736
9606.ENSP00000226218	9606.ENSP00000391826	917
9606.ENSP00000226218	9606.ENSP00000391826	917
9606.ENSP00000228682	9606.ENSP00000391826	417
9606.ENSP00000228682	9606.ENSP00000391826	417
9606.ENSP00000245479	9606.ENSP00000391826	477
9606.ENSP00000245479	9606.ENSP00000391826	477
9606.ENSP00000274255	9606.ENSP00000391826	419
9606.ENSP00000274255	9606.ENSP00000391826	419
9606.ENSP00000278314	9606.ENSP00000391826	497
9606.ENSP00000278314	9606.ENSP00000391826	497
9606.ENSP00000281043	9606.ENSP00000391826	454
9606.ENSP00000281043	9606.ENSP00000391826	454
9606.ENSP00000298596	9606.ENSP00000391826	482
9606.ENSP00000298596	9606.ENSP00000391826	482
9606.ENSP00000323588	9606.ENSP00000391826	457
9606.ENSP00000323588	9606.ENSP00000391826	457
9606.ENSP00000339824	9606.ENSP00000391826	718
9606.ENSP00000339824	9606.ENSP00000391826	718
9606.ENSP00000340292	9606.ENSP00000391826	780
9606.ENSP00000340292	9606.ENSP00000391826	780
9606.ENSP00000356634	9606.ENSP00000391826	939
9606.ENSP00000356634	9606.ENSP00000391826	939
9606.ENSP00000368104	9606.ENSP00000391826	459
9606.ENSP00000368104	9606.ENSP00000391826	459
9606.ENSP00000371634	9606.ENSP00000391826	673
9606.ENSP00000371634	9606.ENSP00000391826	673
9606.ENSP00000377836	9606.ENSP00000391826	990
9606.ENSP00000377836	9606.ENSP00000391826	990
9606.ENSP00000341805	9606.ENSP00000392617	971
9606.ENSP00000341805	9606.ENSP00000392617	971
9606.ENSP00000259486	9606.ENSP00000395389	837
9606.ENSP00000259486	9606.ENSP00000395389	837
9606.ENSP00000264563	9606.ENSP00000395389	482
9606.ENSP00000264563	9606.ENSP00000395389	482
9606.ENSP00000287474	9606.ENSP00000395389	412
9606.ENSP00000287474	9606.ENSP00000395389	412
9606.ENSP00000253577	9606.ENSP00000395461	433
9606.ENSP00000253577	9606.ENSP00000395461	433
9606.ENSP00000306881	9606.ENSP00000397261	739
9606.ENSP00000306881	9606.ENSP00000397261	739
9606.ENSP00000377040	9606.ENSP00000397261	554
9606.ENSP00000377040	9606.ENSP00000397261	554
9606.ENSP00000386647	9606.ENSP00000397312	444
9606.ENSP00000386647	9606.ENSP00000397312	444
9606.ENSP00000257572	9606.ENSP00000398495	508
9606.ENSP00000257572	9606.ENSP00000398495	508
9606.ENSP00000314132	9606.ENSP00000398495	431
9606.ENSP00000314132	9606.ENSP00000398495	431
9606.ENSP00000351908	9606.ENSP00000398495	403
9606.ENSP00000351908	9606.ENSP00000398495	403
9606.ENSP00000264009	9606.ENSP00000402033	592
9606.ENSP00000264009	9606.ENSP00000402033	592
9606.ENSP00000343144	9606.ENSP00000402033	439
9606.ENSP00000343144	9606.ENSP00000402033	439
9606.ENSP00000272641	9606.ENSP00000402301	587
9606.ENSP00000272641	9606.ENSP00000402301	587
9606.ENSP00000253778	9606.ENSP00000402608	434
9606.ENSP00000253778	9606.ENSP00000402608	434
9606.ENSP00000307900	9606.ENSP00000402608	962
9606.ENSP00000307900	9606.ENSP00000402608	962
9606.ENSP00000377040	9606.ENSP00000402608	418
9606.ENSP00000377040	9606.ENSP00000402608	418
9606.ENSP00000260129	9606.ENSP00000405574	623
9606.ENSP00000260129	9606.ENSP00000405574	623
9606.ENSP00000281437	9606.ENSP00000405574	690
9606.ENSP00000281437	9606.ENSP00000405574	690
9606.ENSP00000282111	9606.ENSP00000405574	420
9606.ENSP00000282111	9606.ENSP00000405574	420
9606.ENSP00000282356	9606.ENSP00000405574	902
9606.ENSP00000282356	9606.ENSP00000405574	902
9606.ENSP00000311825	9606.ENSP00000405574	540
9606.ENSP00000311825	9606.ENSP00000405574	540
9606.ENSP00000332194	9606.ENSP00000405574	920
9606.ENSP00000332194	9606.ENSP00000405574	920
9606.ENSP00000392617	9606.ENSP00000405574	700
9606.ENSP00000392617	9606.ENSP00000405574	700
9606.ENSP00000228468	9606.ENSP00000406191	486
9606.ENSP00000228468	9606.ENSP00000406191	486
9606.ENSP00000243167	9606.ENSP00000406191	426
9606.ENSP00000243167	9606.ENSP00000406191	426
9606.ENSP00000304956	9606.ENSP00000406191	578
9606.ENSP00000304956	9606.ENSP00000406191	578
9606.ENSP00000311165	9606.ENSP00000406191	483
9606.ENSP00000311165	9606.ENSP00000406191	483
9606.ENSP00000070846	9606.ENSP00000411528	452
9606.ENSP00000070846	9606.ENSP00000411528	452
9606.ENSP00000217086	9606.ENSP00000411528	455
9606.ENSP00000217086	9606.ENSP00000411528	455
9606.ENSP00000245323	9606.ENSP00000413156	534
9606.ENSP00000245323	9606.ENSP00000413156	534
9606.ENSP00000350896	9606.ENSP00000413156	674
9606.ENSP00000350896	9606.ENSP00000413156	674
9606.ENSP00000223215	9606.ENSP00000413720	574
9606.ENSP00000223215	9606.ENSP00000413720	574
9606.ENSP00000228872	9606.ENSP00000413720	844
9606.ENSP00000228872	9606.ENSP00000413720	844
9606.ENSP00000263650	9606.ENSP00000413720	425
9606.ENSP00000263650	9606.ENSP00000413720	425
9606.ENSP00000266744	9606.ENSP00000413720	574
9606.ENSP00000266744	9606.ENSP00000413720	574
9606.ENSP00000274255	9606.ENSP00000413720	960
9606.ENSP00000274255	9606.ENSP00000413720	960
9606.ENSP00000317333	9606.ENSP00000413720	510
9606.ENSP00000317333	9606.ENSP00000413720	510
9606.ENSP00000340292	9606.ENSP00000413720	572
9606.ENSP00000340292	9606.ENSP00000413720	572
9606.ENSP00000377836	9606.ENSP00000413720	551
9606.ENSP00000377836	9606.ENSP00000413720	551
9606.ENSP00000391826	9606.ENSP00000413720	733
9606.ENSP00000391826	9606.ENSP00000413720	733
9606.ENSP00000172229	9606.ENSP00000414303	999
9606.ENSP00000172229	9606.ENSP00000414303	999
9606.ENSP00000257770	9606.ENSP00000414303	430
9606.ENSP00000257770	9606.ENSP00000414303	430
9606.ENSP00000265634	9606.ENSP00000414303	464
9606.ENSP00000265634	9606.ENSP00000414303	464
9606.ENSP00000266744	9606.ENSP00000414303	519
9606.ENSP00000266744	9606.ENSP00000414303	519
9606.ENSP00000282356	9606.ENSP00000414303	639
9606.ENSP00000282356	9606.ENSP00000414303	639
9606.ENSP00000303252	9606.ENSP00000414303	404
9606.ENSP00000303252	9606.ENSP00000414303	404
9606.ENSP00000307900	9606.ENSP00000414303	431
9606.ENSP00000307900	9606.ENSP00000414303	431
9606.ENSP00000317333	9606.ENSP00000414303	582
9606.ENSP00000317333	9606.ENSP00000414303	582
9606.ENSP00000323588	9606.ENSP00000414303	582
9606.ENSP00000323588	9606.ENSP00000414303	582
9606.ENSP00000339824	9606.ENSP00000414303	660
9606.ENSP00000339824	9606.ENSP00000414303	660
9606.ENSP00000340684	9606.ENSP00000414303	675
9606.ENSP00000340684	9606.ENSP00000414303	675
9606.ENSP00000355046	9606.ENSP00000414303	400
9606.ENSP00000355046	9606.ENSP00000414303	400
9606.ENSP00000384364	9606.ENSP00000414303	758
9606.ENSP00000384364	9606.ENSP00000414303	758
9606.ENSP00000389588	9606.ENSP00000414303	469
9606.ENSP00000389588	9606.ENSP00000414303	469
9606.ENSP00000391826	9606.ENSP00000414303	522
9606.ENSP00000391826	9606.ENSP00000414303	522
9606.ENSP00000380517	9606.ENSP00000415090	532
9606.ENSP00000380517	9606.ENSP00000415090	532
9606.ENSP00000226218	9606.ENSP00000415786	767
9606.ENSP00000226218	9606.ENSP00000415786	767
9606.ENSP00000325146	9606.ENSP00000415786	544
9606.ENSP00000325146	9606.ENSP00000415786	544
9606.ENSP00000406191	9606.ENSP00000415786	437
9606.ENSP00000406191	9606.ENSP00000415786	437
9606.ENSP00000220429	9606.ENSP00000419494	834
9606.ENSP00000220429	9606.ENSP00000419494	834
9606.ENSP00000332194	9606.ENSP00000419494	429
9606.ENSP00000332194	9606.ENSP00000419494	429
9606.ENSP00000356404	9606.ENSP00000423313	465
9606.ENSP00000356404	9606.ENSP00000423313	465
9606.ENSP00000365895	9606.ENSP00000423313	574
9606.ENSP00000365895	9606.ENSP00000423313	574
9606.ENSP00000223215	9606.ENSP00000427336	452
9606.ENSP00000223215	9606.ENSP00000427336	452
9606.ENSP00000340292	9606.ENSP00000427336	899
9606.ENSP00000340292	9606.ENSP00000427336	899
9606.ENSP00000391826	9606.ENSP00000427336	516
9606.ENSP00000391826	9606.ENSP00000427336	516
9606.ENSP00000348395	9606.ENSP00000429367	435
9606.ENSP00000348395	9606.ENSP00000429367	435
9606.ENSP00000282356	9606.ENSP00000429517	400
9606.ENSP00000282356	9606.ENSP00000429517	400
9606.ENSP00000262244	9606.ENSP00000429744	506
9606.ENSP00000262244	9606.ENSP00000429744	506
9606.ENSP00000344504	9606.ENSP00000429744	445
9606.ENSP00000344504	9606.ENSP00000429744	445
9606.ENSP00000229266	9606.ENSP00000430338	730
9606.ENSP00000229266	9606.ENSP00000430338	730
9606.ENSP00000212355	9606.ENSP00000434034	508
9606.ENSP00000212355	9606.ENSP00000434034	508
9606.ENSP00000323901	9606.ENSP00000434034	908
9606.ENSP00000323901	9606.ENSP00000434034	908
9606.ENSP00000354607	9606.ENSP00000434034	909
9606.ENSP00000354607	9606.ENSP00000434034	909
9606.ENSP00000363081	9606.ENSP00000434034	583
9606.ENSP00000363081	9606.ENSP00000434034	583
9606.ENSP00000370555	9606.ENSP00000441417	680
9606.ENSP00000370555	9606.ENSP00000441417	680
9606.ENSP00000262120	9606.ENSP00000442304	605
9606.ENSP00000262120	9606.ENSP00000442304	605
9606.ENSP00000308012	9606.ENSP00000446271	497
9606.ENSP00000308012	9606.ENSP00000446271	497
9606.ENSP00000349168	9606.ENSP00000446271	707
9606.ENSP00000349168	9606.ENSP00000446271	707
9606.ENSP00000355094	9606.ENSP00000446271	516
9606.ENSP00000355094	9606.ENSP00000446271	516
9606.ENSP00000355045	9606.ENSP00000454945	600
9606.ENSP00000355045	9606.ENSP00000454945	600
9606.ENSP00000386499	9606.ENSP00000454945	545
9606.ENSP00000386499	9606.ENSP00000454945	545
9606.ENSP00000228872	9606.ENSP00000456340	900
9606.ENSP00000228872	9606.ENSP00000456340	900
9606.ENSP00000263666	9606.ENSP00000456340	515
9606.ENSP00000263666	9606.ENSP00000456340	515
9606.ENSP00000264716	9606.ENSP00000456340	598
9606.ENSP00000264716	9606.ENSP00000456340	598
9606.ENSP00000245479	9606.ENSP00000460236	580
9606.ENSP00000245479	9606.ENSP00000460236	580
9606.ENSP00000268070	9606.ENSP00000460236	903
9606.ENSP00000268070	9606.ENSP00000460236	903
9606.ENSP00000274181	9606.ENSP00000460236	903
9606.ENSP00000274181	9606.ENSP00000460236	903
9606.ENSP00000274487	9606.ENSP00000460236	903
9606.ENSP00000274487	9606.ENSP00000460236	903
9606.ENSP00000284987	9606.ENSP00000460236	923
9606.ENSP00000284987	9606.ENSP00000460236	923
9606.ENSP00000389588	9606.ENSP00000460236	918
9606.ENSP00000389588	9606.ENSP00000460236	918
9606.ENSP00000222644	9606.ENSP00000463778	407
9606.ENSP00000222644	9606.ENSP00000463778	407
9606.ENSP00000261200	9606.ENSP00000463778	464
9606.ENSP00000261200	9606.ENSP00000463778	464
9606.ENSP00000306497	9606.ENSP00000463778	838
9606.ENSP00000306497	9606.ENSP00000463778	838
9606.ENSP00000222725	9606.ENSP00000464060	434
9606.ENSP00000222725	9606.ENSP00000464060	434
9606.ENSP00000227451	9606.ENSP00000464060	471
9606.ENSP00000227451	9606.ENSP00000464060	471
9606.ENSP00000463957	9606.ENSP00000464060	491
9606.ENSP00000463957	9606.ENSP00000464060	491
9606.ENSP00000244050	9606.ENSP00000466953	403
9606.ENSP00000244050	9606.ENSP00000466953	403
9606.ENSP00000262713	9606.ENSP00000466953	817
9606.ENSP00000262713	9606.ENSP00000466953	817
9606.ENSP00000442304	9606.ENSP00000468354	455
9606.ENSP00000442304	9606.ENSP00000468354	455
9606.ENSP00000266517	9606.ENSP00000472109	671
9606.ENSP00000266517	9606.ENSP00000472109	671
9606.ENSP00000282111	9606.ENSP00000472109	863
9606.ENSP00000282111	9606.ENSP00000472109	863
9606.ENSP00000306523	9606.ENSP00000472109	662
9606.ENSP00000306523	9606.ENSP00000472109	662
9606.ENSP00000323588	9606.ENSP00000472109	421
9606.ENSP00000323588	9606.ENSP00000472109	421
9606.ENSP00000340347	9606.ENSP00000472109	836
9606.ENSP00000340347	9606.ENSP00000472109	836
9606.ENSP00000274181	9606.ENSP00000473853	478
9606.ENSP00000274181	9606.ENSP00000473853	478
9606.ENSP00000350833	9606.ENSP00000473853	501
9606.ENSP00000350833	9606.ENSP00000473853	501
9606.ENSP00000364430	9606.ENSP00000473853	817
9606.ENSP00000364430	9606.ENSP00000473853	817
9606.ENSP00000365817	9606.ENSP00000477563	690
9606.ENSP00000365817	9606.ENSP00000477563	690
9606.ENSP00000419494	9606.ENSP00000479256	460
