"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","3/100","101/8546",0.0297029702970297,2.53841584158416,1.6922522423953,0.114499981866757,0.5618487482299,0.535360992326819,"7424/5600/7124",3
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","4/100","160/8546",0.025,2.1365,1.57900133553528,0.117645382313964,0.564163083369239,0.537566220621225,"57689/5789/4685/23705",4
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","3/100","105/8546",0.0285714285714286,2.44171428571429,1.6173625999219,0.124698925394804,0.571988549093559,0.545022763167223,"84433/4050/7124",3
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","3/100","105/8546",0.0285714285714286,2.44171428571429,1.6173625999219,0.124698925394804,0.571988549093559,0.545022763167223,"868/5600/7124",3
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","7/100","362/8546",0.0193370165745856,1.65254143646409,1.38041625463054,0.130964056720893,0.58794502059805,0.560226983957234,"4804/3566/7143/63923/7424/1293/3481",7
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","3/100","109/8546",0.0275229357798165,2.35211009174312,1.54583015030806,0.135215872328282,0.594386438776405,0.566364728392583,"3566/6097/5600",3
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","2/100","58/8546",0.0344827586206897,2.94689655172414,1.61876826692209,0.147376231955772,0.634620100870775,0.604701617691784,"84618/4907",2
"hsa00533","Metabolism","Glycan biosynthesis and metabolism","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","1/100","14/8546",0.0714285714285714,6.10428571428571,2.07971615615444,0.152031286398318,0.641572028600903,0.61132580425429,"8534",1
"hsa00604","Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","1/100","15/8546",0.0666666666666667,5.69733333333333,1.98119641442281,0.161969972680569,0.664512596521187,0.633184863734331,"6489",1
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","2/100","62/8546",0.032258064516129,2.75677419354839,1.51057381785129,0.163766137531288,0.664512596521187,0.633184863734331,"3955/23220",2
"hsa00603","Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/100","16/8546",0.0625,5.34125,1.89117085824238,0.171793323135609,0.683931909087046,0.651688673662389,"6489",1
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","4/100","189/8546",0.0211640211640212,1.80867724867725,1.22323928668031,0.180214640156566,0.696310215626136,0.663483418231938,"2634/115361/5600/7124",4
"hsa00910","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","1/100","17/8546",0.0588235294117647,5.02705882352941,1.80839739138128,0.181502662840936,0.696310215626136,0.663483418231938,"1373",1
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","3/100","128/8546",0.0234375,2.00296875,1.24399438703929,0.188862825983225,0.702671990326655,0.66954527389569,"84618/4907/4881",3
"hsa04664","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","2/100","69/8546",0.0289855072463768,2.47710144927536,1.34043041316578,0.193151542364673,0.702671990326655,0.66954527389569,"5600/7124",2
"hsa04924","Organismal Systems","Endocrine system","hsa04924","Renin secretion","2/100","69/8546",0.0289855072463768,2.47710144927536,1.34043041316578,0.193151542364673,0.702671990326655,0.66954527389569,"4881/358",2
"hsa04728","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","3/100","132/8546",0.0227272727272727,1.94227272727273,1.18711509674575,0.200798002924588,0.718108112154036,0.68425367633535,"1644/5600/4128",3
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","2/100","72/8546",0.0277777777777778,2.37388888888889,1.27380844738398,0.2059529715191,0.724267949842169,0.690123115090319,"5600/7124",2
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","4/100","203/8546",0.0197044334975369,1.68394088669951,1.07308953420617,0.213763611301718,0.726074858469753,0.691844838950974,"7143/63923/7424/1293",4
"hsa04371","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","3/100","140/8546",0.0214285714285714,1.83128571428571,1.07907128852627,0.225178526049291,0.726074858469753,0.691844838950974,"5327/814/8862",3
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","1/100","22/8546",0.0454545454545455,3.88454545454545,1.474000062087,0.228384532377666,0.726074858469753,0.691844838950974,"4128",1
"hsa05133","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","2/100","78/8546",0.0256410256410256,2.19128205128205,1.15001093549034,0.231806946792678,0.726074858469753,0.691844838950974,"5600/7124",2
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","2/100","79/8546",0.0253164556962025,2.16354430379747,1.13047818243318,0.236139422760944,0.726074858469753,0.691844838950974,"5600/7124",2
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","4/100","212/8546",0.0188679245283019,1.61245283018868,0.982526614457818,0.236201668165847,0.726074858469753,0.691844838950974,"4804/7424/5587/5600",4
"hsa00220","Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","1/100","23/8546",0.0434782608695652,3.71565217391304,1.41896705613096,0.237436802058829,0.726074858469753,0.691844838950974,"1373",1
"hsa00515","Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","1/100","23/8546",0.0434782608695652,3.71565217391304,1.41896705613096,0.237436802058829,0.726074858469753,0.691844838950974,"146664",1
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","1/100","23/8546",0.0434782608695652,3.71565217391304,1.41896705613096,0.237436802058829,0.726074858469753,0.691844838950974,"358",1
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","4/100","216/8546",0.0185185185185185,1.58259259259259,0.943625847254649,0.24635601772495,0.742587424856635,0.7075789381273,"7436/5600/4217/7124",4
"hsa04081",NA,NA,"hsa04081","Hormone signaling","4/100","219/8546",0.0182648401826484,1.56091324200913,0.914963907873492,0.25403647552097,0.754953469505981,0.71936199888073,"4985/3481/4881/6752",4
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","2/100","85/8546",0.0235294117647059,2.01082352941176,1.01907102354939,0.26221031002184,0.768421880758448,0.732195456347536,"84618/4907",2
"hsa05412","Human Diseases","Cardiovascular disease","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","2/100","86/8546",0.0232558139534884,1.98744186046512,1.00139650964281,0.266561979703262,0.770473667361484,0.73415051367445,"6932/1756",2
"hsa00062","Metabolism","Lipid metabolism","hsa00062","Fatty acid elongation","1/100","28/8546",0.0357142857142857,3.05214285714286,1.18344555584025,0.281144911178755,0.784663706900022,0.747671579036689,"284486",1
"hsa04820",NA,NA,"hsa04820","Cytoskeleton in muscle cells","4/100","232/8546",0.0172413793103448,1.47344827586207,0.795503356974533,0.287852708234477,0.784663706900022,0.747671579036689,"27295/1293/255631/1756",4
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","2/100","93/8546",0.021505376344086,1.83784946236559,0.88395983076779,0.296996740004053,0.784663706900022,0.747671579036689,"6932/55698",2
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","2/100","93/8546",0.021505376344086,1.83784946236559,0.88395983076779,0.296996740004053,0.784663706900022,0.747671579036689,"3566/5600",2
"hsa01523","Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","1/100","30/8546",0.0333333333333333,2.84866666666667,1.10365136937305,0.297925309650333,0.784663706900022,0.747671579036689,"7124",1
"hsa04657","Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","2/100","95/8546",0.0210526315789474,1.79915789473684,0.85225751791384,0.305667186869846,0.784663706900022,0.747671579036689,"5600/7124",2
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","2/100","95/8546",0.0210526315789474,1.79915789473684,0.85225751791384,0.305667186869846,0.784663706900022,0.747671579036689,"4050/7124",2
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","1/100","32/8546",0.03125,2.670625,1.03019072926106,0.314317825858034,0.784663706900022,0.747671579036689,"84532",1
"hsa00640","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","1/100","32/8546",0.03125,2.670625,1.03019072926106,0.314317825858034,0.784663706900022,0.747671579036689,"84532",1
"hsa04215","Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","1/100","32/8546",0.03125,2.670625,1.03019072926106,0.314317825858034,0.784663706900022,0.747671579036689,"4804",1
"hsa05310","Human Diseases","Immune disease","hsa05310","Asthma","1/100","32/8546",0.03125,2.670625,1.03019072926106,0.314317825858034,0.784663706900022,0.747671579036689,"7124",1
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","2/100","98/8546",0.0204081632653061,1.74408163265306,0.806096739506763,0.318636545069136,0.784663706900022,0.747671579036689,"6932/5327",2
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","2/100","99/8546",0.0202020202020202,1.72646464646465,0.791063468801973,0.322948095803458,0.784663706900022,0.747671579036689,"1756/7124",2
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","2/100","100/8546",0.02,1.7092,0.776200080363324,0.327253109986739,0.784663706900022,0.747671579036689,"53832/7124",2
"hsa04640","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","2/100","100/8546",0.02,1.7092,0.776200080363324,0.327253109986739,0.784663706900022,0.747671579036689,"3566/7124",2
"hsa05142","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","2/100","103/8546",0.0194174757281553,1.65941747572816,0.732590302061356,0.340124640919982,0.802389656661792,0.764561857931665,"5600/7124",2
"hsa00512","Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","1/100","36/8546",0.0277777777777778,2.37388888888889,0.898811409236857,0.34597452027424,0.802389656661792,0.764561857931665,"57452",1
"hsa05414","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","2/100","105/8546",0.019047619047619,1.62780952380952,0.704297414366834,0.348665296221184,0.802389656661792,0.764561857931665,"1756/7124",2
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","1/100","37/8546",0.027027027027027,2.30972972972973,0.868707919869496,0.353659896064202,0.802389656661792,0.764561857931665,"7124",1
"hsa05216","Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","1/100","37/8546",0.027027027027027,2.30972972972973,0.868707919869496,0.353659896064202,0.802389656661792,0.764561857931665,"6932",1
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","2/100","109/8546",0.018348623853211,1.56807339449541,0.649462633376814,0.365635873164003,0.810511279104237,0.772300595205334,"5600/7124",2
"hsa04931","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","2/100","109/8546",0.018348623853211,1.56807339449541,0.649462633376814,0.365635873164003,0.810511279104237,0.772300595205334,"6720/7124",2
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","1/100","39/8546",0.0256410256410256,2.19128205128205,0.811314392908153,0.368763425564013,0.810511279104237,0.772300595205334,"7124",1
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","3/100","188/8546",0.0159574468085106,1.36372340425532,0.548693080514902,0.378119889570844,0.814407712703173,0.776013335626371,"1644/814/4128",3
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","2/100","112/8546",0.0178571428571429,1.52607142857143,0.609771923163709,0.378255714904791,0.814407712703173,0.776013335626371,"5600/7124",2
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","1/100","41/8546",0.024390243902439,2.08439024390244,0.757305072907076,0.383517466769835,0.816367517245242,0.777880747287809,"4128",1
"hsa04216","Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","1/100","42/8546",0.0238095238095238,2.0347619047619,0.731448824016374,0.390765938647908,0.816367517245242,0.777880747287809,"7018",1
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","2/100","115/8546",0.0173913043478261,1.48626086956522,0.571227612910264,0.390773076975211,0.816367517245242,0.777880747287809,"1644/4128",2
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","2/100","116/8546",0.0172413793103448,1.47344827586207,0.558622265313369,0.394921342234152,0.816945129523589,0.778431128655552,"1373/84532",2
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","1/100","44/8546",0.0227272727272727,1.94227272727273,0.681824973352362,0.405010703949712,0.825160510478995,0.78625920429777,"7124",1
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","3/100","197/8546",0.0152284263959391,1.30142131979695,0.465715127059694,0.406714185259789,0.825160510478995,0.78625920429777,"57576/4647/4648",3
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","1/100","45/8546",0.0222222222222222,1.89911111111111,0.657983659578637,0.412008931379144,0.827941757342851,0.788909332264827,"7124",1
"hsa04935","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","2/100","122/8546",0.0163934426229508,1.40098360655738,0.485375497751197,0.419537612892315,0.828389588020136,0.789336050445727,"6752/5600",2
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","1/100","47/8546",0.0212765957446809,1.81829787234043,0.612078227502606,0.425761828340416,0.828389588020136,0.789336050445727,"84532",1
"hsa04930","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","1/100","47/8546",0.0212765957446809,1.81829787234043,0.612078227502606,0.425761828340416,0.828389588020136,0.789336050445727,"7124",1
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","1/100","50/8546",0.02,1.7092,0.547238913808097,0.445796213464907,0.828389588020136,0.789336050445727,"4128",1
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","1/100","50/8546",0.02,1.7092,0.547238913808097,0.445796213464907,0.828389588020136,0.789336050445727,"7124",1
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","2/100","130/8546",0.0153846153846154,1.31476923076923,0.39349714025446,0.451562808191107,0.828389588020136,0.789336050445727,"7424/5600",2
"hsa00510","Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","1/100","55/8546",0.0181818181818182,1.55381818181818,0.448331887230829,0.47766030743249,0.828389588020136,0.789336050445727,"146664",1
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","2/100","137/8546",0.0145985401459854,1.24759124087591,0.317873174244086,0.478763556901208,0.828389588020136,0.789336050445727,"4217/7124",2
"hsa04910","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","2/100","138/8546",0.0144927536231884,1.23855072463768,0.307400398959798,0.482583229500403,0.828389588020136,0.789336050445727,"6720/868",2
"hsa05135","Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","2/100","138/8546",0.0144927536231884,1.23855072463768,0.307400398959798,0.482583229500403,0.828389588020136,0.789336050445727,"5600/7124",2
"hsa04340","Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","1/100","56/8546",0.0178571428571429,1.52607142857143,0.429749498806649,0.483811993836535,0.828389588020136,0.789336050445727,"57758",1
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","1/100","56/8546",0.0178571428571429,1.52607142857143,0.429749498806649,0.483811993836535,0.828389588020136,0.789336050445727,"7124",1
"hsa05010","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","5/100","391/8546",0.0127877237851662,1.09283887468031,0.204473371799378,0.485246488802604,0.828389588020136,0.789336050445727,"80326/8324/7855/4217/7124",5
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","3/100","226/8546",0.0132743362831858,1.13442477876106,0.22284473706615,0.495748663675533,0.828389588020136,0.789336050445727,"814/4881/6752",3
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","3/100","227/8546",0.013215859030837,1.12942731277533,0.215047201709634,0.498708402047897,0.828389588020136,0.789336050445727,"5587/5600/4217",3
"hsa05022","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","6/100","483/8546",0.0124223602484472,1.0616149068323,0.151684612551765,0.500707499962782,0.828389588020136,0.789336050445727,"80326/8324/7855/5600/4217/7124",6
"hsa04923","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","1/100","59/8546",0.0169491525423729,1.44847457627119,0.376112032863928,0.50183995537529,0.828389588020136,0.789336050445727,"4881",1
"hsa05213","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","1/100","59/8546",0.0169491525423729,1.44847457627119,0.376112032863928,0.50183995537529,0.828389588020136,0.789336050445727,"6932",1
"hsa05017","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","2/100","144/8546",0.0138888888888889,1.18694444444444,0.24616877578853,0.505140683884475,0.828389588020136,0.789336050445727,"7436/4217",2
