"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","11/385","119/8546",0.092436974789916,2.05186074429772,2.50963140576338,0.0181204773028697,0.154744056138472,0.133858850020773,"330/7185/4318/5602/3976/79651/7412/3600/3627/2353/5293",11
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","9/385","89/8546",0.101123595505618,2.24468116153509,2.56365549350986,0.0183854324124917,0.154744056138472,0.133858850020773,"3675/960/1297/3910/22987/3679/9900/3673/3914",9
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","8/385","75/8546",0.106666666666667,2.36772294372294,2.58390256174736,0.0190817600589466,0.156264143185427,0.135173776804486,"5214/384/230/2026/445/226/162417/6472",8
"hsa04540","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction","9/385","92/8546",0.0978260869565217,2.17148503670243,2.45365923170741,0.0223570072619758,0.174922179456693,0.151313610160558,"10382/5582/7277/3357/7280/347733/56034/1813/2697",9
"hsa04921","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","13/385","155/8546",0.0838709677419355,1.86171763720151,2.35146587122069,0.0225147359696734,0.174922179456693,0.151313610160558,"27091/27092/2775/8605/1026/5582/8536/59283/775/55799/3765/10369/2353",13
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","5/385","37/8546",0.135135135135135,2.999648999649,2.64746410033008,0.024047627679678,0.178342456838329,0.154272265946652,"8542/3910/5582/7412/2150",5
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","13/385","157/8546",0.0828025477707006,1.8380014889569,2.30172920734091,0.0247207365914515,0.178342456838329,0.154272265946652,"489/384/6446/1846/4035/63982/834/84465/286046/5031/575/2057/343702",13
"hsa04390","Environmental Information Processing","Signal transduction","hsa04390","Hippo signaling pathway","13/385","157/8546",0.0828025477707006,1.8380014889569,2.30172920734091,0.0247207365914515,0.178342456838329,0.154272265946652,"25937/330/1496/5522/1741/655/50855/5054/2246/656/23418/51176/5521",13
"hsa04960","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","5/385","38/8546",0.131578947368421,2.92071086807929,2.57723939257771,0.0267022523186313,0.188157731454541,0.162762810950776,"478/6446/5582/481/5293",5
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","13/385","160/8546",0.08125,1.80353896103896,2.22845675573016,0.0283239254638669,0.195048850353447,0.168723862212987,"5010/4897/9379/29126/94030/4684/7412/23114/6900/1364/54413/3897/3106",13
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","5/385","41/8546",0.121951219512195,2.70700031675641,2.37959517932835,0.0357566948439275,0.234396197422141,0.202760650193202,"4129/29958/2731/51268/6472",5
"hsa05033","Human Diseases","Substance dependence","hsa05033","Nicotine addiction","5/385","41/8546",0.121951219512195,2.70700031675641,2.37959517932835,0.0357566948439275,0.234396197422141,0.202760650193202,"2892/774/1141/2902/2563",5
"hsa04072","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","12/385","149/8546",0.0805369127516778,1.78771027630088,2.10674648593231,0.0363584860687809,0.234396197422141,0.202760650193202,"4254/1608/1606/5337/11069/8605/56034/2912/6850/5293/399694/2917",12
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","10/385","117/8546",0.0854700854700855,1.8972138972139,2.12234315615117,0.0378887060220998,0.239172456764505,0.206892276304887,"4199/5214/2821/230/2026/226/3098/2731/6472/55753",10
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","7/385","71/8546",0.0985915492957746,2.18847631241997,2.18405997710028,0.0399672722885751,0.247144561294658,0.213788416753066,"5214/8140/3939/9123/3098/5293/4914",7
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","9/385","103/8546",0.087378640776699,1.93957886773421,2.08361832101002,0.0421607600993603,0.255494206202123,0.221011142415594,"1608/1606/1103/5337/43/8605/64900/137964/11145",9
"hsa00562","Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","7/385","73/8546",0.0958904109589041,2.12851805728518,2.10312966283183,0.0454145102893645,0.26981561995446,0.233399650403545,"9108/9896/9651/113026/138429/3635/5293",7
"hsa04974","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","9/385","105/8546",0.0857142857142857,1.90263450834879,2.0212700533312,0.0467316203666468,0.272301557136423,0.235550070269131,"5646/1307/6547/478/6505/1297/6543/481/1296",9
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","10/385","122/8546",0.0819672131147541,1.81945922929529,1.97998908665448,0.0481783238180256,0.274088799447052,0.237096095404954,"5526/5522/5337/5602/5582/5521/130367/6609/624/5293",10
"hsa00030","Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","4/385","31/8546",0.129032258064516,2.86418098031001,2.25835027489835,0.0488475088123459,0.274088799447052,0.237096095404954,"5214/2821/230/226",4
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","8/385","91/8546",0.0879120879120879,1.95142000856287,1.98175918640074,0.0520631733751221,0.281802796883355,0.243768964474397,"2775/4988/5582/774/3765/2786/5138/2563",8
"hsa04370","Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","6/385","60/8546",0.1,2.21974025974026,2.05923627267528,0.052082365100554,0.281802796883355,0.243768964474397,"9047/8605/7422/7867/5582/5293",6
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","12/385","159/8546",0.0754716981132075,1.6752756677285,1.8667710234986,0.0549923549418767,0.292327781533134,0.252873432696718,"535/55176/10382/718/7277/7280/347733/7097/526/715/3673/3106",12
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","8/385","93/8546",0.0860215053763441,1.90945398687334,1.91527650131499,0.0578179259888408,0.302048820252048,0.261282460457738,"3675/330/7185/3910/1026/3673/5293/3914",8
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","17/385","251/8546",0.0677290836653386,1.50340973767269,1.75818668580358,0.060661368224329,0.308050102276676,0.266473772683315,"330/26999/10382/5602/7277/7280/347733/7097/834/51176/127829/3798/3800/2353/5293/113146/7100",17
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","14/385","197/8546",0.0710659898477157,1.57748038763267,1.78101604185357,0.061000020252807,0.308050102276676,0.266473772683315,"8735/23026/10382/59/23046/7277/547/92558/7280/347733/22989/3798/3800/4642",14
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","5/385","49/8546",0.102040816326531,2.26504108136761,1.92878832866287,0.0682296952349158,0.338911436986549,0.293169872536567,"6570/4129/1813/2912/2902",5
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","6/385","65/8546",0.0923076923076923,2.04899100899101,1.84382467190088,0.0715085194550515,0.340675959298356,0.294696244103841,"8913/84634/5582/775/3765/5293",6
"hsa04360","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","13/385","184/8546",0.0706521739130435,1.56829474872953,1.69255263112034,0.0718402845103541,0.340675959298356,0.294696244103841,"56920/10371/655/50855/6387/90249/7852/10505/56924/56896/5293/22885/3897",13
"hsa00565","Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","5/385","50/8546",0.1,2.21974025974026,1.87871030862862,0.0731496584261611,0.340675959298356,0.294696244103841,"5337/8605/133121/7368/11145",5
"hsa04070","Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","8/385","98/8546",0.0816326530612245,1.81203286509409,1.75599955388429,0.0739098770018355,0.340675959298356,0.294696244103841,"9108/1608/1606/5582/113026/117283/3635/5293",8
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","14/385","203/8546",0.0689655172413793,1.53085535154501,1.66256183321507,0.0742066445996419,0.340675959298356,0.294696244103841,"3675/330/5602/1297/7422/3910/5582/3679/56924/56034/3673/5293/399694/3914",14
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","10/385","133/8546",0.075187969924812,1.66897763890245,1.68879403668053,0.0770023762500465,0.348234626921852,0.301234747623905,"5106/5602/6446/1026/1032/23710/10769/26260/5293/6648",10
"hsa00220","Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","3/385","23/8546",0.130434782608696,2.8953133822699,1.97680309426082,0.0825009030994872,0.362286574480357,0.313390158226885,"384/445/162417",3
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","3/385","23/8546",0.130434782608696,2.8953133822699,1.97680309426082,0.0825009030994872,0.362286574480357,0.313390158226885,"5106/478/481",3
"hsa04012","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","7/385","86/8546",0.0813953488372093,1.80676532769556,1.63314963718328,0.092136278519822,0.398818462735801,0.344991478968958,"5602/1026/5582/56924/3084/5293/399694",7
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","4/385","39/8546",0.102564102564103,2.27665667665668,1.73553316548243,0.0969065646155589,0.413559001105836,0.357742543947727,"29958/160428/2731/6472",4
"hsa03265","Genetic Information Processing","Information processing in viruses","hsa03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus","2/385","12/8546",0.166666666666667,3.6995670995671,2.03246530028984,0.0991742585832952,0.417358338204701,0.361029099228662,"81607/4684",2
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","7/385","88/8546",0.0795454545454545,1.76570247933884,1.56813070391308,0.101078466415549,0.419544867450841,0.362920521088273,"729/5054/718/715/624/716/3426",7
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","7/385","89/8546",0.0786516853932584,1.74586312563841,1.53624571379473,0.105721271765821,0.430482794472209,0.372382198449123,"2775/5582/23710/774/775/2786/2563",7
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","5/385","56/8546",0.0892857142857143,1.98191094619666,1.60113141705897,0.106555147146586,0.430482794472209,0.372382198449123,"1917/718/7097/834/7100",5
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","6/385","73/8546",0.0821917808219178,1.82444404910158,1.53645103312029,0.110108571101872,0.438985487419305,0.379737315849946,"1026/5582/3798/3800/5293/83593",6
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","8/385","108/8546",0.0740740740740741,1.64425204425204,1.46339858863074,0.11345035897019,0.446434529454123,0.386180989522587,"655/7036/656/83729/3547/3400/64388/79875",8
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","6/385","75/8546",0.08,1.77579220779221,1.46562685249798,0.121148025756343,0.470613484668873,0.40709660476828,"5054/1026/83667/25946/56475/575",6
"hsa05130","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","13/385","203/8546",0.0640394088669951,1.42150854072036,1.32010350867951,0.127351118898491,0.484471461224908,0.419084223883975,"55971/5010/26999/10382/5602/7277/7280/347733/834/2353/4642/7100/1364",13
"hsa00790","Metabolism","Metabolism of cofactors and vitamins","hsa00790","Folate biosynthesis","3/385","28/8546",0.107142857142857,2.37829313543599,1.58659653073334,0.129871324390077,0.484471461224908,0.419084223883975,"4337/249/8644",3
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","9/385","130/8546",0.0692307692307692,1.53674325674326,1.33936861823007,0.13177115621391,0.484471461224908,0.419084223883975,"2775/4318/59/5602/7422/2786/2353/5293/399694",9
"hsa04730","Organismal Systems","Nervous system","hsa04730","Long-term depression","5/385","60/8546",0.0833333333333333,1.84978354978355,1.4346538909929,0.132316752762471,0.484471461224908,0.419084223883975,"2775/8605/2892/5582/2781",5
"hsa04723","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","10/385","149/8546",0.0671140939597315,1.48975856358407,1.30986882338434,0.134760006132124,0.484471461224908,0.419084223883975,"2775/5602/2892/5582/774/775/3765/2786/56901/2563",10
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","4/385","44/8546",0.0909090909090909,2.01794569067296,1.47029711636723,0.134916648149534,0.484471461224908,0.419084223883975,"5798/1363/5799/3106",4
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","7/385","95/8546",0.0736842105263158,1.6355980861244,1.35302257237825,0.135907835657152,0.484471461224908,0.419084223883975,"535/6387/7422/7097/526/3600/2353",7
"hsa05133","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","6/385","78/8546",0.0769230769230769,1.70749250749251,1.3633062664967,0.138684990318594,0.484659803990658,0.419247146755858,"5602/718/834/715/2353/716",6
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","5/385","61/8546",0.0819672131147541,1.81945922929529,1.39502199293431,0.139159745700288,0.484659803990658,0.419247146755858,"6547/478/6543/481/491",5
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","8/385","115/8546",0.0695652173913043,1.54416713721062,1.27601680973577,0.146769840287281,0.505355245534616,0.437149404683409,"64386/6559/5337/6446/1026/10893/5582/2353",8
"hsa00591","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","3/385","30/8546",0.1,2.21974025974026,1.45353290938265,0.150989029585281,0.508359727460088,0.439748383316178,"8605/1573/11145",3
"hsa01521","Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","6/385","80/8546",0.075,1.66480519480519,1.29752273180036,0.150997938849531,0.508359727460088,0.439748383316178,"7422/5582/56034/3084/5293/399694",6
"hsa01522","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","7/385","99/8546",0.0707070707070707,1.56951331496786,1.2378982292663,0.158137233244573,0.520821539925062,0.450528273202502,"4318/5602/1026/2353/5293/3714/399694",7
"hsa04666","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","7/385","99/8546",0.0707070707070707,1.56951331496786,1.2378982292663,0.158137233244573,0.520821539925062,0.450528273202502,"5337/8605/5582/2934/6850/3635/5293",7
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","19/385","333/8546",0.0570570570570571,1.26651846651847,1.07748993111537,0.171412998547318,0.558474608170295,0.483099452612136,"3675/535/5526/5522/1741/50855/1297/7422/3910/1026/8900/3679/526/5521/3673/5293/84667/3914/3106",19
"hsa04150","Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","10/385","158/8546",0.0632911392405063,1.40489889856978,1.11573392211291,0.175164555873821,0.564626174784762,0.488420766098335,"58528/8140/6446/5582/83667/64900/526/64798/54541/5293",10
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","6/385","85/8546",0.0705882352941176,1.56687547746371,1.14077762622168,0.183781610715058,0.57574556806665,0.498039417921125,"3614/84284/2766/122481/26289/205",6
"hsa04152","Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","8/385","122/8546",0.0655737704918033,1.45556738343624,1.10074841455528,0.184314587796914,0.57574556806665,0.498039417921125,"5214/5526/5522/5106/5210/8900/5521/5293",8
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","8/385","122/8546",0.0655737704918033,1.45556738343624,1.10074841455528,0.184314587796914,0.57574556806665,0.498039417921125,"5214/489/478/5582/2626/481/113026/5293",8
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","4/385","50/8546",0.08,1.77579220779221,1.19491736580323,0.187067327204393,0.578381634111542,0.50031970433828,"4129/8974/384/57571",4
"hsa04664","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","5/385","69/8546",0.072463768115942,1.60850743459439,1.10226001089724,0.198967243127678,0.607983629189878,0.525926432754142,"8605/5602/6850/3635/5293",5
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","7/385","106/8546",0.0660377358490566,1.46586620926244,1.04823252132171,0.20065466309897,0.607983629189878,0.525926432754142,"5646/489/478/5582/1131/481/491",7
"hsa04973","Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","4/385","52/8546",0.0769230769230769,1.70749250749251,1.11142995545344,0.20572550851682,0.614904963740941,0.531913621578928,"478/481/3098/5293",4
"hsa05211","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","5/385","70/8546",0.0714285714285714,1.58552875695733,1.06835720857766,0.206997710566257,0.614904963740941,0.531913621578928,"7422/1026/112399/56924/5293",5
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","10/385","166/8546",0.0602409638554217,1.33719292755437,0.95285145397364,0.215284955898105,0.632594406377034,0.547215588632557,"489/6547/478/6543/2626/481/775/491/624/5138",10
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","7/385","109/8546",0.0642201834862385,1.4255212677231,0.971080436686328,0.220116624558299,0.632594406377034,0.547215588632557,"5602/7097/3627/2353/5293/7096/7100",7
"hsa04931","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","7/385","109/8546",0.0642201834862385,1.4255212677231,0.971080436686328,0.220116624558299,0.632594406377034,0.547215588632557,"5836/5106/57761/5602/28965/5507/5293",7
