"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05412","Human Diseases","Cardiovascular disease","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","4/101","86/8544",0.0465116279069767,3.93460741422979,2.99145787159946,0.018660916790948,0.332117603107514,0.322705363343333,"2697/10369/51176/3679",4
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","4/101","88/8544",0.0454545454545455,3.84518451845185,2.93418019415328,0.0201308318836231,0.332117603107514,0.322705363343333,"718/3426/716/5054",4
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","4/101","89/8544",0.0449438202247191,3.8019801980198,2.90616825505021,0.0208918590976142,0.332117603107514,0.322705363343333,"6696/5649/3679/3914",4
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","3/101","50/8544",0.06,5.07564356435644,3.16113151877187,0.0210391241787565,0.332117603107514,0.322705363343333,"3600/7852/6387",3
"hsa05142","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","4/101","103/8544",0.0388349514563107,3.28520619052196,2.5519052744005,0.0334211143175745,0.492404417612265,0.47844963654633,"718/5522/5054/5521",4
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","8/101","333/8544",0.024024024024024,2.03228971545803,2.10156674055764,0.0430150922364472,0.594145961515927,0.577307816857581,"6696/5522/5649/84667/5521/1741/3679/3914",8
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","4/101","115/8544",0.0347826086956522,2.94240206629359,2.29359915578056,0.047017855177366,0.611232117305757,0.593909749608833,"3352/3357/4129/1573",4
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","3/101","75/8544",0.04,3.38376237623762,2.26774919561661,0.0587925657867749,0.721842057715403,0.701384995350999,"1029/5054/3486",3
"hsa04360","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","5/101","184/8544",0.0271739130434783,2.29875161429186,1.94782245684253,0.0665747134701046,0.74236735068093,0.721328599851916,"22885/137970/7852/10512/6387",5
"hsa00250","Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","2/101","37/8544",0.0540540540540541,4.57265185978057,2.38188527246423,0.0705416939561065,0.74236735068093,0.721328599851916,"445/2571",2
"hsa05216","Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","2/101","37/8544",0.0540540540540541,4.57265185978057,2.38188527246423,0.0705416939561065,0.74236735068093,0.721328599851916,"6257/51176",2
"hsa05033","Human Diseases","Substance dependence","hsa05033","Nicotine addiction","2/101","41/8544",0.0487804878048781,4.12653948321661,2.19476108792662,0.0842877720853508,0.801028985015989,0.778327758719989,"2563/2902",2
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","5/101","203/8544",0.0246305418719212,2.08359752231381,1.70893072131692,0.0922036445969718,0.801028985015989,0.778327758719989,"6696/5649/3679/56034/3914",5
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","2/101","44/8544",0.0454545454545455,3.84518451845185,2.06940172954086,0.0950845676925702,0.801028985015989,0.778327758719989,"2571/5798",2
"hsa04072","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","4/101","149/8544",0.0268456375838926,2.27098146056216,1.7117466834249,0.0996986925102424,0.801028985015989,0.778327758719989,"6850/5337/2917/56034",4
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","4/101","150/8544",0.0266666666666667,2.25584158415842,1.69712371468902,0.101547462993682,0.801028985015989,0.778327758719989,"6257/2250/51176/2246",4
"hsa04261","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","4/101","154/8544",0.025974025974026,2.1972482962582,1.63976307728756,0.109100638568792,0.801028985015989,0.778327758719989,"5522/10369/5521/478",4
"hsa04666","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","3/101","99/8544",0.0303030303030303,2.56345634563456,1.71127980525309,0.112035383368389,0.801028985015989,0.778327758719989,"5788/6850/5337",3
"hsa05231","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","3/101","99/8544",0.0303030303030303,2.56345634563456,1.71127980525309,0.112035383368389,0.801028985015989,0.778327758719989,"5337/56034/204962",3
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","2/101","49/8544",0.0408163265306122,3.45281875126288,1.88321238412593,0.113886306199088,0.801028985015989,0.778327758719989,"4129/2902",2
"hsa00565","Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","2/101","50/8544",0.04,3.38376237623762,1.84888257812534,0.117754938783269,0.801028985015989,0.778327758719989,"5337/7368",2
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","3/101","102/8544",0.0294117647058824,2.48806057076296,1.65354308983428,0.119670863112319,0.801028985015989,0.778327758719989,"718/3426/716",3
"hsa04913","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","2/101","52/8544",0.0384615384615385,3.25361766945925,1.78276629033044,0.12558972945303,0.801028985015989,0.778327758719989,"8644/1573",2
"hsa00600","Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","2/101","54/8544",0.037037037037037,3.13311331133113,1.71978618552404,0.133546022231794,0.801028985015989,0.778327758719989,"7368/9331",2
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","6/101","298/8544",0.0201342281879195,1.70323609542162,1.35146597486647,0.140664714029739,0.801028985015989,0.778327758719989,"3598/5618/3600/7852/9518/6387",6
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","3/101","110/8544",0.0272727272727273,2.30711071107111,1.5090700960745,0.140928564610775,0.801028985015989,0.778327758719989,"5054/112399/3939",3
"hsa04530","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","4/101","170/8544",0.0235294117647059,1.99044845661037,1.42661687690578,0.141698551717219,0.801028985015989,0.778327758719989,"7277/5522/5521/1741",4
"hsa04014","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","5/101","238/8544",0.0210084033613445,1.77718612197354,1.32994918444846,0.150634236366877,0.801028985015989,0.778327758719989,"2250/2246/2902/5337/56034",5
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","3/101","116/8544",0.0258620689655172,2.1877773984295,1.40870249451819,0.157646238020863,0.801028985015989,0.778327758719989,"6572/1129/43",3
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","2/101","61/8544",0.0327868852459016,2.77357571822756,1.52039843439581,0.162210604348138,0.801028985015989,0.778327758719989,"4502/478",2
"hsa00140","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","2/101","63/8544",0.0317460317460317,2.68552569542669,1.46858678589721,0.170596807252302,0.801028985015989,0.778327758719989,"8644/1645",2
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","2/101","63/8544",0.0317460317460317,2.68552569542669,1.46858678589721,0.170596807252302,0.801028985015989,0.778327758719989,"8644/1573",2
"hsa00360","Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","1/101","16/8544",0.0625,5.28712871287129,1.87724265385106,0.173399360159944,0.801028985015989,0.778327758719989,"4129",1
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","3/101","122/8544",0.0245901639344262,2.08018178867067,1.31427619952552,0.174945632050997,0.801028985015989,0.778327758719989,"5522/5337/5521",3
"hsa04660","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","3/101","122/8544",0.0245901639344262,2.08018178867067,1.31427619952552,0.174945632050997,0.801028985015989,0.778327758719989,"5788/5522/5521",3
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","5/101","251/8544",0.0199203187250996,1.68514062561635,1.20497557386167,0.175592818817411,0.801028985015989,0.778327758719989,"5788/7277/51176/197259/10382",5
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","2/101","65/8544",0.0307692307692308,2.6028941355674,1.41875268387156,0.179054770887882,0.801028985015989,0.778327758719989,"6696/8913",2
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","1/101","17/8544",0.0588235294117647,4.97612114152592,1.79474781106164,0.183189072240601,0.801028985015989,0.778327758719989,"2571",1
"hsa00910","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","1/101","17/8544",0.0588235294117647,4.97612114152592,1.79474781106164,0.183189072240601,0.801028985015989,0.778327758719989,"771",1
"hsa05221","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","2/101","68/8544",0.0294117647058824,2.48806057076296,1.3474016879585,0.191859083606399,0.801028985015989,0.778327758719989,"11040/51176",2
"hsa05031","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","2/101","69/8544",0.0289855072463768,2.45200172191132,1.32446143959447,0.196154719811645,0.801028985015989,0.778327758719989,"4129/2902",2
"hsa00531","Metabolism","Glycan biosynthesis and metabolism","hsa00531","Glycosaminoglycan degradation","1/101","19/8544",0.0526315789473684,4.45231891610214,1.64762362252887,0.202425404310945,0.801028985015989,0.778327758719989,"60495",1
"hsa04728","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","3/101","132/8544",0.0227272727272727,1.92259225922592,1.16832759759953,0.204872738647778,0.801028985015989,0.778327758719989,"5522/4129/5521",3
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","2/101","73/8544",0.0273972602739726,2.31764546317645,1.23654565472601,0.213451113665977,0.801028985015989,0.778327758719989,"6257/1029",2
"hsa00532","Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","1/101","21/8544",0.0476190476190476,4.02828854314003,1.51959603631704,0.221213091159898,0.801028985015989,0.778327758719989,"51363",1
"hsa03320","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","2/101","76/8544",0.0263157894736842,2.22615945805107,1.17430475476,0.226519382009995,0.801028985015989,0.778327758719989,"6257/28965",2
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","1/101","22/8544",0.0454545454545455,3.84518451845185,1.4613979971701,0.230441939897766,0.801028985015989,0.778327758719989,"4129",1
"hsa05212","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","2/101","77/8544",0.025974025974026,2.1972482962582,1.15420328447266,0.230889477220306,0.801028985015989,0.778327758719989,"1029/5337",2
"hsa05133","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","2/101","78/8544",0.0256410256410256,2.16907844630617,1.13440809895159,0.235265304219601,0.801028985015989,0.778327758719989,"718/716",2
"hsa00220","Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","1/101","23/8544",0.0434782608695652,3.67800258286698,1.40652391985848,0.239562494235988,0.801028985015989,0.778327758719989,"445",1
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","1/101","23/8544",0.0434782608695652,3.67800258286698,1.40652391985848,0.239562494235988,0.801028985015989,0.778327758719989,"478",1
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","4/101","212/8544",0.0188679245283019,1.59611432841397,0.961258860703389,0.241705359843349,0.801028985015989,0.778327758719989,"2250/2246/2902/56034",4
"hsa01521","Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","2/101","80/8544",0.025,2.11485148514851,1.09570004205813,0.244031219447322,0.801028985015989,0.778327758719989,"56034/3084",2
"hsa05224","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","3/101","148/8544",0.0202702702702703,1.71474444741771,0.95931873997059,0.254881716646529,0.801028985015989,0.778327758719989,"2250/51176/2246",3
"hsa04081",NA,NA,"hsa04081","Hormone signaling","4/101","219/8544",0.0182648401826484,1.54509697545097,0.893760596880381,0.259815842056983,0.801028985015989,0.778327758719989,"7432/5618/5744/7434",4
"hsa04742","Organismal Systems","Sensory system","hsa04742","Taste transduction","2/101","86/8544",0.0232558139534884,1.9673037071149,0.986042724094886,0.270393106341061,0.801028985015989,0.778327758719989,"3352/5136",2
"hsa05014","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","6/101","371/8544",0.0161725067385445,1.36809799578341,0.792824666611978,0.274643398822516,0.801028985015989,0.778327758719989,"7277/2902/5630/4744/3084/10382",6
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","2/101","87/8544",0.0229885057471264,1.94469102082622,0.968631847190821,0.274789226428895,0.801028985015989,0.778327758719989,"10369/478",2
"hsa00650","Metabolism","Carbohydrate metabolism","hsa00650","Butanoate metabolism","1/101","27/8544",0.037037037037037,3.13311331133113,1.21414338978418,0.274986715549834,0.801028985015989,0.778327758719989,"2571",1
"hsa04934","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","3/101","155/8544",0.0193548387096774,1.63730437559885,0.875739920837312,0.277311407415608,0.801028985015989,0.778327758719989,"8913/51176/1029",3
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","5/101","300/8544",0.0166666666666667,1.40990099009901,0.790474925980541,0.281193088533798,0.801028985015989,0.778327758719989,"2250/10369/8913/2246/56034",5
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","2/101","89/8544",0.0224719101123595,1.9009900990099,0.934492265758194,0.28357805130608,0.801028985015989,0.778327758719989,"2563/2571",2
"hsa00790","Metabolism","Metabolism of cofactors and vitamins","hsa00790","Folate biosynthesis","1/101","28/8544",0.0357142857142857,3.02121640735502,1.171632741762,0.283584383945921,0.801028985015989,0.778327758719989,"8644",1
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","3/101","157/8544",0.0191082802547771,1.61644699501797,0.852628293283118,0.283759866199647,0.801028985015989,0.778327758719989,"1029/5054/3486",3
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","3/101","159/8544",0.0188679245283019,1.59611432841397,0.829839465074169,0.290222105548771,0.801028985015989,0.778327758719989,"718/7277/10382",3
"hsa04392","Environmental Information Processing","Signal transduction","hsa04392","Hippo signaling pathway - multiple species","1/101","29/8544",0.0344827586206897,2.91703653123933,1.13097904199212,0.292081093342523,0.801028985015989,0.778327758719989,"25937",1
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","2/101","91/8544",0.021978021978022,1.85921009683386,0.901222714148318,0.292358480775317,0.801028985015989,0.778327758719989,"2563/5136",2
"hsa00591","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","1/101","30/8544",0.0333333333333333,2.81980198019802,1.09203217194742,0.300478017543627,0.801028985015989,0.778327758719989,"1573",1
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","2/101","93/8544",0.021505376344086,1.81922708399872,0.868778812004806,0.301126093007226,0.801028985015989,0.778327758719989,"6257/3914",2
"hsa00410","Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","1/101","31/8544",0.032258064516129,2.72884062599808,1.05465881069012,0.308776316842205,0.801028985015989,0.778327758719989,"2571",1
"hsa04981",NA,NA,"hsa04981","Folate transport and metabolism","1/101","31/8544",0.032258064516129,2.72884062599808,1.05465881069012,0.308776316842205,0.801028985015989,0.778327758719989,"11309",1
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","2/101","95/8544",0.0210526315789474,1.78092756644085,0.83711938044894,0.309876674585374,0.801028985015989,0.778327758719989,"3600/6387",2
"hsa00640","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","1/101","32/8544",0.03125,2.64356435643564,1.01874007662177,0.316977138174161,0.801028985015989,0.778327758719989,"3939",1
"hsa04713","Organismal Systems","Environmental adaptation","hsa04713","Circadian entrainment","2/101","97/8544",0.0206185567010309,1.74420741043176,0.80620614795186,0.318606213318734,0.801028985015989,0.778327758719989,"8913/2902",2
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","3/101","168/8544",0.0178571428571429,1.51060820367751,0.73104075640135,0.31941714235132,0.801028985015989,0.778327758719989,"3598/5618/3600",3
"hsa04925","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","2/101","98/8544",0.0204081632653061,1.72640937563144,0.791018126500899,0.322961891111808,0.801028985015989,0.778327758719989,"8913/478",2
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","2/101","98/8544",0.0204081632653061,1.72640937563144,0.791018126500899,0.322961891111808,0.801028985015989,0.778327758719989,"51176/56034",2
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","2/101","99/8544",0.0202020202020202,1.70897089708971,0.776003488737872,0.327310891271467,0.801028985015989,0.778327758719989,"3357/1573",2
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","2/101","99/8544",0.0202020202020202,1.70897089708971,0.776003488737872,0.327310891271467,0.801028985015989,0.778327758719989,"10369/3679",2
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","2/101","100/8544",0.02,1.69188118811881,0.761158156582743,0.331652765799225,0.801028985015989,0.778327758719989,"7852/6387",2
"hsa04710","Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","1/101","34/8544",0.0294117647058824,2.48806057076296,0.950851691097966,0.333090868808045,0.801028985015989,0.778327758719989,"79365",1
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","2/101","103/8544",0.0194174757281553,1.64260309526098,0.717599241129321,0.344631324019123,0.801028985015989,0.778327758719989,"5337/43",2
"hsa03015","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","2/101","103/8544",0.0194174757281553,1.64260309526098,0.717599241129321,0.344631324019123,0.801028985015989,0.778327758719989,"5522/5521",2
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","1/101","36/8544",0.0277777777777778,2.34983498349835,0.887637588158884,0.34882812353249,0.801028985015989,0.778327758719989,"4129",1
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","2/101","105/8544",0.019047619047619,1.61131541725601,0.689337651578748,0.353240354408353,0.801028985015989,0.778327758719989,"6850/6387",2
"hsa05414","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","2/101","105/8544",0.019047619047619,1.61131541725601,0.689337651578748,0.353240354408353,0.801028985015989,0.778327758719989,"10369/3679",2
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","1/101","37/8544",0.027027027027027,2.28632592989029,0.857592877292755,0.356558302131833,0.801028985015989,0.778327758719989,"8542",1
"hsa04922","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","2/101","107/8544",0.0186915887850467,1.58119737207366,0.661666278592664,0.361811062691259,0.801028985015989,0.778327758719989,"5836/3939",2
"hsa04960","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","1/101","38/8544",0.0263157894736842,2.22615945805107,0.828501992091933,0.364197612286375,0.801028985015989,0.778327758719989,"478",1
"hsa05340","Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","1/101","38/8544",0.0263157894736842,2.22615945805107,0.828501992091933,0.364197612286375,0.801028985015989,0.778327758719989,"5788",1
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","2/101","108/8544",0.0185185185185185,1.56655665566557,0.648043909669932,0.366081119848936,0.801028985015989,0.778327758719989,"3400/64388",2
"hsa04931","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","2/101","109/8544",0.018348623853211,1.55218457625579,0.634559678668576,0.370340504843977,0.80240442716195,0.779664220724162,"5836/28965",2
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","1/101","40/8544",0.025,2.11485148514851,0.772952635077527,0.379207845488984,0.813640134495782,0.79058150720238,"5836",1
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","1/101","41/8544",0.024390243902439,2.06326974160831,0.746391679164354,0.386580847324076,0.813660640558292,0.790601432121418,"4129",1
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","1/101","41/8544",0.024390243902439,2.06326974160831,0.746391679164354,0.386580847324076,0.813660640558292,0.790601432121418,"1029",1
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","1/101","42/8544",0.0238095238095238,2.01414427157001,0.72057855361672,0.393867138564846,0.82117582663048,0.797903637211802,"4129",1
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","2/101","116/8544",0.0172413793103448,1.45851826561967,0.54380208397181,0.399829687526125,0.824489254995468,0.801123162748632,"7852/6387",2
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","3/101","196/8544",0.0153061224489796,1.29480703172358,0.45665913427579,0.409885455451988,0.824489254995468,0.801123162748632,"718/6850/51176",3
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","2/101","119/8544",0.0168067226890756,1.42174889757883,0.506710585897982,0.412276340182667,0.824489254995468,0.801123162748632,"3600/197259",2
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","3/101","197/8544",0.0152284263959391,1.28823440719706,0.447642408811865,0.413068561194895,0.824489254995468,0.801123162748632,"7277/547/10382",3
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","3/101","198/8544",0.0151515151515152,1.28172817281728,0.438673277027776,0.416246558839883,0.824489254995468,0.801123162748632,"6257/8842/3486",3
"hsa04152","Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","2/101","122/8544",0.0163934426229508,1.38678785911378,0.470611597816575,0.424597403248152,0.824489254995468,0.801123162748632,"5522/5521",2
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","2/101","122/8544",0.0163934426229508,1.38678785911378,0.470611597816575,0.424597403248152,0.824489254995468,0.801123162748632,"6257/478",2
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","1/101","47/8544",0.0212765957446809,1.79987360438171,0.601388308370305,0.42903287024651,0.824489254995468,0.801123162748632,"3939",1
"hsa04930","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","1/101","47/8544",0.0212765957446809,1.79987360438171,0.601388308370305,0.42903287024651,0.824489254995468,0.801123162748632,"8913",1
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","3/101","205/8544",0.0146341463414634,1.23796184496498,0.377176621858889,0.438336330841034,0.830735708371508,0.807192591130211,"718/6850/1029",3
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","2/101","128/8544",0.015625,1.32178217821782,0.401172914907943,0.448837314713295,0.830735708371508,0.807192591130211,"5136/2766",2
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","1/101","50/8544",0.02,1.69188118811881,0.536633637478812,0.449154638213832,0.830735708371508,0.807192591130211,"4129",1
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","1/101","51/8544",0.0196078431372549,1.65870704717531,0.516017382192948,0.455704600721532,0.830735708371508,0.807192591130211,"348",1
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","1/101","52/8544",0.0192307692307692,1.62680883472963,0.495848819514008,0.46217744133464,0.830735708371508,0.807192591130211,"3939",1
"hsa04973","Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","1/101","52/8544",0.0192307692307692,1.62680883472963,0.495848819514008,0.46217744133464,0.830735708371508,0.807192591130211,"478",1
"hsa04961","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/101","53/8544",0.0188679245283019,1.59611432841397,0.476108100484108,0.4685740591426,0.830735708371508,0.807192591130211,"478",1
"hsa05207","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","3/101","215/8544",0.013953488372093,1.18038222426894,0.292977340379264,0.469344763869713,0.830735708371508,0.807192591130211,"6257/2250/54852",3
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","1/101","56/8544",0.0178571428571429,1.51060820367751,0.41927272547414,0.487315411685662,0.830735708371508,0.807192591130211,"718",1
"hsa04371","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","2/101","140/8544",0.0142857142857143,1.20848656294201,0.272029849429533,0.495561961612797,0.830735708371508,0.807192591130211,"6696/5054",2
