"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04916","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","3/84","101/8544",0.0297029702970297,3.02121640735502,2.03603280862942,0.0769983175611963,0.685838063617072,0.676530099165467,"1910/7481/5443",3
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","2/84","49/8544",0.0408163265306122,4.15160349854227,2.2044872279511,0.0834973337865413,0.685838063617072,0.676530099165467,"627/4128",2
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","2/84","50/8544",0.04,4.06857142857143,2.16832698937126,0.0864393296872662,0.685838063617072,0.676530099165467,"2628/4128",2
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","5/84","254/8544",0.0196850393700787,2.00224971878515,1.61575385508387,0.104396055633033,0.685838063617072,0.676530099165467,"814/1910/3274/952/7424",5
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","3/84","116/8544",0.0258620689655172,2.63054187192118,1.76180708320815,0.105734566193053,0.685838063617072,0.676530099165467,"814/3768/3761",3
"hsa03265","Genetic Information Processing","Information processing in viruses","hsa03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus","1/84","12/8544",0.0833333333333333,8.47619047619048,2.58229124019423,0.111870818377599,0.685838063617072,0.676530099165467,"4685",1
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","4/84","188/8544",0.0212765957446809,2.16413373860182,1.60820811669826,0.113493931802361,0.685838063617072,0.676530099165467,"4852/814/627/4128",4
"hsa04722","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","3/84","120/8544",0.025,2.54285714285714,1.69596476068578,0.114023141008298,0.685838063617072,0.676530099165467,"814/627/4217",3
"hsa04923","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","2/84","59/8544",0.0338983050847458,3.44794188861986,1.88001299466809,0.114212557991605,0.685838063617072,0.676530099165467,"4852/4881",2
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","2/84","61/8544",0.0327868852459016,3.33489461358314,1.82354771678108,0.120664923775911,0.685838063617072,0.676530099165467,"2512/7018",2
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","2/84","62/8544",0.032258064516129,3.28110599078341,1.79618820614664,0.12392469394901,0.685838063617072,0.676530099165467,"3955/23220",2
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","4/84","197/8544",0.0203045685279188,2.06526468455402,1.50724933399785,0.128532888272535,0.685838063617072,0.676530099165467,"57576/4634/4648/7139",4
"hsa00604","Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","1/84","15/8544",0.0666666666666667,6.78095238095238,2.23282984771367,0.137848086070254,0.685838063617072,0.676530099165467,"6489",1
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","6/84","362/8544",0.0165745856353591,1.68587213891081,1.32870134291069,0.145005753620037,0.685838063617072,0.676530099165467,"3566/627/3574/23566/22801/7424",6
"hsa00360","Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","1/84","16/8544",0.0625,6.35714285714286,2.13712186632378,0.146339205869774,0.685838063617072,0.676530099165467,"4128",1
"hsa00603","Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/84","16/8544",0.0625,6.35714285714286,2.13712186632378,0.146339205869774,0.685838063617072,0.676530099165467,"6489",1
"hsa04924","Organismal Systems","Endocrine system","hsa04924","Renin secretion","2/84","69/8544",0.0289855072463768,2.94824016563147,1.61903728131862,0.147302882467054,0.685838063617072,0.676530099165467,"358/4881",2
"hsa05031","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","2/84","69/8544",0.0289855072463768,2.94824016563147,1.61903728131862,0.147302882467054,0.685838063617072,0.676530099165467,"814/4128",2
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","2/84","70/8544",0.0285714285714286,2.90612244897959,1.59556775517062,0.150714343204886,0.685838063617072,0.676530099165467,"4852/5443",2
"hsa00910","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","1/84","17/8544",0.0588235294117647,5.98319327731092,2.04924425327499,0.154747684611207,0.685838063617072,0.676530099165467,"1373",1
"hsa03273",NA,NA,"hsa03273","Virion - Lassa virus and SFTS virus","1/84","17/8544",0.0588235294117647,5.98319327731092,2.04924425327499,0.154747684611207,0.685838063617072,0.676530099165467,"64881",1
"hsa04371","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","3/84","140/8544",0.0214285714285714,2.17959183673469,1.4022079305803,0.158822946669562,0.685838063617072,0.676530099165467,"814/8862/4634",3
"hsa05418","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","3/84","141/8544",0.0212765957446809,2.16413373860182,1.3888486316467,0.16119272083052,0.685838063617072,0.676530099165467,"4217/6383/59341",3
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","3/84","143/8544",0.020979020979021,2.13386613386613,1.36246067226381,0.16596485110004,0.685838063617072,0.676530099165467,"2355/814/695",3
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","2/84","76/8544",0.0263157894736842,2.67669172932331,1.46294924196898,0.171496332980406,0.685838063617072,0.676530099165467,"3274/115111",2
"hsa03018","Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","2/84","78/8544",0.0256410256410256,2.60805860805861,1.42157477042565,0.178528503403694,0.685838063617072,0.676530099165467,"196513/140886",2
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","4/84","227/8544",0.0176211453744493,1.7923222152297,1.20556623364369,0.18405134102873,0.685838063617072,0.676530099165467,"4536/4217/4509/5587",4
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","5/84","311/8544",0.0160771704180064,1.63527790537437,1.1371677969685,0.190628173804453,0.685838063617072,0.676530099165467,"4536/627/4217/4509/493869",5
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","1/84","22/8544",0.0454545454545455,4.62337662337662,1.69556216958165,0.19557801483277,0.685838063617072,0.676530099165467,"4128",1
"hsa04714","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","4/84","235/8544",0.0170212765957447,1.73130699088146,1.13271053924213,0.200047616178185,0.685838063617072,0.676530099165467,"4536/4217/4509/4881",4
"hsa00220","Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","1/84","23/8544",0.0434782608695652,4.4223602484472,1.63758564576434,0.203507074531673,0.685838063617072,0.676530099165467,"1373",1
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","1/84","23/8544",0.0434782608695652,4.4223602484472,1.63758564576434,0.203507074531673,0.685838063617072,0.676530099165467,"358",1
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","3/84","160/8544",0.01875,1.90714285714286,1.15416980027702,0.208074474884941,0.685838063617072,0.676530099165467,"57689/4685/6383",3
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","2/84","87/8544",0.0229885057471264,2.33825944170772,1.25011924737545,0.210665213850239,0.685838063617072,0.676530099165467,"4634/7139",2
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","1/84","24/8544",0.0416666666666667,4.23809523809524,1.58283303636145,0.211358900108406,0.685838063617072,0.676530099165467,"266722",1
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","3/84","168/8544",0.0178571428571429,1.81632653061224,1.0647799936909,0.228678685447828,0.727198219724093,0.717328929088976,"3566/3589/3574",3
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","1/84","31/8544",0.032258064516129,3.28110599078341,1.26778222957248,0.264220681483684,0.772964616795297,0.762474199950342,"84532",1
"hsa00640","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","1/84","32/8544",0.03125,3.17857142857143,1.23024228456131,0.271480808672145,0.772964616795297,0.762474199950342,"84532",1
"hsa05012","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","4/84","271/8544",0.014760147601476,1.50131787032156,0.83565301419471,0.276433716923333,0.772964616795297,0.762474199950342,"4536/4217/4128/4509",4
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","2/84","106/8544",0.0188679245283019,1.91913746630728,0.94879700732441,0.279881199553466,0.772964616795297,0.762474199950342,"1357/952",2
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","2/84","108/8544",0.0185185185185185,1.88359788359788,0.920784338606654,0.287188557902422,0.772964616795297,0.762474199950342,"7018/392255",2
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","1/84","36/8544",0.0277777777777778,2.82539682539683,1.09358983646723,0.299820175013598,0.772964616795297,0.762474199950342,"4128",1
"hsa00250","Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","1/84","37/8544",0.027027027027027,2.74903474903475,1.06235764675429,0.306733092890756,0.772964616795297,0.762474199950342,"1373",1
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","3/84","198/8544",0.0151515151515152,1.54112554112554,0.767628521550658,0.308592307692932,0.772964616795297,0.762474199950342,"4613/8013/3248",3
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","2/84","115/8544",0.0173913043478261,1.76894409937888,0.827209144228897,0.312694616204038,0.772964616795297,0.762474199950342,"4128/2562",2
"hsa05340","Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","1/84","38/8544",0.0263157894736842,2.67669172932331,1.03214804878176,0.313578563702696,0.772964616795297,0.762474199950342,"695",1
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","2/84","116/8544",0.0172413793103448,1.75369458128079,0.814370041482921,0.316325494274406,0.772964616795297,0.762474199950342,"1373/84532",2
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","3/84","204/8544",0.0147058823529412,1.49579831932773,0.714162058103722,0.324822663891789,0.772964616795297,0.762474199950342,"2719/6383/7481",3
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","1/84","40/8544",0.025,2.54285714285714,0.974549156825314,0.327069758765823,0.772964616795297,0.762474199950342,"8908",1
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","2/84","119/8544",0.0168067226890756,1.70948379351741,0.776587990413914,0.327192693196561,0.772964616795297,0.762474199950342,"4217/7424",2
"hsa05415","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","3/84","205/8544",0.0146341463414634,1.48850174216028,0.705416680963215,0.327529396111303,0.772964616795297,0.762474199950342,"5166/4536/4509",3
"hsa05033","Human Diseases","Substance dependence","hsa05033","Nicotine addiction","1/84","41/8544",0.024390243902439,2.4808362369338,0.947049189705097,0.333716764911598,0.772964616795297,0.762474199950342,"2562",1
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","4/84","298/8544",0.0134228187919463,1.36529242569511,0.639568106798928,0.336613261206752,0.772964616795297,0.762474199950342,"3566/3589/3574/392255",4
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","2/84","122/8544",0.0163934426229508,1.66744730679157,0.739858975009536,0.338016265171091,0.772964616795297,0.762474199950342,"4217/53637",2
"hsa05022","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","6/84","483/8544",0.0124223602484472,1.26353149955634,0.5941160743446,0.338400917609702,0.772964616795297,0.762474199950342,"4536/627/4217/4509/493869/7481",6
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","1/84","42/8544",0.0238095238095238,2.42176870748299,0.920349352137451,0.3402988878973,0.772964616795297,0.762474199950342,"4128",1
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","3/84","212/8544",0.0141509433962264,1.43935309973046,0.645456025350121,0.346472450344449,0.775903093024893,0.765372796164906,"23566/5587/7424",3
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","2/84","128/8544",0.015625,1.58928571428571,0.669326005336985,0.35950624077403,0.77880281720317,0.76823316625801,"4907/4881",2
"hsa00860","Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","1/84","46/8544",0.0217391304347826,2.2111801242236,0.820708539863112,0.365990974824105,0.77880281720317,0.76823316625801,"2512",1
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","2/84","130/8544",0.0153846153846154,1.56483516483517,0.646623990911836,0.366616379520123,0.77880281720317,0.76823316625801,"1910/7424",2
"hsa00514","Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","1/84","47/8544",0.0212765957446809,2.16413373860182,0.79740446026997,0.372257950361264,0.77880281720317,0.76823316625801,"3955",1
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","1/84","47/8544",0.0212765957446809,2.16413373860182,0.79740446026997,0.372257950361264,0.77880281720317,0.76823316625801,"84532",1
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","1/84","50/8544",0.02,2.03428571428571,0.73085136885698,0.390693934025818,0.790933172999586,0.780198892929085,"6383",1
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","2/84","137/8544",0.0145985401459854,1.48488008342023,0.570077329108643,0.391260293051236,0.790933172999586,0.780198892929085,"4217/8739",2
"hsa00190","Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","2/84","138/8544",0.0144927536231884,1.47412008281574,0.559490693144722,0.394747695075558,0.790933172999586,0.780198892929085,"4536/4509",2
"hsa03460","Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","1/84","55/8544",0.0181818181818182,1.84935064935065,0.629650809153871,0.420238877975325,0.790933172999586,0.780198892929085,"57697",1
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","1/84","56/8544",0.0178571428571429,1.81632653061224,0.610681697396397,0.425975706135305,0.790933172999586,0.780198892929085,"3297",1
"hsa04723","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","2/84","149/8544",0.0134228187919463,1.36529242569511,0.44821162451153,0.432493359059342,0.790933172999586,0.780198892929085,"4536/2562",2
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","1/84","58/8544",0.0172413793103448,1.75369458128079,0.573875310381988,0.437281611552385,0.790933172999586,0.780198892929085,"4907",1
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/84","59/8544",0.0169491525423729,1.72397094430993,0.55600779961005,0.44285176764826,0.790933172999586,0.780198892929085,"493869",1
"hsa04261","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","2/84","154/8544",0.012987012987013,1.32096474953618,0.400494339868025,0.449245276115389,0.790933172999586,0.780198892929085,"4634/7139",2
"hsa04934","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","2/84","155/8544",0.0129032258064516,1.31244239631336,0.391147335882803,0.452563139656601,0.790933172999586,0.780198892929085,"7481/5443",2
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","2/84","157/8544",0.0127388535031847,1.29572338489536,0.372642030763669,0.459165471317069,0.790933172999586,0.780198892929085,"338440/121601",2
"hsa04390","Environmental Information Processing","Signal transduction","hsa04390","Hippo signaling pathway","2/84","157/8544",0.0127388535031847,1.29572338489536,0.372642030763669,0.459165471317069,0.790933172999586,0.780198892929085,"392255/7481",2
"hsa00310","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","1/84","63/8544",0.0158730158730159,1.61451247165533,0.4877947358593,0.464592762354294,0.790933172999586,0.780198892929085,"10157",1
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","1/84","63/8544",0.0158730158730159,1.61451247165533,0.4877947358593,0.464592762354294,0.790933172999586,0.780198892929085,"3248",1
"hsa05217","Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","1/84","63/8544",0.0158730158730159,1.61451247165533,0.4877947358593,0.464592762354294,0.790933172999586,0.780198892929085,"7481",1
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","1/84","65/8544",0.0153846153846154,1.56483516483517,0.455476266435335,0.475146732435289,0.790933172999586,0.780198892929085,"5443",1
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","1/84","66/8544",0.0151515151515152,1.54112554112554,0.439726824422154,0.48034636381581,0.790933172999586,0.780198892929085,"3566",1
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","1/84","67/8544",0.0149253731343284,1.5181236673774,0.424237842378604,0.485495090572058,0.790933172999586,0.780198892929085,"84532",1
"hsa04720","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","1/84","67/8544",0.0149253731343284,1.5181236673774,0.424237842378604,0.485495090572058,0.790933172999586,0.780198892929085,"814",1
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","2/84","166/8544",0.0120481927710843,1.22547332185886,0.292306648829716,0.488305833595843,0.790933172999586,0.780198892929085,"4881/1910",2
"hsa04664","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","1/84","69/8544",0.0144927536231884,1.47412008281574,0.394005884614202,0.495641795155308,0.790933172999586,0.780198892929085,"695",1
"hsa05014","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","4/84","371/8544",0.0107816711590297,1.09664998074702,0.18965209385362,0.498501640674683,0.790933172999586,0.780198892929085,"4536/4217/4509/493869",4
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","1/84","70/8544",0.0142857142857143,1.4530612244898,0.379246297267536,0.5006407437343,0.790933172999586,0.780198892929085,"1756",1
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/84","73/8544",0.0136986301369863,1.39334637964775,0.336301582680973,0.515345702167317,0.790933172999586,0.780198892929085,"4128",1
"hsa05020","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","3/84","278/8544",0.0107913669064748,1.09763617677287,0.164909292020265,0.518261312734618,0.790933172999586,0.780198892929085,"4685/4536/4509",3
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","1/84","75/8544",0.0133333333333333,1.35619047619048,0.308714147965451,0.524910450539038,0.790933172999586,0.780198892929085,"1373",1
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/84","75/8544",0.0133333333333333,1.35619047619048,0.308714147965451,0.524910450539038,0.790933172999586,0.780198892929085,"4217",1
"hsa04918","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","1/84","75/8544",0.0133333333333333,1.35619047619048,0.308714147965451,0.524910450539038,0.790933172999586,0.780198892929085,"493869",1
"hsa05214","Human Diseases","Cancer: specific types","hsa05214","Glioma","1/84","76/8544",0.0131578947368421,1.33834586466165,0.295213972594637,0.529622638773153,0.790933172999586,0.780198892929085,"814",1
"hsa05010","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","4/84","391/8544",0.010230179028133,1.04055535257581,0.0817970240886322,0.540327202681755,0.790933172999586,0.780198892929085,"4536/4217/4509/7481",4
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","2/84","189/8544",0.0105820105820106,1.07634164777022,0.105749633100425,0.558232560156262,0.790933172999586,0.780198892929085,"115361/3428",2
"hsa04146","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","1/84","83/8544",0.0120481927710843,1.22547332185886,0.205675720153714,0.561339471837659,0.790933172999586,0.780198892929085,"1891",1
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","1/84","83/8544",0.0120481927710843,1.22547332185886,0.205675720153714,0.561339471837659,0.790933172999586,0.780198892929085,"3428",1
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","1/84","85/8544",0.0117647058823529,1.19663865546218,0.181542583319194,0.570006705341854,0.790933172999586,0.780198892929085,"4907",1
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","3/84","300/8544",0.01,1.01714285714286,0.0301185809843041,0.57030407874471,0.790933172999586,0.780198892929085,"627/4217/7424",3
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","1/84","88/8544",0.0113636363636364,1.15584415584416,0.146422910252249,0.582691231388133,0.790933172999586,0.780198892929085,"7035",1
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","1/84","89/8544",0.0112359550561798,1.14285714285714,0.134989448189431,0.586836682731959,0.790933172999586,0.780198892929085,"22801",1
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","1/84","89/8544",0.0112359550561798,1.14285714285714,0.134989448189431,0.586836682731959,0.790933172999586,0.780198892929085,"2562",1
"hsa04211","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","1/84","90/8544",0.0111111111111111,1.13015873015873,0.123686727919942,0.590941439520902,0.790933172999586,0.780198892929085,"814",1
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","1/84","90/8544",0.0111111111111111,1.13015873015873,0.123686727919942,0.590941439520902,0.790933172999586,0.780198892929085,"358",1
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","1/84","91/8544",0.010989010989011,1.11773940345369,0.112511459247804,0.595005896473853,0.790933172999586,0.780198892929085,"695",1
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","1/84","91/8544",0.010989010989011,1.11773940345369,0.112511459247804,0.595005896473853,0.790933172999586,0.780198892929085,"2562",1
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","2/84","203/8544",0.00985221674876847,1.00211118930331,0.00303337288157194,0.597418170561554,0.790933172999586,0.780198892929085,"22801/7424",2
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","1/84","93/8544",0.010752688172043,1.0937019969278,0.0905307117008844,0.603015470871374,0.790933172999586,0.780198892929085,"9411",1
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","1/84","93/8544",0.010752688172043,1.0937019969278,0.0905307117008844,0.603015470871374,0.790933172999586,0.780198892929085,"3566",1
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","1/84","95/8544",0.0105263157894737,1.07067669172932,0.069023189680306,0.61086848867066,0.790933172999586,0.780198892929085,"3589",1
"hsa04970","Organismal Systems","Digestive system","hsa04970","Salivary secretion","1/84","97/8544",0.0103092783505155,1.04860088365243,0.0479665464023917,0.618567973799995,0.790933172999586,0.780198892929085,"952",1
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","1/84","98/8544",0.0102040816326531,1.03790087463557,0.0376007403575891,0.622361070781267,0.790933172999586,0.780198892929085,"4824",1
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","1/84","99/8544",0.0101010101010101,1.02741702741703,0.0273399553758675,0.626116892478446,0.790933172999586,0.780198892929085,"59341",1
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/84","101/8544",0.0099009900990099,1.00707213578501,0.00712397763691193,0.63351815430385,0.790933172999586,0.780198892929085,"7424",1
"hsa04081",NA,NA,"hsa04081","Hormone signaling","2/84","219/8544",0.0091324200913242,0.928897586431833,-0.106212087385533,0.638998605935346,0.790933172999586,0.780198892929085,"4881/5443",2
