"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa03265","Genetic Information Processing","Information processing in viruses","hsa03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus","2/231","12/8544",0.166666666666667,6.16450216450216,2.98418653389198,0.0401862384356243,0.356317980795869,0.332770255116047,"81607/4684",2
"hsa00730","Metabolism","Metabolism of cofactors and vitamins","hsa00730","Thiamine metabolism","2/231","15/8544",0.133333333333333,4.93160173160173,2.54037829150616,0.0606468750440942,0.491666115019493,0.459173736227148,"249/26289",2
"hsa04360","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","9/231","184/8544",0.0489130434782609,1.80914737436477,1.84954841793827,0.0617082380887926,0.491666115019493,0.459173736227148,"22885/6387/56896/3897/90249/655/7852/50855/151449",9
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","8/231","157/8544",0.0509554140127389,1.8846885598478,1.86495870091227,0.0626105673840272,0.491666115019493,0.459173736227148,"834/63982/5031/343702/6446/4035/575/1846",8
"hsa04710","Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","3/231","34/8544",0.0882352941176471,3.26355996944232,2.20444357090858,0.0631768637857506,0.491666115019493,0.459173736227148,"79365/8553/6096",3
"hsa04974","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","6/231","105/8544",0.0571428571428571,2.11354359925789,1.91376534006612,0.0646929098709859,0.491666115019493,0.459173736227148,"1297/478/6543/6547/6505/1296",6
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","3/231","37/8544",0.0810810810810811,2.998946998947,2.03116978588174,0.0774118371228214,0.561727705234607,0.524605217393618,"3910/2150/5582",3
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","11/231","251/8544",0.0438247011952191,1.62094479225953,1.6644330085929,0.0781350567431597,0.561727705234607,0.524605217393618,"834/7277/7100/10382/113146/2353/51176/26999/3800/3798/7280",11
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","4/231","61/8544",0.0655737704918033,2.42537790078774,1.86231228451047,0.0823632279133087,0.562306298068057,0.525145573185839,"478/6543/491/6547",4
"hsa04960","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","3/231","38/8544",0.0789473684210526,2.92002734107997,1.97728296635961,0.0824434046039633,0.562306298068057,0.525145573185839,"478/6446/5582",3
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","9/231","197/8544",0.0456852791878173,1.68976201463511,1.63267402420137,0.0861809260834641,0.568410480181837,0.530846352682681,"547/7277/23046/10382/92558/3800/4642/3798/7280",9
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","3/231","39/8544",0.0769230769230769,2.84515484515485,1.92513090226621,0.0876121416821628,0.568410480181837,0.530846352682681,"29958/160428/6472",3
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","5/231","89/8544",0.0561797752808989,2.07792207792208,1.70395400421938,0.0928279616611018,0.574238088415188,0.536288836034762,"1297/3914/3910/3673/3679",5
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","5/231","89/8544",0.0561797752808989,2.07792207792208,1.70395400421938,0.0928279616611018,0.574238088415188,0.536288836034762,"2563/6538/774/2785/5582",5
"hsa04810","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","10/231","232/8544",0.0431034482758621,1.59426780116435,1.52969810204082,0.0980855265321867,0.586325709986988,0.547577631804231,"1128/1132/6387/3673/1129/7852/2246/1131/26999/3679",10
"hsa05130","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","9/231","203/8544",0.0443349753694581,1.63981830976905,1.53789939266581,0.0991904396594528,0.586325709986988,0.547577631804231,"834/7277/7100/10382/5010/2353/26999/4642/7280",9
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","3/231","44/8544",0.0681818181818182,2.52184179456907,1.68701399459082,0.115376510172878,0.667177210999686,0.623085958828357,"5798/3106/5799",3
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","2/231","22/8544",0.0909090909090909,3.36245572609209,1.84942428738772,0.118141128442496,0.668628514163913,0.624441350782286,"4129/57571",2
"hsa05231","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","5/231","99/8544",0.0505050505050505,1.86803095894005,1.44805576873453,0.129781566318544,0.719206180015262,0.671676527438077,"5337/1608/5582/2353/204962",5
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","4/231","75/8544",0.0533333333333333,1.97264069264069,1.41026037508243,0.144641632850859,0.762464396778234,0.71207597008177,"445/2026/6472/226",4
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","5/231","103/8544",0.0485436893203883,1.79548606733073,1.35389985778998,0.14618678284094,0.762464396778234,0.71207597008177,"1103/5337/64900/1608/43",5
"hsa05142","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","5/231","103/8544",0.0485436893203883,1.79548606733073,1.35389985778998,0.14618678284094,0.762464396778234,0.71207597008177,"718/5522/5054/2353/5521",5
"hsa00565","Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","3/231","50/8544",0.06,2.21922077922078,1.44126397857374,0.152378530647822,0.764767719855106,0.714227075131797,"5337/133121/7368",3
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","3/231","50/8544",0.06,2.21922077922078,1.44126397857374,0.152378530647822,0.764767719855106,0.714227075131797,"6387/7852/3600",3
"hsa05133","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","4/231","78/8544",0.0512820512820513,1.8967698967699,1.32623807939727,0.159882717505353,0.78757042326711,0.735522832968097,"718/834/716/2353",4
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","5/231","108/8544",0.0462962962962963,1.71236171236171,1.24187093897577,0.167865802922284,0.81186006504232,0.758207262959982,"3400/656/655/79875/151449",5
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","5/231","110/8544",0.0454545454545455,1.68122786304604,1.19868273457607,0.176875274359138,0.812969787094595,0.75924364762297,"5054/5582/2026/3939/226",5
"hsa04530","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","7/231","170/8544",0.0411764705882353,1.52299465240642,1.14812066412065,0.176987772239314,0.812969787094595,0.75924364762297,"5522/7277/1741/57530/5010/50855/5521",7
"hsa00600","Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","3/231","54/8544",0.0555555555555556,2.05483405483405,1.29616258216124,0.178860481443297,0.812969787094595,0.75924364762297,"55512/7368/130367",3
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","11/231","298/8544",0.0369127516778524,1.36529242569511,1.06994003175706,0.183536800255396,0.812969787094595,0.75924364762297,"6354/6373/9518/3598/6387/656/655/7852/3600/151449/55504",11
"hsa04392","Environmental Information Processing","Signal transduction","hsa04392","Hippo signaling pathway - multiple species","2/231","29/8544",0.0689655172413793,2.55082848186296,1.39444934988091,0.18424418396299,0.812969787094595,0.75924364762297,"25937/9770",2
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","11/231","300/8544",0.0366666666666667,1.35619047619048,1.04690251184471,0.189081478504906,0.812969787094595,0.75924364762297,"27091/10369/774/55799/8913/4254/10235/5582/2353/2246/1846",11
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","12/231","333/8544",0.036036036036036,1.33286533286533,1.0328207636727,0.19066136832398,0.812969787094595,0.75924364762297,"84699/1297/5522/3914/3910/3106/1741/3673/84667/50855/3679/5521",12
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","3/231","56/8544",0.0535714285714286,1.98144712430427,1.22826064795974,0.192545475890825,0.812969787094595,0.75924364762297,"718/834/7100",3
"hsa04742","Organismal Systems","Sensory system","hsa04742","Taste transduction","4/231","86/8544",0.0465116279069767,1.72032618544246,1.11912060183028,0.203124783817985,0.825993270469465,0.771406457581297,"3352/3359/6326/1131",4
"hsa04981",NA,NA,"hsa04981","Folate transport and metabolism","2/231","31/8544",0.0645161290322581,2.38625890238793,1.28889097067605,0.204012015182453,0.825993270469465,0.771406457581297,"11309/6472",2
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","5/231","116/8544",0.0431034482758621,1.59426780116435,1.07419031845641,0.204945698687912,0.825993270469465,0.771406457581297,"6387/1496/5582/5010/7852",5
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","2/231","34/8544",0.0588235294117647,2.17570664629488,1.14500123375913,0.234051437894171,0.887138330121156,0.828510668415484,"226/5210",2
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","5/231","122/8544",0.040983606557377,1.51586118799234,0.956615588500196,0.234381950949379,0.887138330121156,0.828510668415484,"5522/5337/5582/5521/130367",5
"hsa01240","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","6/231","154/8544",0.038961038961039,1.44105245403947,0.92066561988769,0.237760377409351,0.887138330121156,0.828510668415484,"23057/112724/554235/249/6472/26289",6
"hsa00920","Metabolism","Energy metabolism","hsa00920","Sulfur metabolism","1/231","10/8544",0.1,3.6987012987013,1.4233470371576,0.239845624804168,0.887138330121156,0.828510668415484,"58472",1
"hsa00140","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","3/231","63/8544",0.0476190476190476,1.7612863327149,1.01094395338688,0.242225756082789,0.887138330121156,0.828510668415484,"3290/8644/1645",3
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","4/231","93/8544",0.043010752688172,1.59083926825862,0.954968569165765,0.243442205663464,0.887138330121156,0.828510668415484,"3914/3910/3673/7185",4
"hsa03250","Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","3/231","64/8544",0.046875,1.73376623376623,0.982159646192921,0.249498101291602,0.887138330121156,0.828510668415484,"7852/4130/4131",3
"hsa04150","Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","6/231","158/8544",0.0379746835443038,1.40457011343087,0.855612684846185,0.255794219148017,0.887138330121156,0.828510668415484,"64900/6446/58528/83667/5582/54541",6
"hsa00561","Metabolism","Lipid metabolism","hsa00561","Glycerolipid metabolism","3/231","65/8544",0.0461538461538462,1.70709290709291,0.953878685146232,0.256803200824545,0.887138330121156,0.828510668415484,"8694/64900/1608",3
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","3/231","65/8544",0.0461538461538462,1.70709290709291,0.953878685146232,0.256803200824545,0.887138330121156,0.828510668415484,"84699/3777/8913",3
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","3/231","65/8544",0.0461538461538462,1.70709290709291,0.953878685146232,0.256803200824545,0.887138330121156,0.828510668415484,"8913/84634/5582",3
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","6/231","159/8544",0.0377358490566038,1.39573633913257,0.839624810831403,0.260361280996208,0.88789872749989,0.829220813969031,"718/7277/3106/10382/3673/7280",6
"hsa00250","Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","2/231","37/8544",0.0540540540540541,1.999297999298,1.0154065637235,0.264326878878608,0.888589434359534,0.82986587458983,"445/284716",2
"hsa04970","Organismal Systems","Digestive system","hsa04970","Salivary secretion","4/231","97/8544",0.0412371134020619,1.52523764894899,0.867206993656558,0.267244942664522,0.888589434359534,0.82986587458983,"478/491/5582/1131",4
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","3/231","67/8544",0.0447761194029851,1.65613490986625,0.898755907063717,0.271497666887377,0.890229065195007,0.831397148341993,"2026/3939/226",3
"hsa00760","Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","2/231","38/8544",0.0526315789473684,1.94668489405332,0.974915239732312,0.274431516338311,0.890229065195007,0.831397148341993,"23057/554235",2
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","4/231","100/8544",0.04,1.47948051948052,0.803950218798066,0.285367058773511,0.899409436937383,0.839970823574287,"6354/6373/6387/7852",4
"hsa04820",NA,NA,"hsa04820","Cytoskeleton in muscle cells","8/231","232/8544",0.0344827586206897,1.27541424093148,0.708940717976718,0.291339634424563,0.899409436937383,0.839970823574287,"633/1297/478/3673/2318/2026/57731/3679",8
"hsa04916","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","4/231","101/8544",0.0396039603960396,1.46483219750547,0.783322854414245,0.291449194431774,0.899409436937383,0.839970823574287,"84699/4254/5582/51176",4
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","6/231","166/8544",0.036144578313253,1.3368799874824,0.730619705154845,0.292892303326851,0.899409436937383,0.839970823574287,"84699/478/6543/491/6547/5138",6
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","5/231","134/8544",0.0373134328358209,1.38011242488854,0.739262658851192,0.296307829461792,0.899409436937383,0.839970823574287,"80328/3106/6850/5582/7462",5
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","4/231","102/8544",0.0392156862745098,1.45047109752992,0.762915865440848,0.297548986655976,0.899409436937383,0.839970823574287,"718/716/629/3426",4
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","2/231","42/8544",0.0476190476190476,1.7612863327149,0.824412239402552,0.314718847829118,0.905977990272359,0.84610528573121,"121278/4129",2
"hsa04014","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","8/231","238/8544",0.0336134453781513,1.24326094073993,0.634449705216465,0.315322598294541,0.905977990272359,0.84610528573121,"5337/2902/5863/4254/10235/2785/5582/2246",8
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","8/231","238/8544",0.0336134453781513,1.24326094073993,0.634449705216465,0.315322598294541,0.905977990272359,0.84610528573121,"718/834/716/629/6850/4938/5582/2353",8
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","3/231","73/8544",0.0410958904109589,1.520014232343,0.743775077933189,0.316016019784048,0.905977990272359,0.84610528573121,"5582/3800/3798",3
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","4/231","106/8544",0.0377358490566038,1.39573633913257,0.68339438612233,0.322088971357391,0.905977990272359,0.84610528573121,"478/491/5582/1131",4
"hsa05022","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","15/231","483/8544",0.031055900621118,1.14866499959668,0.560686554541477,0.326536001297612,0.905977990272359,0.84610528573121,"7277/4744/774/2902/1128/10382/6804/4741/5582/1131/3800/3798/2892/5630/7280",15
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","3/231","75/8544",0.04,1.47948051948052,0.695212921239672,0.330917237418169,0.905977990272359,0.84610528573121,"5054/83667/575",3
"hsa04918","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","3/231","75/8544",0.04,1.47948051948052,0.695212921239672,0.330917237418169,0.905977990272359,0.84610528573121,"84699/478/5582",3
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","10/231","311/8544",0.0321543408360129,1.18929302209045,0.566849861086637,0.332568723796047,0.905977990272359,0.84610528573121,"84699/7277/774/2902/10382/6804/3800/3798/2892/7280",10
"hsa05020","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","9/231","278/8544",0.0323741007194245,1.19742128375222,0.557828850608919,0.338126767603518,0.905977990272359,0.84610528573121,"84699/7277/774/2902/10382/4684/3800/3798/7280",9
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","3/231","76/8544",0.0394736842105263,1.46001367053999,0.671458865660405,0.338366309168513,0.905977990272359,0.84610528573121,"478/5582/1131",3
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","4/231","109/8544",0.036697247706422,1.35732157750506,0.625838463544154,0.340593229425699,0.905977990272359,0.84610528573121,"6373/7100/7096/2353",4
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","7/231","212/8544",0.0330188679245283,1.22126929674099,0.543809460033437,0.349483218901144,0.911126144919769,0.850913218049329,"1813/2902/4254/10235/5582/2246/50855",7
"hsa00360","Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","1/231","16/8544",0.0625,2.31168831168831,0.875385496669038,0.355274349061587,0.911126144919769,0.850913218049329,"4129",1
"hsa00603","Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/231","16/8544",0.0625,2.31168831168831,0.875385496669038,0.355274349061587,0.911126144919769,0.850913218049329,"2523",1
"hsa04930","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","2/231","47/8544",0.0425531914893617,1.57391544625587,0.657652289154827,0.364324164685284,0.911126144919769,0.850913218049329,"774/8913",2
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","6/231","182/8544",0.032967032967033,1.21935207649493,0.498602745155583,0.369703826617593,0.911126144919769,0.850913218049329,"718/972/3106/6850/5452/4938",6
"hsa04144","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","8/231","252/8544",0.0317460317460317,1.1741908884766,0.467873406382351,0.372586909714726,0.911126144919769,0.850913218049329,"5337/440073/3106/7852/50855/3800/3798/5662",8
"hsa00910","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","1/231","17/8544",0.0588235294117647,2.17570664629488,0.808830659708595,0.372738188809098,0.911126144919769,0.850913218049329,"771",1
"hsa03273",NA,NA,"hsa03273","Virion - Lassa virus and SFTS virus","1/231","17/8544",0.0588235294117647,2.17570664629488,0.808830659708595,0.372738188809098,0.911126144919769,0.850913218049329,"5097",1
"hsa04072","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","5/231","149/8544",0.0335570469798658,1.2411749324501,0.495047934006932,0.376781488500656,0.911126144919769,0.850913218049329,"5337/1608/2912/4254/6850",5
"hsa04723","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","5/231","149/8544",0.0335570469798658,1.2411749324501,0.495047934006932,0.376781488500656,0.911126144919769,0.850913218049329,"2563/774/2785/5582/2892",5
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","2/231","50/8544",0.04,1.47948051948052,0.566803004782087,0.393442723139977,0.940372549413551,0.878226836808856,"4129/57571",2
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","6/231","188/8544",0.0319148936170213,1.1804365846919,0.417000532944661,0.398870085774035,0.940372549413551,0.878226836808856,"84699/1813/2902/4129/2785/6570",6
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","4/231","119/8544",0.0336134453781513,1.24326094073993,0.44544409972098,0.402292100324125,0.940372549413551,0.878226836808856,"84699/2353/7185/3600",4
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","2/231","51/8544",0.0392156862745098,1.45047109752992,0.537840820177825,0.403016806891522,0.940372549413551,0.878226836808856,"4035/51129",2
"hsa04921","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","5/231","155/8544",0.032258064516129,1.19312945119397,0.4044748858799,0.409148556190901,0.94583570849654,0.883328956094909,"27091/10369/55799/5582/2353",5
