"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","2/50","88/8544",0.0227272727272727,3.88363636363636,2.08609181669951,0.0935526926623741,0.641333971920503,0.641333971920503,"7035/5104",2
"hsa00910","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","1/50","17/8544",0.0588235294117647,10.0517647058824,2.86611533283238,0.0950459190202437,0.641333971920503,0.641333971920503,"1373",1
"hsa03273",NA,NA,"hsa03273","Virion - Lassa virus and SFTS virus","1/50","17/8544",0.0588235294117647,10.0517647058824,2.86611533283238,0.0950459190202437,0.641333971920503,0.641333971920503,"64881",1
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","2/50","89/8544",0.0224719101123595,3.84,2.06628686237969,0.0953572842807046,0.641333971920503,0.641333971920503,"63923/1293",2
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","3/50","198/8544",0.0151515151515152,2.58909090909091,1.7357062412571,0.109047633037429,0.641333971920503,0.641333971920503,"4613/8013/4804",3
"hsa04925","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","2/50","98/8544",0.0204081632653061,3.48734693877551,1.90001899111951,0.112034540142424,0.641333971920503,0.641333971920503,"4881/5587",2
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","2/50","99/8544",0.0202020202020202,3.45212121212121,1.88275487846265,0.113932921616785,0.641333971920503,0.641333971920503,"41/8989",2
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","1/50","22/8544",0.0454545454545455,7.76727272727273,2.43830669876941,0.121274683996199,0.641333971920503,0.641333971920503,"4128",1
"hsa00220","Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","1/50","23/8544",0.0434782608695652,7.4295652173913,2.36883231121592,0.126430312463717,0.641333971920503,0.641333971920503,"1373",1
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","3/50","212/8544",0.0141509433962264,2.41811320754717,1.60412526373342,0.126777434315822,0.641333971920503,0.641333971920503,"4804/5587/7424",3
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","2/50","108/8544",0.0185185185185185,3.16444444444444,1.73669723295854,0.131380793753351,0.641333971920503,0.641333971920503,"392255/7018",2
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","2/50","116/8544",0.0172413793103448,2.94620689655172,1.61916018246962,0.147376293218799,0.641333971920503,0.641333971920503,"1373/84532",2
"hsa00062","Metabolism","Lipid metabolism","hsa00062","Fatty acid elongation","1/50","28/8544",0.0357142857142857,6.10285714285714,2.07495497133795,0.151767070037386,0.641333971920503,0.641333971920503,"284486",1
"hsa00601","Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","1/50","28/8544",0.0357142857142857,6.10285714285714,2.07495497133795,0.151767070037386,0.641333971920503,0.641333971920503,"6489",1
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","2/50","119/8544",0.0168067226890756,2.87193277310924,1.57765795190097,0.153476859652837,0.641333971920503,0.641333971920503,"4217/7424",2
"hsa04820",NA,NA,"hsa04820","Cytoskeleton in muscle cells","3/50","232/8544",0.0129310344827586,2.20965517241379,1.43313429554313,0.153770456696135,0.641333971920503,0.641333971920503,"1293/7139/255631",3
"hsa04722","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","2/50","120/8544",0.0166666666666667,2.848,1.56411070295211,0.155521688784806,0.641333971920503,0.641333971920503,"4217/4804",2
"hsa04714","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","3/50","235/8544",0.0127659574468085,2.18144680851064,1.40898964741553,0.157971059758364,0.641333971920503,0.641333971920503,"10063/4217/4881",3
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","4/50","362/8544",0.0110497237569061,1.88817679558011,1.32482357394974,0.160629793840436,0.641333971920503,0.641333971920503,"63923/4804/1293/7424",4
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","1/50","31/8544",0.032258064516129,5.51225806451613,1.93093447729482,0.166621947389102,0.641333971920503,0.641333971920503,"84532",1
"hsa00640","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","1/50","32/8544",0.03125,5.34,1.88704817796739,0.171516685158461,0.641333971920503,0.641333971920503,"84532",1
"hsa04215","Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","1/50","32/8544",0.03125,5.34,1.88704817796739,0.171516685158461,0.641333971920503,0.641333971920503,"4804",1
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","2/50","128/8544",0.015625,2.67,1.46050372706543,0.172065211978671,0.641333971920503,0.641333971920503,"84618/4881",2
"hsa04710","Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","1/50","34/8544",0.0294117647058824,5.02588235294118,1.80455380241115,0.181221788775202,0.655596471157347,0.655596471157347,"6097",1
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","1/50","36/8544",0.0277777777777778,4.74666666666667,1.72829010429132,0.190815451520539,0.668200523501309,0.668200523501309,"4128",1
"hsa00250","Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","1/50","37/8544",0.027027027027027,4.61837837837838,1.69223511330799,0.195570884927212,0.668200523501309,0.668200523501309,"1373",1
"hsa05017","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","2/50","144/8544",0.0138888888888889,2.37333333333333,1.27512171387749,0.20594507670453,0.673241311232142,0.673241311232142,"4217/7436",2
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","1/50","41/8544",0.024390243902439,4.16780487804878,1.55990567867058,0.214320248813647,0.673241311232142,0.673241311232142,"4128",1
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","1/50","42/8544",0.0238095238095238,4.06857142857143,1.5294469188774,0.218940263815331,0.673241311232142,0.673241311232142,"4128",1
"hsa04216","Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","1/50","42/8544",0.0238095238095238,4.06857142857143,1.5294469188774,0.218940263815331,0.673241311232142,0.673241311232142,"7018",1
"hsa04390","Environmental Information Processing","Signal transduction","hsa04390","Hippo signaling pathway","2/50","157/8544",0.0127388535031847,2.1768152866242,1.14179696133318,0.233995536333128,0.673660304250025,0.673660304250025,"392255/7855",2
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","1/50","47/8544",0.0212765957446809,3.63574468085106,1.39012398165681,0.241643931847005,0.673660304250025,0.673660304250025,"84532",1
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","1/50","49/8544",0.0204081632653061,3.48734693877551,1.33963594184907,0.250543180866541,0.673660304250025,0.673660304250025,"4128",1
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","3/50","298/8544",0.0100671140939597,1.72026845637584,0.97099040732023,0.252928601986682,0.673660304250025,0.673660304250025,"7293/392255/4804",3
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","1/50","50/8544",0.02,3.4176,1.31536838050803,0.254954345193401,0.673660304250025,0.673660304250025,"4128",1
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","3/50","300/8544",0.01,1.7088,0.958847238273912,0.256096967666668,0.673660304250025,0.673660304250025,"4217/4804/7424",3
"hsa04530","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","2/50","170/8544",0.0117647058823529,2.01035294117647,1.02085760741179,0.262286656380497,0.673660304250025,0.673660304250025,"4217/81",2
"hsa04310","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","2/50","174/8544",0.0114942528735632,1.96413793103448,0.985791663921934,0.27101104514632,0.673660304250025,0.673660304250025,"7855/164284",2
"hsa04340","Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","1/50","56/8544",0.0178571428571429,3.05142857142857,1.18163080637216,0.280891949482436,0.673660304250025,0.673660304250025,"57758",1
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","1/50","56/8544",0.0178571428571429,3.05142857142857,1.18163080637216,0.280891949482436,0.673660304250025,0.673660304250025,"3297",1
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","1/50","58/8544",0.0172413793103448,2.94620689655172,1.14099979731683,0.289339547885006,0.673660304250025,0.673660304250025,"84618",1
"hsa04923","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","1/50","59/8544",0.0169491525423729,2.89627118644068,1.1213330058563,0.293526800136449,0.673660304250025,0.673660304250025,"4881",1
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","1/50","61/8544",0.0163934426229508,2.80131147540984,1.08321103777103,0.301828898598257,0.673660304250025,0.673660304250025,"7018",1
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","1/50","62/8544",0.0161290322580645,2.75612903225806,1.06472440886613,0.305944017668172,0.673660304250025,0.673660304250025,"23220",1
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","3/50","333/8544",0.00900900900900901,1.53945945945946,0.77040125323105,0.309062132587515,0.673660304250025,0.673660304250025,"7855/63923/1293",3
"hsa05217","Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","1/50","63/8544",0.0158730158730159,2.71238095238095,1.04660115208977,0.310035363944592,0.673660304250025,0.673660304250025,"7855",1
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","2/50","197/8544",0.0101522842639594,1.73482233502538,0.800542386636408,0.321048618038835,0.673660304250025,0.673660304250025,"57576/7139",2
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","1/50","66/8544",0.0151515151515152,2.58909090909091,0.994278576382117,0.322168107759477,0.673660304250025,0.673660304250025,"6097",1
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","1/50","67/8544",0.0149253731343284,2.55044776119403,0.977479200752197,0.326165700896069,0.673660304250025,0.673660304250025,"84532",1
"hsa04924","Organismal Systems","Endocrine system","hsa04924","Renin secretion","1/50","69/8544",0.0144927536231884,2.47652173913043,0.944775482418522,0.334091695603671,0.673660304250025,0.673660304250025,"4881",1
"hsa05031","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","1/50","69/8544",0.0144927536231884,2.47652173913043,0.944775482418522,0.334091695603671,0.673660304250025,0.673660304250025,"4128",1
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/50","73/8544",0.0136986301369863,2.34082191780822,0.882671830485775,0.349670557484492,0.684710830344231,0.684710830344231,"4128",1
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","1/50","75/8544",0.0133333333333333,2.2784,0.85313037368009,0.357325478087647,0.684710830344231,0.684710830344231,"1373",1
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/50","75/8544",0.0133333333333333,2.2784,0.85313037368009,0.357325478087647,0.684710830344231,0.684710830344231,"4217",1
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","2/50","216/8544",0.00925925925925926,1.58222222222222,0.664935273294433,0.361839056685976,0.684710830344231,0.684710830344231,"4217/7436",2
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","2/50","227/8544",0.00881057268722467,1.50555066079295,0.592281731374979,0.385076372743315,0.710594600216972,0.710594600216972,"4217/5587",2
"hsa04146","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","1/50","83/8544",0.0120481927710843,2.05879518072289,0.743659673426915,0.387071855402741,0.710594600216972,0.710594600216972,"1891",1
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","1/50","85/8544",0.0117647058823529,2.01035294117647,0.71821940937081,0.394295033706517,0.710692996306881,0.710692996306881,"84618",1
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","1/50","87/8544",0.0114942528735632,1.96413793103448,0.693465256448101,0.401434771753393,0.710692996306881,0.710692996306881,"7139",1
"hsa04014","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","2/50","238/8544",0.00840336134453781,1.43596638655462,0.52333477995336,0.407965872568655,0.710692996306881,0.710692996306881,"4804/7424",2
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","1/50","91/8544",0.010989010989011,1.8778021978022,0.645871323724057,0.415467694333817,0.710692996306881,0.710692996306881,"84433",1
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","1/50","93/8544",0.010752688172043,1.83741935483871,0.622966215441105,0.422362736436,0.710692996306881,0.710692996306881,"81",1
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","1/50","99/8544",0.0101010101010101,1.72606060606061,0.557474133563583,0.442573116281622,0.710692996306881,0.710692996306881,"7139",1
"hsa04916","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","1/50","101/8544",0.0099009900990099,1.69188118811881,0.536633637478812,0.449154638213833,0.710692996306881,0.710692996306881,"7855",1
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/50","101/8544",0.0099009900990099,1.69188118811881,0.536633637478812,0.449154638213833,0.710692996306881,0.710692996306881,"7424",1
"hsa03015","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","1/50","103/8544",0.00970873786407767,1.65902912621359,0.516250337018185,0.455659988476494,0.710692996306881,0.710692996306881,"140886",1
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","1/50","103/8544",0.00970873786407767,1.65902912621359,0.516250337018185,0.455659988476494,0.710692996306881,0.710692996306881,"81",1
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","1/50","105/8544",0.00952380952380952,1.62742857142857,0.49630371327774,0.462090030860143,0.710692996306881,0.710692996306881,"84433",1
"hsa05414","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","1/50","105/8544",0.00952380952380952,1.62742857142857,0.49630371327774,0.462090030860143,0.710692996306881,0.710692996306881,"7139",1
"hsa05012","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","2/50","271/8544",0.00738007380073801,1.26110701107011,0.335124164043771,0.474107943943975,0.710692996306881,0.710692996306881,"4217/4128",2
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","1/50","109/8544",0.00917431192660551,1.56770642201835,0.457644860667356,0.474727599288732,0.710692996306881,0.710692996306881,"6097",1
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","1/50","110/8544",0.00909090909090909,1.55345454545455,0.448224488063645,0.477841247188621,0.710692996306881,0.710692996306881,"7018",1
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","1/50","115/8544",0.00869565217391304,1.48591304347826,0.402488547502472,0.493140191518532,0.710692996306881,0.710692996306881,"4128",1
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","1/50","116/8544",0.00862068965517241,1.47310344827586,0.393601660231807,0.496146834112443,0.710692996306881,0.710692996306881,"81",1
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","1/50","122/8544",0.00819672131147541,1.40065573770492,0.341961914917467,0.513823065111278,0.710692996306881,0.710692996306881,"4217",1
"hsa04660","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","1/50","122/8544",0.00819672131147541,1.40065573770492,0.341961914917467,0.513823065111278,0.710692996306881,0.710692996306881,"84433",1
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","1/50","122/8544",0.00819672131147541,1.40065573770492,0.341961914917467,0.513823065111278,0.710692996306881,0.710692996306881,"1735",1
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","1/50","130/8544",0.00769230769230769,1.31446153846154,0.277186474109877,0.536448934554685,0.710692996306881,0.710692996306881,"7424",1
"hsa04728","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","1/50","132/8544",0.00757575757575758,1.29454545454545,0.261651805366359,0.541942173569294,0.710692996306881,0.710692996306881,"4128",1
"hsa04270","Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","1/50","134/8544",0.00746268656716418,1.27522388059701,0.246362494221873,0.547371602619167,0.710692996306881,0.710692996306881,"4881",1
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","1/50","137/8544",0.0072992700729927,1.24729927007299,0.223870398018326,0.555397689004498,0.710692996306881,0.710692996306881,"4217",1
"hsa00190","Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","1/50","138/8544",0.0072463768115942,1.23826086956522,0.216486914100559,0.558041927799523,0.710692996306881,0.710692996306881,"10063",1
"hsa05322","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","1/50","141/8544",0.00709219858156028,1.21191489361702,0.194665025981395,0.565882513497199,0.710692996306881,0.710692996306881,"81",1
"hsa05418","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/50","141/8544",0.00709219858156028,1.21191489361702,0.194665025981395,0.565882513497199,0.710692996306881,0.710692996306881,"4217",1
"hsa04550","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","1/50","144/8544",0.00694444444444444,1.18666666666667,0.173317514507621,0.573586736258732,0.710692996306881,0.710692996306881,"7855",1
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","1/50","144/8544",0.00694444444444444,1.18666666666667,0.173317514507621,0.573586736258732,0.710692996306881,0.710692996306881,"4217",1
"hsa05224","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","1/50","148/8544",0.00675675675675676,1.15459459459459,0.145553624502563,0.583650924411275,0.710692996306881,0.710692996306881,"7855",1
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","1/50","150/8544",0.00666666666666667,1.1392,0.131957615569607,0.588595350338615,0.710692996306881,0.710692996306881,"7855",1
"hsa04261","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","1/50","154/8544",0.00649350649350649,1.10961038961039,0.105308924755982,0.598312185588113,0.710692996306881,0.710692996306881,"7139",1
"hsa04921","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","1/50","155/8544",0.00645161290322581,1.10245161290323,0.0987560313394821,0.600706034303321,0.710692996306881,0.710692996306881,"4881",1
"hsa04934","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","1/50","155/8544",0.00645161290322581,1.10245161290323,0.0987560313394821,0.600706034303321,0.710692996306881,0.710692996306881,"7855",1
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","1/50","157/8544",0.00636942675159236,1.0884076433121,0.0857769096303562,0.605451864464148,0.710692996306881,0.710692996306881,"338440",1
"hsa04932","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","1/50","157/8544",0.00636942675159236,1.0884076433121,0.0857769096303562,0.605451864464148,0.710692996306881,0.710692996306881,"4217",1
"hsa04110","Cellular Processes","Cell growth and death","hsa04110","Cell cycle","1/50","158/8544",0.00632911392405063,1.08151898734177,0.0793494585301723,0.607804005489162,0.710692996306881,0.710692996306881,"1028",1
"hsa04150","Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","1/50","158/8544",0.00632911392405063,1.08151898734177,0.0793494585301723,0.607804005489162,0.710692996306881,0.710692996306881,"7855",1
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","1/50","160/8544",0.00625,1.068,0.066615815103043,0.612467135028694,0.710692996306881,0.710692996306881,"5789",1
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","1/50","166/8544",0.00602409638554217,1.02939759036145,0.0293447002059219,0.626132912972916,0.716536924338356,0.716536924338356,"4881",1
"hsa04141","Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","1/50","170/8544",0.00588235294117647,1.00517647058824,0.005230290489767,0.634979876039681,0.716536924338356,0.716536924338356,"4217",1
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","1/50","170/8544",0.00588235294117647,1.00517647058824,0.005230290489767,0.634979876039681,0.716536924338356,0.716536924338356,"7855",1
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","1/50","188/8544",0.00531914893617021,0.908936170212766,-0.0968633973098531,0.672317575466969,0.740502101959374,0.740502101959374,"4128",1
"hsa05010","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","2/50","391/8544",0.0051150895140665,0.874066496163683,-0.195571254433609,0.674260370660062,0.740502101959374,0.740502101959374,"4217/7855",2
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","1/50","189/8544",0.00529100529100529,0.904126984126984,-0.102255844826408,0.674278336743495,0.740502101959374,0.740502101959374,"115361",1
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","1/50","204/8544",0.00490196078431373,0.837647058823529,-0.180063752322696,0.702346163403891,0.759719921366112,0.759719921366112,"7855",1
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","1/50","205/8544",0.0048780487804878,0.833560975609756,-0.185058561538894,0.704130658827129,0.759719921366112,0.759719921366112,"81",1
"hsa04081",NA,NA,"hsa04081","Hormone signaling","1/50","219/8544",0.0045662100456621,0.78027397260274,-0.252723435780941,0.728039602582684,0.778685835805827,0.778685835805827,"4881",1
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","1/50","226/8544",0.00442477876106195,0.756106194690265,-0.285088440522597,0.739273385078953,0.783884710040613,0.783884710040614,"4881",1
"hsa04810","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","1/50","232/8544",0.00431034482758621,0.736551724137931,-0.312119327763669,0.748539404655706,0.786926040791896,0.786926040791896,"81",1
"hsa05131","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","1/50","250/8544",0.004,0.68352,-0.389644307460043,0.774443523307836,0.802687335029568,0.802687335029568,"81",1
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","1/50","254/8544",0.00393700787401575,0.672755905511811,-0.406205208697878,0.779834531188614,0.802687335029568,0.802687335029568,"7424",1
"hsa05022","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","2/50","483/8544",0.0041407867494824,0.707577639751553,-0.507602508863502,0.783109595150798,0.802687335029568,0.802687335029568,"4217/7855",2
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","1/50","311/8544",0.00321543408360129,0.549453376205788,-0.620976197210963,0.844230524271953,0.852104207531903,0.852104207531903,"4217",1
"hsa05206","Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","1/50","312/8544",0.00320512820512821,0.547692307692308,-0.624442806454313,0.845176531047904,0.852104207531903,0.852104207531903,"63923",1
"hsa05014","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","1/50","371/8544",0.00269541778975741,0.460592991913747,-0.814979842163799,0.892061785372371,0.892061785372371,0.892061785372371,"4217",1
