"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","3/174","50/8546",0.06,2.94689655172414,1.99038309331271,0.0811917282794095,0.658555129377432,0.639404643759872,"501/2628/4128",3
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","6/174","150/8546",0.04,1.96459770114943,1.71819196981978,0.0855656494653264,0.669245615460945,0.649784255338193,"1027/2535/8322/7855/6932/7481",6
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","8/174","226/8546",0.0353982300884956,1.73858203641542,1.62221101102305,0.090226222080663,0.681363539160869,0.661549795291976,"268/627/814/2735/4881/4852/5732/6662",8
"hsa04934","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","6/174","155/8546",0.0387096774193548,1.90122358175751,1.63232857569036,0.0964368033136681,0.703988664189777,0.683516991907402,"1027/2535/8322/7855/6932/7481",6
"hsa04714","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","8/174","235/8546",0.0340425531914894,1.67199804353143,1.50588340192509,0.106735329365086,0.716812689331152,0.695968100191746,"4508/4509/4514/4217/4535/4536/4881/6603",8
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","4/174","89/8546",0.0449438202247191,2.2074131473589,1.65066440552647,0.107640866039677,0.716812689331152,0.695968100191746,"22801/3696/10319/6385",4
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","6/174","160/8546",0.0375,1.84181034482759,1.549575954201,0.108012870995105,0.716812689331152,0.695968100191746,"23705/3696/57689/4685/6383/6385",6
"hsa04392","Environmental Information Processing","Signal transduction","hsa04392","Hippo signaling pathway - multiple species","2/174","29/8546",0.0689655172413793,3.38723741577487,1.85638194481499,0.117123193862465,0.717832960286076,0.696958702128273,"84962/8463",2
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","11/174","362/8546",0.0303867403314917,1.49244300501683,1.3802046796741,0.119945548571266,0.717832960286076,0.696958702128273,"627/1027/2261/3566/3574/22801/3696/10319/23566/4804/7424",11
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","7/174","203/8546",0.0344827586206897,1.69361870788744,1.44186215583419,0.120343592112926,0.717832960286076,0.696958702128273,"2013/22801/3696/10319/91807/340156/7424",7
"hsa00053","Metabolism","Carbohydrate metabolism","hsa00053","Ascorbate and aldarate metabolism","2/174","30/8546",0.0666666666666667,3.27432950191571,1.79892158867003,0.123881319055932,0.717832960286076,0.696958702128273,"501/7358",2
"hsa05415","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","7/174","205/8546",0.0341463414634146,1.67709559854219,1.41460082960875,0.124895115985177,0.717832960286076,0.696958702128273,"4508/4509/4514/9945/4535/4536/5166",7
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","3/174","62/8546",0.0483870967741935,2.37652947719689,1.56818421683011,0.131951363210963,0.717832960286076,0.696958702128273,"23220/3955/441478",3
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","6/174","170/8546",0.0352941176470588,1.73346855983773,1.39252716725091,0.133199241713288,0.717832960286076,0.696958702128273,"2535/8322/7855/6603/6932/7481",6
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","2/174","32/8546",0.0625,3.06968390804598,1.69094015332013,0.137666595123357,0.717832960286076,0.696958702128273,"84532/2752",2
"hsa04215","Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","2/174","32/8546",0.0625,3.06968390804598,1.69094015332013,0.137666595123357,0.717832960286076,0.696958702128273,"666/4804",2
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","8/174","254/8546",0.031496062992126,1.5469273237397,1.27565395573669,0.146658285788304,0.746934060177641,0.72521355518329,"814/952/1910/2261/3274/91807/340156/7424",8
"hsa00190","Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","5/174","138/8546",0.036231884057971,1.77952690321506,1.33088444071801,0.150364244855443,0.748403855075957,0.726640609110037,"4508/4509/4514/4535/4536",5
"hsa04371","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","5/174","140/8546",0.0357142857142857,1.75410509031199,1.29693211702,0.156823636327671,0.762867808932294,0.740683957723256,"8862/814/4634/91807/340156",5
"hsa04924","Organismal Systems","Endocrine system","hsa04924","Renin secretion","3/174","69/8546",0.0434782608695652,2.13543228385807,1.36515115238034,0.165569598227753,0.762867808932294,0.740683957723256,"358/4881/5732",3
"hsa05010","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","11/174","391/8546",0.0281329923273657,1.38175030131993,1.11396573498726,0.173381179870487,0.762867808932294,0.740683957723256,"4508/4509/4514/22943/2535/8322/7855/4217/4535/4536/7481",11
"hsa01250","Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","2/174","37/8546",0.0540540540540541,2.65486175831003,1.4542509900624,0.173411819864487,0.762867808932294,0.740683957723256,"9945/7358",2
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","7/174","227/8546",0.0308370044052863,1.51455769912401,1.1327328487662,0.180430548522487,0.762867808932294,0.740683957723256,"4508/4509/4514/4217/4535/4536/5587",7
"hsa00520","Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","2/174","38/8546",0.0526315789473684,2.58499697519661,1.41163540819613,0.18073516745848,0.762867808932294,0.740683957723256,"9945/7358",2
"hsa05224","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","5/174","148/8546",0.0337837837837838,1.65928859894377,1.1663651530447,0.183755469122453,0.762867808932294,0.740683957723256,"2535/8322/7855/6932/7481",5
"hsa05022","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","13/174","483/8546",0.0269151138716356,1.32193427095976,1.05004641016964,0.185017213726264,0.762867808932294,0.740683957723256,"4508/4509/627/4514/22943/2535/8322/7855/493869/4217/4535/4536/7481",13
"hsa00920","Metabolism","Energy metabolism","hsa00920","Sulfur metabolism","1/174","10/8546",0.1,4.91149425287356,1.78415072635785,0.186016225948133,0.762867808932294,0.740683957723256,"8991",1
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","2/174","39/8546",0.0512820512820513,2.51871500147362,1.37036550430365,0.188104391243579,0.762867808932294,0.740683957723256,"501/1757",2
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","3/174","76/8546",0.0394736842105263,1.93874773139746,1.18503189447305,0.201391614765069,0.796324564073639,0.773167805541337,"3274/91807/340156",3
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","2/174","42/8546",0.0476190476190476,2.33880678708265,1.25385400827388,0.210439540628966,0.796324564073639,0.773167805541337,"501/4128",2
"hsa04216","Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","2/174","42/8546",0.0476190476190476,2.33880678708265,1.25385400827388,0.210439540628966,0.796324564073639,0.773167805541337,"2512/7018",2
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","5/174","157/8546",0.0318471337579618,1.56417014422725,1.02853926674286,0.215916181621213,0.796324564073639,0.773167805541337,"121601/338440/100133941/51454/5732",5
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","6/174","198/8546",0.0303030303030303,1.48833159177987,1.00224118202368,0.216354078194302,0.796324564073639,0.773167805541337,"1027/3248/4211/4613/4804/8013",6
"hsa04150","Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","5/174","158/8546",0.0316455696202532,1.55427033318784,1.0137643491709,0.219596482681052,0.796324564073639,0.773167805541337,"2535/8322/7855/6502/7481",5
"hsa04080","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","10/174","370/8546",0.027027027027027,1.32743087915502,0.928252446799682,0.221807298668913,0.796324564073639,0.773167805541337,"8862/1910/2562/3274/23566/4852/4985/5732/84109/53637",10
"hsa04722","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","4/174","120/8546",0.0333333333333333,1.63716475095785,1.01332249867609,0.228265341909844,0.806292094810577,0.782845484987919,"627/814/4217/4804",4
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","2/174","47/8546",0.0425531914893617,2.08999755441428,1.08020600118674,0.248161723049124,0.829204794840933,0.805091894053681,"84532/501",2
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","5/174","166/8546",0.0301204819277108,1.47936573881734,0.899114648883819,0.249698243348179,0.829204794840933,0.805091894053681,"1910/91807/340156/4881/4985",5
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","3/174","87/8546",0.0344827586206897,1.69361870788744,0.937425924665877,0.260733255687912,0.829204794840933,0.805091894053681,"4514/4634/7139",3
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","8/174","298/8546",0.0268456375838926,1.31852194708015,0.806843334546323,0.261598030513747,0.829204794840933,0.805091894053681,"268/650/392255/3589/3566/3574/4804/8718",8
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","2/174","49/8546",0.0408163265306122,2.00469153178513,1.01674962400355,0.263333000218889,0.829204794840933,0.805091894053681,"627/4128",2
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","6/174","212/8546",0.0283018867924528,1.3900455432661,0.829034397349301,0.263380590454564,0.829204794840933,0.805091894053681,"2261/23566/4804/84552/5587/7424",6
"hsa00604","Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","1/174","15/8546",0.0666666666666667,3.27432950191571,1.27091086156515,0.265682393833591,0.829204794840933,0.805091894053681,"6489",1
"hsa00565","Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","2/174","50/8546",0.04,1.96459770114943,0.986143282505622,0.270922219883034,0.829204794840933,0.805091894053681,"56994/5168",2
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","3/174","89/8546",0.0337078651685393,1.65555986051918,0.896221256011589,0.271784978160163,0.829204794840933,0.805091894053681,"2562/2752/10991",3
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","2/174","51/8546",0.0392156862745098,1.92607617759748,0.956238349364056,0.278509543627742,0.829204794840933,0.805091894053681,"26119/114879",2
"hsa00360","Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","1/174","16/8546",0.0625,3.06968390804598,1.19455333905916,0.280659684124642,0.829204794840933,0.805091894053681,"4128",1
"hsa00603","Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/174","16/8546",0.0625,3.06968390804598,1.19455333905916,0.280659684124642,0.829204794840933,0.805091894053681,"6489",1
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","3/174","93/8546",0.032258064516129,1.58435298479792,0.816821864493953,0.294030311828179,0.829204794840933,0.805091894053681,"9411/6615/6932",3
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","3/174","93/8546",0.032258064516129,1.58435298479792,0.816821864493953,0.294030311828179,0.829204794840933,0.805091894053681,"1027/10319/6502",3
"hsa00450","Metabolism","Metabolism of other amino acids","hsa00450","Selenocompound metabolism","1/174","17/8546",0.0588235294117647,2.88911426639621,1.12395695511126,0.29533321460088,0.829204794840933,0.805091894053681,"22929",1
"hsa03273",NA,NA,"hsa03273","Virion - Lassa virus and SFTS virus","1/174","17/8546",0.0588235294117647,2.88911426639621,1.12395695511126,0.29533321460088,0.829204794840933,0.805091894053681,"64881",1
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","8/174","311/8546",0.0257234726688103,1.26340688176812,0.68216833713713,0.299977602107649,0.831583479260444,0.807401407404997,"4508/4509/627/4514/493869/4217/4535/4536",8
"hsa05012","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","7/174","271/8546",0.025830258302583,1.26865165203376,0.647897355929972,0.314641131754509,0.842783568527467,0.818275803136497,"4508/4509/4514/4128/4217/4535/4536",7
"hsa04340","Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","2/174","56/8546",0.0357142857142857,1.75410509031199,0.816184021988345,0.316315149395922,0.842783568527467,0.818275803136497,"2735/6608",2
"hsa04925","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","3/174","98/8546",0.0306122448979592,1.50351864883885,0.722716039459488,0.32199151794522,0.842783568527467,0.818275803136497,"814/4881/5587",3
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","3/174","98/8546",0.0306122448979592,1.50351864883885,0.722716039459488,0.32199151794522,0.842783568527467,0.818275803136497,"1027/4824/6932",3
"hsa05418","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","4/174","141/8546",0.0283687943262411,1.39333170294285,0.678915458920289,0.323259450942042,0.842783568527467,0.818275803136497,"4217/6383/6385/59341",4
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","3/174","99/8546",0.0303030303030303,1.48833159177987,0.704526314918801,0.327591552405793,0.844029999727866,0.819485988680745,"41/5732/59341",3
"hsa04923","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","2/174","59/8546",0.0338983050847458,1.66491330605884,0.738805256263488,0.338798675714295,0.862754767225937,0.837666248400092,"4881/4852",2
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","2/174","61/8546",0.0327868852459016,1.61032598454871,0.689631201539062,0.353665390458046,0.890261155290945,0.864372763127954,"2512/7018",2
"hsa04723","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","4/174","149/8546",0.0268456375838926,1.31852194708015,0.565439921187262,0.360409205084981,0.896927453563761,0.870845208458926,"2166/2562/4535/4536",4
"hsa00310","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","2/174","63/8546",0.0317460317460317,1.55920452472177,0.642217692559571,0.368415194260681,0.90654974767516,0.880187690605058,"10157/501",2
"hsa00515","Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","1/174","23/8546",0.0434782608695652,2.13543228385807,0.786040566595499,0.37733002202256,0.918169720254897,0.891469759632248,"9215",1
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","1/174","24/8546",0.0416666666666667,2.04645593869732,0.74006838289959,0.390042045508196,0.938672615014229,0.911376439475483,"266722",1
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","2/174","67/8546",0.0298507462686567,1.46611768742494,0.552174967966148,0.397506621677075,0.946238588557386,0.918722397926421,"84532/501",2
"hsa05031","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","2/174","69/8546",0.0289855072463768,1.42362152257205,0.509327960754579,0.411822839447524,0.969776363860298,0.941575705358232,"814/4128",2
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","3/174","116/8546",0.0258620689655172,1.27021403091558,0.422414824527156,0.4218752961105,0.975472702064392,0.947106396621039,"814/3768/3761",3
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","4/174","168/8546",0.0238095238095238,1.16940339354132,0.319685263195992,0.447944266562174,0.975472702064392,0.947106396621039,"2273/3589/3566/3574",4
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","2/174","75/8546",0.0266666666666667,1.30973180076628,0.388387403587981,0.453726221956081,0.975472702064392,0.947106396621039,"1373/2752",2
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","3/174","122/8546",0.0245901639344262,1.20774448841153,0.333170311283986,0.454213944869702,0.975472702064392,0.947106396621039,"4217/4985/53637",3
"hsa04141","Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","4/174","171/8546",0.0233918128654971,1.14888754453183,0.283517625357359,0.46148610204926,0.975472702064392,0.947106396621039,"4217/6185/10484/55757",4
"hsa00410","Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","1/174","31/8546",0.032258064516129,1.58435298479792,0.469872291492887,0.472085056975727,0.975472702064392,0.947106396621039,"501",1
"hsa03018","Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","2/174","78/8546",0.0256410256410256,1.25935750073681,0.331720061336274,0.474036745398235,0.975472702064392,0.947106396621039,"196513/140886",2
"hsa04611","Organismal Systems","Immune system","hsa04611","Platelet activation","3/174","126/8546",0.0238095238095238,1.16940339354132,0.276164201058081,0.475358592995092,0.975472702064392,0.947106396621039,"695/91807/340156",3
"hsa00640","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","1/174","32/8546",0.03125,1.53484195402299,0.436968047256799,0.482872749293545,0.975472702064392,0.947106396621039,"84532",1
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","3/174","128/8546",0.0234375,1.15113146551724,0.248354175280172,0.485791293931049,0.975472702064392,0.947106396621039,"4881/4907/5150",3
"hsa05020","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","6/174","278/8546",0.0215827338129496,1.06003473083602,0.146703602837273,0.501267778216561,0.975472702064392,0.947106396621039,"4508/4509/4514/4685/4535/4536",6
"hsa04810","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","5/174","232/8546",0.021551724137931,1.05851169242965,0.13025598587413,0.51292539897741,0.975472702064392,0.947106396621039,"2261/22801/3696/91807/340156",5
"hsa04270","Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","3/174","134/8546",0.0223880597014925,1.09958826556871,0.167504694751225,0.516478269451131,0.975472702064392,0.947106396621039,"91807/340156/4881",3
"hsa00040","Metabolism","Carbohydrate metabolism","hsa00040","Pentose and glucuronate interconversions","1/174","36/8546",0.0277777777777778,1.36430395913155,0.315766758732762,0.52387536124589,0.975472702064392,0.947106396621039,"7358",1
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","1/174","36/8546",0.0277777777777778,1.36430395913155,0.315766758732762,0.52387536124589,0.975472702064392,0.947106396621039,"4128",1
"hsa04012","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","2/174","86/8546",0.0232558139534884,1.14220796578455,0.191075065017574,0.525908470542406,0.975472702064392,0.947106396621039,"868/1027",2
"hsa05216","Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","1/174","37/8546",0.027027027027027,1.32743087915502,0.287738040834572,0.533610459617596,0.975472702064392,0.947106396621039,"6932",1
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","4/174","188/8546",0.0212765957446809,1.04499877720714,0.0899382642101979,0.535756769708513,0.975472702064392,0.947106396621039,"627/814/4128/4852",4
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","2/174","88/8546",0.0227272727272727,1.1162486938349,0.158019842786454,0.538331511939301,0.975472702064392,0.947106396621039,"5270/7035",2
"hsa05340","Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","1/174","38/8546",0.0263157894736842,1.29249848759831,0.260505999947644,0.543147629675951,0.975472702064392,0.947106396621039,"695",1
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","2/174","91/8546",0.021978021978022,1.07944928634584,0.109842381054143,0.556544553375955,0.975472702064392,0.947106396621039,"55024/695",2
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","2/174","91/8546",0.021978021978022,1.07944928634584,0.109842381054143,0.556544553375955,0.975472702064392,0.947106396621039,"2562/5150",2
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","3/174","143/8546",0.020979020979021,1.03038340969375,0.0528206078340449,0.560616882787823,0.975472702064392,0.947106396621039,"695/814/2355",3
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","1/174","40/8546",0.025,1.22787356321839,0.208246301835803,0.561644109907214,0.975472702064392,0.947106396621039,"8908",1
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","3/174","144/8546",0.0208333333333333,1.02322796934866,0.0405244565562536,0.565371015207683,0.975472702064392,0.947106396621039,"501/4217/6932",3
"hsa03440","Genetic Information Processing","Replication and repair","hsa03440","Homologous recombination","1/174","41/8546",0.024390243902439,1.19792542753014,0.183135445359936,0.57061118313507,0.975472702064392,0.947106396621039,"25788",1
"hsa05033","Human Diseases","Substance dependence","hsa05033","Nicotine addiction","1/174","41/8546",0.024390243902439,1.19792542753014,0.183135445359936,0.57061118313507,0.975472702064392,0.947106396621039,"2562",1
