"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","2/78","93/8542",0.021505376344086,2.35511441963055,1.26132969634178,0.208418400774809,0.719609558257026,0.719609558257026,"3566/7535",2
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","2/78","95/8542",0.0210526315789474,2.3055330634278,1.22832209944719,0.215121892710805,0.719609558257026,0.719609558257026,"3589/4050",2
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","2/78","99/8542",0.0202020202020202,2.21238021238021,1.16472092275476,0.22858817716245,0.719609558257026,0.719609558257026,"1756/22801",2
"hsa05012","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","4/78","271/8542",0.014760147601476,1.61642539502318,0.989919757085326,0.234618003613793,0.719609558257026,0.719609558257026,"4509/4128/4217/4536",4
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","5/78","362/8542",0.0138121546961326,1.51260801813288,0.956702399973019,0.234987971145682,0.719609558257026,0.719609558257026,"627/3566/22801/23566/7424",5
"hsa04916","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","2/78","101/8542",0.0198019801980198,2.16857070322417,1.13405094749875,0.235345220057196,0.719609558257026,0.719609558257026,"1910/5443",2
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","1/78","31/8542",0.032258064516129,3.53267162944582,1.35607363396202,0.24789180014904,0.719609558257026,0.719609558257026,"84532",1
"hsa05414","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","2/78","105/8542",0.019047619047619,2.08595848595849,1.07480006312204,0.248893444537805,0.719609558257026,0.719609558257026,"1756/22801",2
"hsa00640","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","1/78","32/8542",0.03125,3.42227564102564,1.31779424285733,0.254784578857578,0.719609558257026,0.719609558257026,"84532",1
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","2/78","108/8542",0.0185185185185185,2.02801519468186,1.03206832206602,0.259074308636594,0.719609558257026,0.719609558257026,"392255/7018",2
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","2/78","109/8542",0.018348623853211,2.00940955069395,1.01813048959681,0.262470032005007,0.719609558257026,0.719609558257026,"3566/7535",2
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","3/78","198/8542",0.0151515151515152,1.65928515928516,0.901016163839686,0.270633690693384,0.719609558257026,0.719609558257026,"3248/4613/8013",3
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","1/78","36/8542",0.0277777777777778,3.04202279202279,1.17859062246637,0.28173756870676,0.719609558257026,0.719609558257026,"4128",1
"hsa00512","Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","1/78","36/8542",0.0277777777777778,3.04202279202279,1.17859062246637,0.28173756870676,0.719609558257026,0.719609558257026,"442117",1
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","2/78","115/8542",0.0173913043478261,1.90457079152731,0.937494694154452,0.282846084081109,0.719609558257026,0.719609558257026,"2562/4128",2
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","2/78","116/8542",0.0172413793103448,1.88815207780725,0.924526658199798,0.286239793554658,0.719609558257026,0.719609558257026,"84532/1373",2
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","2/78","116/8542",0.0172413793103448,1.88815207780725,0.924526658199798,0.286239793554658,0.719609558257026,0.719609558257026,"814/3768",2
"hsa05415","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","3/78","205/8542",0.0146341463414634,1.60262664165103,0.838367033045513,0.288078396250105,0.719609558257026,0.719609558257026,"4509/4536/5166",3
"hsa00250","Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","1/78","37/8542",0.027027027027027,2.95980595980596,1.1468077310538,0.288324033512881,0.719609558257026,0.719609558257026,"1373",1
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","4/78","298/8542",0.0134228187919463,1.46997074513853,0.79272727335546,0.289119712181119,0.719609558257026,0.719609558257026,"392255/3589/3566/4050",4
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","2/78","119/8542",0.0168067226890756,1.84055160525749,0.8863766303025,0.296411710734443,0.719609558257026,0.719609558257026,"4217/7424",2
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","3/78","212/8542",0.0141509433962264,1.54970972423803,0.778023445101661,0.305617257714262,0.719609558257026,0.719609558257026,"23566/5587/7424",3
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","2/78","122/8542",0.0163934426229508,1.79529213955443,0.84930639569668,0.306564598827148,0.719609558257026,0.719609558257026,"4217/53637",2
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","1/78","40/8542",0.025,2.73782051282051,1.05751905017034,0.30772777162307,0.719609558257026,0.719609558257026,"8908",1
"hsa05033","Human Diseases","Substance dependence","hsa05033","Nicotine addiction","1/78","41/8542",0.024390243902439,2.67104440275172,1.02957679393735,0.314078892984327,0.723333208085116,0.723333208085116,"2562",1
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","1/78","42/8542",0.0238095238095238,2.60744810744811,1.00245752202362,0.32037248742583,0.726815195354122,0.726815195354122,"4128",1
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","2/78","128/8542",0.015625,1.71113782051282,0.778164370932759,0.32678805110681,0.730467408356398,0.730467408356398,"4881/4907",2
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","2/78","130/8542",0.0153846153846154,1.68481262327416,0.755279394143489,0.333498396023353,0.731599711049159,0.731599711049159,"1910/7424",2
"hsa00860","Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","1/78","46/8542",0.0217391304347826,2.38071348940914,0.901340875839873,0.344981815313108,0.731599711049159,0.731599711049159,"2512",1
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","1/78","47/8542",0.0212765957446809,2.33006001091107,0.877712550898176,0.350995400342013,0.731599711049159,0.731599711049159,"84532",1
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","2/78","136/8542",0.0147058823529412,1.6104826546003,0.688909106015605,0.353514461263433,0.731599711049159,0.731599711049159,"8739/4217",2
"hsa00190","Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","2/78","138/8542",0.0144927536231884,1.58714232627276,0.667503804671949,0.360143202268735,0.731599711049159,0.731599711049159,"4509/4536",2
"hsa04371","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","2/78","140/8542",0.0142857142857143,1.56446886446886,0.646437446147907,0.366747971119923,0.731599711049159,0.731599711049159,"8862/814",2
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","1/78","50/8542",0.02,2.19025641025641,0.810278608203095,0.368711053549222,0.731599711049159,0.731599711049159,"6383",1
"hsa04014","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","3/78","238/8542",0.0126050420168067,1.38041370394312,0.571366530490712,0.370934773723215,0.731599711049159,0.731599711049159,"627/7424/7535",3
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","2/78","143/8542",0.013986013986014,1.53164783934015,0.615449065011577,0.376607316661182,0.731599711049159,0.731599711049159,"695/814",2
"hsa04723","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","2/78","149/8542",0.0134228187919463,1.46997074513853,0.55554492204669,0.396138796706783,0.731599711049159,0.731599711049159,"2562/4536",2
"hsa03460","Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","1/78","55/8542",0.0181818181818182,1.99114219114219,0.707870872384535,0.397182219804929,0.731599711049159,0.731599711049159,"57697",1
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","1/78","58/8542",0.0172413793103448,1.88815207780725,0.651500626909993,0.41365249693955,0.731599711049159,0.731599711049159,"4907",1
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/78","59/8542",0.0169491525423729,1.8561495002173,0.633453463048034,0.419043244846047,0.731599711049159,0.731599711049159,"493869",1
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","2/78","157/8542",0.0127388535031847,1.39506777723338,0.479605038116638,0.421748822758119,0.731599711049159,0.731599711049159,"121601/338440",2
"hsa00310","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","1/78","63/8542",0.0158730158730159,1.73829873829874,0.564603957932845,0.440121284500009,0.731599711049159,0.731599711049159,"10157",1
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","1/78","63/8542",0.0158730158730159,1.73829873829874,0.564603957932845,0.440121284500009,0.731599711049159,0.731599711049159,"3248",1
"hsa05014","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","4/78","371/8542",0.0107816711590297,1.18073121846707,0.341661750022999,0.441184532100348,0.731599711049159,0.731599711049159,"4509/493869/4217/4536",4
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","2/78","166/8542",0.0120481927710843,1.31943157244362,0.398958189147935,0.449900454034619,0.731599711049159,0.731599711049159,"1910/4881",2
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","1/78","65/8542",0.0153846153846154,1.68481262327416,0.532011694418441,0.450375376884952,0.731599711049159,0.731599711049159,"5443",1
"hsa05022","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","5/78","483/8542",0.010351966873706,1.13367309019483,0.290329262178004,0.453408072015587,0.731599711049159,0.731599711049159,"4509/627/493869/4217/4536",5
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","1/78","66/8542",0.0151515151515152,1.65928515928516,0.516135378057832,0.45543267552869,0.731599711049159,0.731599711049159,"3566",1
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","2/78","168/8542",0.0119047619047619,1.30372405372405,0.381663989104419,0.456054427262463,0.731599711049159,0.731599711049159,"3589/3566",2
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","1/78","67/8542",0.0149253731343284,1.63451970914657,0.500525835596647,0.460444031275359,0.731599711049159,0.731599711049159,"84532",1
"hsa04720","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","1/78","67/8542",0.0149253731343284,1.63451970914657,0.500525835596647,0.460444031275359,0.731599711049159,0.731599711049159,"814",1
"hsa05020","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","3/78","278/8542",0.0107913669064748,1.18179302711677,0.295813711166092,0.468893484638889,0.731599711049159,0.731599711049159,"4509/4685/4536",3
"hsa04664","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","1/78","69/8542",0.0144927536231884,1.58714232627276,0.470070682993424,0.470330558412283,0.731599711049159,0.731599711049159,"695",1
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","1/78","70/8542",0.0142857142857143,1.56446886446886,0.45520798653768,0.475206542885768,0.731599711049159,0.731599711049159,"1756",1
"hsa05010","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","4/78","391/8542",0.010230179028133,1.12033575972195,0.233825284389704,0.481845965299718,0.731599711049159,0.731599711049159,"4509/25825/4217/4536",4
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/78","73/8542",0.0136986301369863,1.50017562346329,0.41198530039423,0.489570183181043,0.731599711049159,0.731599711049159,"4128",1
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","1/78","75/8542",0.0133333333333333,1.46017094017094,0.384236728740626,0.498929614612909,0.731599711049159,0.731599711049159,"1373",1
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/78","75/8542",0.0133333333333333,1.46017094017094,0.384236728740626,0.498929614612909,0.731599711049159,0.731599711049159,"4217",1
"hsa04918","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","1/78","75/8542",0.0133333333333333,1.46017094017094,0.384236728740626,0.498929614612909,0.731599711049159,0.731599711049159,"493869",1
"hsa05214","Human Diseases","Cancer: specific types","hsa05214","Glioma","1/78","76/8542",0.0131578947368421,1.44095816464238,0.370662702007373,0.503545593124802,0.731599711049159,0.731599711049159,"814",1
"hsa04360","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","2/78","184/8542",0.0108695652173913,1.19035674470457,0.250576207782605,0.503846783793751,0.731599711049159,0.731599711049159,"1948/57689",2
"hsa03018","Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","1/78","78/8542",0.0128205128205128,1.40401051939513,0.344085191455594,0.512651977276987,0.731599711049159,0.731599711049159,"140886",1
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","2/78","189/8542",0.0105820105820106,1.15886582553249,0.212008845066033,0.518231357531342,0.731599711049159,0.731599711049159,"115361/3428",2
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","3/78","300/8542",0.01,1.09512820512821,0.161015416509777,0.51998281155137,0.731599711049159,0.731599711049159,"627/4217/7424",3
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","1/78","83/8542",0.0120481927710843,1.31943157244362,0.280718612085693,0.53470278722149,0.731599711049159,0.731599711049159,"3428",1
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","2/78","197/8542",0.0101522842639594,1.11180528439412,0.152403909633804,0.540676541338203,0.731599711049159,0.731599711049159,"57576/4648",2
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","1/78","85/8542",0.0117647058823529,1.28838612368024,0.256501253627737,0.543244690408863,0.731599711049159,0.731599711049159,"4907",1
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","1/78","88/8542",0.0113636363636364,1.24446386946387,0.221278251423495,0.555768091941414,0.731599711049159,0.731599711049159,"7035",1
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","2/78","203/8542",0.00985221674876847,1.07894404446129,0.109275861586938,0.557040685888165,0.731599711049159,0.731599711049159,"22801/7424",2
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","2/78","204/8542",0.00980392156862745,1.07365510306687,0.102211747827906,0.559728419827854,0.731599711049159,0.731599711049159,"2719/6383",2
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","1/78","89/8542",0.0112359550561798,1.23048112935753,0.209816083988665,0.559866753974602,0.731599711049159,0.731599711049159,"22801",1
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","1/78","89/8542",0.0112359550561798,1.23048112935753,0.209816083988665,0.559866753974602,0.731599711049159,0.731599711049159,"2562",1
"hsa04211","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","1/78","90/8542",0.0111111111111111,1.21680911680912,0.198487373880623,0.563928080508375,0.731599711049159,0.731599711049159,"814",1
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","1/78","90/8542",0.0111111111111111,1.21680911680912,0.198487373880623,0.563928080508375,0.731599711049159,0.731599711049159,"358",1
"hsa05235","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/78","90/8542",0.0111111111111111,1.21680911680912,0.198487373880623,0.563928080508375,0.731599711049159,0.731599711049159,"7535",1
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","1/78","91/8542",0.010989010989011,1.20343758805297,0.187288744550964,0.567952407261847,0.731599711049159,0.731599711049159,"695",1
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","1/78","91/8542",0.010989010989011,1.20343758805297,0.187288744550964,0.567952407261847,0.731599711049159,0.731599711049159,"2562",1
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","1/78","93/8542",0.010752688172043,1.17755720981527,0.16526883508527,0.575891389433425,0.735592362973786,0.735592362973786,"9411",1
"hsa04970","Organismal Systems","Digestive system","hsa04970","Salivary secretion","1/78","97/8542",0.0103092783505155,1.12899814961671,0.122654463118134,0.591339800530718,0.740047644915081,0.740047644915081,"952",1
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","1/78","98/8542",0.0102040816326531,1.1174777603349,0.112281555038298,0.595114281946776,0.740047644915081,0.740047644915081,"4824",1
"hsa04081",NA,NA,"hsa04081","Hormone signaling","2/78","219/8542",0.0091324200913242,1.00011708230886,0.000168495079624035,0.598670640032602,0.740047644915081,0.740047644915081,"4881/5443",2
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","1/78","99/8542",0.0101010101010101,1.10619010619011,0.102015718506613,0.598854344240493,0.740047644915081,0.740047644915081,"59341",1
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/78","101/8542",0.0099009900990099,1.08428535161208,0.0817955495480304,0.606232448008767,0.74312364594623,0.74312364594623,"7424",1
"hsa03015","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","1/78","103/8542",0.00970873786407767,1.06323126711476,0.0619753286868211,0.613476557550499,0.745987493981407,0.745987493981407,"140886",1
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","1/78","106/8542",0.00943396226415094,1.03313981615868,0.0329570686696986,0.624096726383056,0.752878590557337,0.752878590557337,"952",1
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","1/78","110/8542",0.00909090909090909,0.995571095571096,-0.00448787949783302,0.637810040014976,0.76336319749824,0.763363197498239,"7018",1
